,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Bill Tarmey (born William Piddington; 4 April 1941 – 9 November 2012) was an English actor and singer, best known for playing Jack Duckworth in the soap opera Coronation Street.",1.366383e-05,1.9000755e-10,3.736769e-12,6.2567738e-09,0.9999863,8.41071e-09
1,"First appearing in the role in November 1979, he played it continually from 1981 to 2010.",0.011587418,6.1577266e-05,8.843053e-10,0.98835087,6.19843e-08,1.0996192e-08
2,==,0.12487865,0.2134413,0.001371599,0.0017026742,0.65860564,7.902395e-08
3,Early life and education,1.0034215e-06,8.485684e-08,0.989184,4.8301973e-07,0.0005891899,0.01022515
4,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
5,"Tarmey was born in Ardwick, Manchester, Lancashire.",1.9932464e-10,7.664668e-11,2.62596e-15,2.4732317e-14,1.0,7.786736e-11
6,"Shortly after his birth, he moved with his family to live in Bradford, Manchester, where he was also educated.",3.1740426e-05,0.00029439386,0.032272182,1.5304385e-08,0.9673996,2.0218097e-06
7,"Following the death of his father William in 1944 whilst driving an ambulance at the Battle of Arnhem during the Second World War, his mother Lilian remarried, to Robert Cleworth.",8.0305554e-11,1.1061497e-07,4.7355116e-11,2.2214792e-08,0.99999964,1.936601e-07
8,Tarmey attended the Bradford Memorial School and the Queens Street School (which became the Philips Park Secondary Modern School).,5.811574e-07,0.003469836,2.23192e-05,7.9332585e-07,0.9963386,0.00016786912
9,"On leaving school, he was apprenticed to his stepfather, who was an asphalt spreader by trade.",0.0046887104,2.6530515e-05,0.007740855,3.255942e-12,0.98743314,0.000110748726
10,He also worked in the construction industry for a number of years.,0.99994123,3.955881e-06,5.2639753e-05,9.963901e-13,2.1444955e-06,1.3562806e-09
11,==,0.12487865,0.2134413,0.001371599,0.0017026742,0.65860564,7.902395e-08
12,Career ==,1.0,4.7553845e-13,2.1761395e-17,4.5407397e-19,9.245235e-14,7.686067e-12
13,"In 1968, Tarmey gave up his job in the building industry to work as a nightclub singer and entertainer.",0.99994636,7.5961593e-06,1.75995e-13,1.8913463e-11,2.8576352e-09,4.6007284e-05
