,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Michael Mantler (born August 10, 1943) is an Austrian avant-garde jazz trumpeter and composer of contemporary music.",2.1602943e-06,5.0813973e-08,3.3163566e-08,0.0045124996,0.995468,1.7266286e-05
1,==,0.12487878,0.21344116,0.0013716018,0.0017026735,0.6586057,7.902412e-08
2,Career: United States ==,1.0,4.018249e-15,1.3805844e-13,2.0926245e-14,1.3420107e-14,4.8162026e-14
3,"Mantler was born in Vienna, Austria.",1.4378194e-06,2.4233324e-07,1.942734e-05,0.11010545,0.8898733,1.0568296e-07
4,"In the early 1960s, he was a student at the Academy of Music and Vienna University, concentrating on trumpet and musicology.",1.3161207e-08,4.061867e-06,0.9999925,1.2660632e-06,2.1008157e-06,1.070711e-12
5,"He continued his studies at the Berklee College of Music in Boston, Massachusetts, United States.",0.003379863,0.00020815623,0.96101934,0.035185702,6.759107e-05,0.00013943278
6,"In 1964, he moved to New York City and joined the Jazz Composers Guild with Roswell Rudd, Archie Shepp, and Cecil Taylor.",0.71950823,0.23069642,3.6199656e-06,0.049509868,0.00025777463,2.420083e-05
7,He founded the Jazz Realities quintet with Carla Bley and toured in Europe with Steve Lacy.,6.626117e-07,0.0056557027,9.1033854e-08,0.9943435,9.72657e-13,2.0468969e-09
8,"After the Guild broke up, he established the Jazz Composer's Orchestra Association (JCOA).",0.9903819,1.0938481e-05,0.009365665,2.3204293e-05,5.635345e-07,0.00021754007
9,Its purpose was to provide an outlet for new orchestral jazz compositions.,0.000423538,0.016606968,1.4908458e-05,0.7890359,2.1404444e-08,0.19391862
10,"For its first record release he produced a double album of his music during 1968, entitled The Jazz Composer's  Orchestra, with soloists Cecil Taylor, Don Cherry, Roswell Rudd, Pharoah Sanders, Larry Coryell, and Gato Barbieri.",0.007918662,5.0419276e-06,3.9457813e-05,0.9920366,9.074486e-09,2.4997453e-07
11,"Some of this music was also performed during the ""Long Concerts"" at the Electric Circus in New York in 1969.",1.4141192e-07,2.2187744e-05,5.1196265e-12,0.9999776,1.815539e-08,1.5883047e-07
12,"The problems of independently distributing the orchestra's record label, led him to form the New Music Distribution Service (as a division of JCOA) in 1972, an organization which was to serve many independent labels for almost twenty years.",2.0335738e-05,4.418779e-05,4.9090306e-07,0.0033276142,2.955162e-08,0.9966073
13,"Mantler and Bley started their own company, WATT, which was a record label, recording studio, and music publisher.",0.08686884,0.00080008106,4.8718366e-06,0.91209894,5.511343e-07,0.00022667732
14,"By the mid 1970s, both orchestra and distributor discontinued their activities.",0.003349264,0.0077669453,1.9167997e-05,0.6896174,0.0026954059,0.2965519
15,"Mantler recorded many solo albums with varying instrumentation and personnel, emphasizing his work as a composer rather than as a band leader.",8.9543406e-05,1.5594063e-07,2.0064125e-08,0.9999012,4.273421e-06,4.7219983e-06
16,"Appearing live infrequently, he concentrated on composing and recording.",1.5469437e-10,0.26158327,2.169805e-06,0.73840886,3.3458597e-10,5.756305e-06
17,"He recorded Something There with the string section of the London Symphony Orchestra and several albums using the words of writers Samuel Beckett (No Answer), Harold Pinter (Silence), and Edward Gorey (The Hapless Child).",3.156537e-06,1.3408202e-05,1.8533013e-08,0.99998343,2.6493759e-11,1.1885505e-10
18,Reviewing Mantler's 1978 Movies LP in Christgau's Record Guide,0.002684196,0.00022171668,5.105239e-11,0.9970907,1.9748163e-09,3.2897324e-06
19,", Robert Christgau wrote, ""Great title for the ultimate soundtrack demo, utilizing the chops and sound of Larry Coryell, Tony Williams, Steve Swallow, and Carla Bley on bracing (if rather detached) compositions that unite the conventions of jazz group writing with those of twentieth-century European music.",0.0002477679,0.00017885731,0.00022752032,0.9993339,1.1968245e-05,2.0764248e-11
20,Sticks to the ribs.,0.0005476774,0.00028174787,0.0002689852,0.99882156,8.005056e-05,5.9893592e-09
21,"""Commissions and performances with European orchestras followed, at the Danish Radio, the Swedish Radio, the North and West German Radio, and the Lille Opera.",1.7765777e-05,0.07185865,0.813267,0.09229614,0.0017335914,0.020826947
22,"His 1987 album Many Have No Speech contained songs in English, German, and French that were based on the poetry of Samuel Beckett, Ernst Meister, and Philippe Soupault, with vocals by rock musicians Jack Bruce, Marianne Faithfull, and Robert Wyatt.",0.023066344,0.03514473,0.61211693,0.0023392702,0.0012943262,0.32603833
23,"From 1977 until 1985, he was also a member of the Carla Bley Band, touring extensively throughout Europe, the US, and Japan, as well as appearing on all of the Band's recordings.",0.00036931378,0.015548349,2.232902e-06,0.98408014,2.666334e-10,1.33798285e-11
24,"Mantler and Bley were married from 1965 –1991 and had one daughter, Karen Mantler, who became a musician.",1.9172253e-06,0.03933417,1.0088998e-08,0.049479596,0.89079297,0.020391423
25,==,0.124878764,0.21344107,0.0013716007,0.0017026727,0.65860575,7.9024126e-08
26,Career: Europe ==,0.99999976,2.384499e-07,3.6831413e-11,7.789942e-15,1.3183606e-09,2.216148e-11
27,"In 1991, he left the United States and moved to Europe, dividing his time between Copenhagen, Denmark and the South of France.",0.024938319,0.84465,5.8800626e-05,1.6954722e-08,0.121016935,0.009335958
