,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Çesk Zadeja (8 June 1927, Shkodër – 15 August 1997, Rome) was an Albanian composer.",2.1538672e-06,1.3724841e-08,0.0026052627,3.341528e-06,0.99738926,2.1171536e-09
1,"A native of Shkodër, he studied in Moscow and did much to promote the arts in Tirana.",4.8971646e-08,6.6372344e-08,0.99978954,4.2583512e-08,0.00020969348,7.599456e-07
2,"He is known as ""The Father of Albanian Music"".",7.1538944e-09,3.2994993e-10,2.5652529e-08,5.081439e-06,0.9999949,5.947337e-09
3,"He died in Rome, Italy on 15 August 1997.",1.8376948e-08,1.1949434e-10,1.3343696e-08,5.435019e-07,0.9999994,1.2083108e-08
4,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
5,Discography ==,0.9999943,1.2030798e-08,8.3584145e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
6,"Kenge, Albanian Piano Music, Vol. 1, Kirsten Johnson, piano, Guild GMCD 7257, which includes Zadeja's Four Pieces for Piano.",2.0345535e-08,5.455125e-05,1.9554873e-05,0.0030955106,0.9968303,6.018171e-08
7,"Rapsodi, Albanian Piano Music, Vol. 2, Kirsten Johnson, piano, Guild GMCD 7300, which includes Zadeja's Theme and Variations in E minor and Toccata.",1.915887e-07,1.777381e-05,2.7699974e-07,0.035613395,0.96436834,1.276389e-08
8,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
9,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
10,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
11,Further reading ==,2.749976e-08,0.9684457,3.2211966e-09,0.03135854,1.870898e-06,0.00019392412
12,"Leotsakos, George. 2001.",0.0002682525,2.761533e-05,4.8576563e-08,0.00032464313,0.9815372,0.017842157
13,"""Zadeja, Çesk [Françesk]"".",0.019104525,1.0964916e-07,2.1065885e-05,9.943794e-07,0.9808733,1.7106783e-15
14,"The New Grove Dictionary of Music and Musicians, second edition, edited by Stanley Sadie and John Tyrrell.",1.2539006e-07,0.008298158,4.569849e-06,1.2107936e-06,0.9898623,0.0018336587
15,London: Macmillan Publishers.,0.00064312364,1.1916318e-10,1.6820297e-05,0.00021697495,3.68239e-05,0.99908626
16,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
17,External links ==,0.00023526642,1.3075892e-06,6.913511e-10,2.5650536e-07,3.6421334e-08,0.9997632
18,Free scores by Çesk Zadeja at the International Music Score Library Project (IMSLP),4.2156903e-06,0.00034009916,0.95548826,0.039761722,0.004234805,0.00017090971
