,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Sidilla Editha ""Cedella"" Booker (née Malcolm and previously Marley) (July 23, 1926 – April 8, 2008) was a Jamaican singer and writer.",0.0011261303,4.6192468e-09,0.000121488054,0.00013842164,0.99860007,1.3910084e-05
1,She was the mother of reggae musician Bob Marley.,1.6278815e-06,5.2983128e-06,0.0014267883,8.829137e-06,0.9939063,0.004651105
2,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
3,Biography ==,0.3559065,3.5694583e-10,3.2671442e-11,9.202374e-11,5.127035e-05,0.6440422
4,"Booker was born Cedilla Editha Malcolm in Rhoden Hall, Saint Ann Parish, Jamaica, daughter of Albertha Whilby and Omeriah Malcolm, a farmer, ""bush doctor"", and one of the most respected residents of Nine Mile.",1.6773097e-08,5.247715e-09,5.1414526e-07,2.3309802e-08,0.99999857,7.7573736e-07
5,"Her paternal grandfather was Robert ""Uncle Day"" Malcolm, who descended from the Coromantee (or Akan) slaves shipped to Jamaica from the Gold Coast, today known as Ghana, in the late seventeenth and early eighteenth centuries.",7.120907e-10,1.7589733e-06,1.3216788e-06,1.4802508e-06,0.9999894,6.102132e-06
6,"At 18, Cedella Malcolm married 59 year old Norval Sinclair Marley, a white Jamaican of English and rumored Syrian Jewish descent, whose father's family came from England; the family of his mother, Ellen Marley (née Bloomfield), came from the Levant.",1.6517705e-13,8.578019e-07,2.4668964e-10,2.0117025e-10,0.99999857,6.110938e-07
7,"She became pregnant with his son, Robert Nesta (whose second given name ""Nesta"" means ""wise messenger"").",5.941143e-10,0.00020650284,5.705076e-08,2.1230835e-07,0.9997565,3.6671037e-05
8,Norval Marley was an officer as well as the plantation overseer.,2.7458238e-08,0.00038509688,0.99800795,3.7284842e-06,7.558199e-05,0.0015277202
9,"His family applied constant pressure however, and although he provided financial support for them, the Captain seldom saw his wife and son.",1.405527e-06,0.08554997,0.0005424143,0.003392425,0.90140945,0.009104324
10,Bob was ten years old when Norval died of a heart attack in 1955 at age 70.,3.467968e-11,0.00010641829,4.0566406e-10,1.2531267e-07,0.9998934,1.3910635e-08
11,"Cedella and Bob then moved to Trenchtown, a slum neighborhood in Kingston.",1.6918077e-06,0.13050427,4.2460735e-05,6.518726e-05,0.86937535,1.0946873e-05
12,"This was the only place Booker could afford to live at the time, being a young woman moving from the country to the big city on her own.",0.083346345,0.025188299,0.8853016,2.0854723e-05,0.0061346674,8.1206335e-06
13,"While living in Trenchtown, Booker gave birth to a daughter, Claudette Pearl, with Taddeus Livingston, the father of Bunny Livingston – aka Bunny Wailer – who formed the original Wailers trio with Bob Marley and Peter Tosh in 1963.",0.0030651328,0.012419542,4.4184416e-09,0.004890439,0.9795417,8.315902e-05
14,"She then married Edward Booker, an American civil servant, and resided first in Delaware, where she gave birth to two more sons, Richard and Anthony, with Booker.",0.001892603,0.054249298,4.1595945e-06,2.5751743e-07,0.932892,0.01096169
15,Anthony was killed in a shootout with Miami police after walking through a shopping mall with a 12 ga.,6.8258565e-08,0.99916387,1.1547137e-05,0.00017120523,0.0006177882,3.545322e-05
16,shotgun and opening fire on responding police.,0.009328746,9.5504256e-05,0.00021167296,0.7939214,2.8937524e-05,0.19641364
17,"Cedella is survived by her son Richard Booker and his children Princess Booker, Crystal Booker and Zaya Booker.",0.28516853,0.0013154835,4.694159e-05,0.15081191,0.562657,1.3310024e-07
18,"After Edward Booker's death in 1976, Cedella moved to Miami, Florida, where she was present at the deathbed of her famous son who died from cancer in 1981.",0.0022135987,0.00016179774,2.1343427e-05,1.7235132e-07,0.9976031,1.6036156e-08
19,Booker lived in Miami for the remainder of her life.,0.9985947,3.3362805e-05,8.614245e-07,0.0013702115,9.4538444e-07,2.3311e-10
20,"In 1993, Booker conceived and created what is today called the 9 Mile Music Festival, an annual music event held every year since in Miami to help keep alive Bob Marley's message of peace, love and unity.",4.4066775e-07,4.066336e-09,1.4988446e-11,2.2315942e-07,5.5174996e-07,0.9999988
21,"As part of the admission fee to the one-day music festival, attendees bring canned goods that are collected and donated to help feed the needy in the Miami area through various local charities.",2.8784594e-05,0.006629438,3.7507098e-06,0.026887355,0.0009379383,0.9655127
22,"Called ""the keeper of the flame,"" Booker grew voluminous dreadlocks, adopted her grandson Rohan Marley, Bob Marley's son by Janet Hunt, and occasionally performed live with Marley's children, Ky-Mani, Ziggy, Stephen, Damian and Julian Marley.",0.0010211994,1.6273074e-05,0.01224427,1.1008155e-08,0.96831614,0.018402133
23,"Later, she released the music albums Awake Zion and Smilin' Island of Song.",0.04281786,0.00010331433,0.06007593,0.8970003,2.6020743e-06,3.0574008e-09
24,"Cedella Booker participated in the festivities in Addis Ababa, Ethiopia commemorating Marley's 60th birthday in 2005.",1.9704445e-05,1.5418878e-05,1.01013626e-07,0.09329439,0.003456761,0.9032136
25,She also wrote two Marley biographies.,0.00010254011,1.1077368e-06,0.98697495,0.0061907168,6.898815e-05,0.00666169
26,"Booker died in her sleep at the age of 81 in Miami, Florida on April 8, 2008 from natural causes.",0.01590943,0.00029898406,3.487365e-05,1.0346463e-05,0.98374337,3.0487658e-06
27,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
28,Works authored ==,2.6208678e-05,1.2522546e-09,9.931346e-05,0.99987173,6.754873e-08,2.637405e-06
29,"Booker wrote two books on the subject of her son, Bob Marley.",0.02641817,0.0026579848,0.027312431,0.013067482,0.3953099,0.535234
30,"Bob Marley: An Intimate Portrait by His Mother, which was published in 1997 by Penguin Books Ltd (UK), ISBN 978-0-14-025814-1",8.185508e-07,1.2100351e-06,6.7162586e-07,1.7149537e-08,0.0150317475,0.98496556
31,"Bob Marley, My Son,  which was published in 2003 by Taylor Trade Publishing, ISBN 978-0-87833-298-4",2.5366828e-07,1.0523834e-05,4.9214196e-07,1.1841006e-06,0.2049652,0.7950223
32,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
33,References ==,2.5077237e-05,0.018098807,8.9650246e-05,0.061949838,4.458247e-09,0.9198366
34,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
35,External links ==,0.00023526934,1.3075892e-06,6.9135775e-10,2.565051e-07,3.64214e-08,0.9997632
36,The story of Cedella Booker and Bob Marley,0.0026640792,0.27252388,0.0037319316,2.0414518e-05,0.53409153,0.18696818
37,Wailers Discography- Family Tree,0.053417422,1.0719046e-05,2.1180684e-09,0.0024674602,0.9438329,0.00027144005
38,Cedella Marley Booker at the Reggae Kentucky Splash,5.2909927e-05,0.0036897263,0.010013154,0.00781478,0.9605709,0.017858632
39,Cedella Marley about her son Bob Marley,1.4793496e-08,0.00017635261,0.0009270823,2.6584766e-09,0.81742823,0.18146831
