,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Eric Moe (born October 24, 1954) is an American composer and pianist.",2.3778831e-07,3.996085e-06,0.91830945,0.08138175,0.00030403776,5.3850977e-07
1,He has received awards from the American Academy of Arts and Letters the Koussevitzky Music Foundation and a Guggenheim Fellowship.,2.7840653e-07,3.4197626e-07,1.8877152e-05,2.028754e-11,3.254147e-13,0.99998045
2,"Moe was born in Durham, NC.",1.9768121e-08,0.70796674,0.04497062,0.17754523,0.06951745,6.8467054e-10
3,"He studied musical composition at Princeton University (BA) and at the University of California at Berkeley (MA, PhD).",4.6217675e-08,0.002211308,0.9437633,0.05402534,1.1992156e-08,3.3925557e-10
4,"Currently, he is the Professor of Composition and Theory at the University of Pittsburgh where he co-directs the Music on the Edge new music concert series.",2.9470248e-05,2.1530019e-08,0.9999356,3.466078e-05,2.6544996e-07,2.3441294e-11
5,"At the University of Pennsylvania and Princeton University, he has held visiting professorships.",2.1308713e-05,4.699502e-06,0.9999665,6.300346e-06,3.3674016e-10,1.1972596e-06
6,"Moe is also active as a concert pianist, having performed works by hundreds of composers, from John Cage and Anthony Davis to Stefan Wolpe.",7.179348e-06,1.5510233e-05,0.6182194,0.38175747,1.1884165e-08,5.2496915e-07
7,"In 2003 Moe completed a 45-minute work for mezzo-soprano and ten players, setting a text of David Foster Wallace.",2.8866689e-05,6.2600026e-07,0.0014250405,0.9985453,1.728845e-07,1.753642e-07
8,Moe wrote about setting Wallace for Fiction Writers Review.,1.908229e-07,0.02364632,7.326699e-05,0.97628003,1.1443824e-07,9.0923336e-08
9,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
10,Selected compositions ==,3.285381e-06,0.0072440486,0.0001363669,0.99232024,9.53819e-05,0.00020075643
11,Spirit Mountain for five players (2010),6.762642e-05,0.7165104,0.00036232526,0.26107436,0.021581927,0.00040337007
12,Strenuous Pleasures for six players (2010),2.0221023e-09,0.012381312,1.1469294e-06,0.9863616,0.0012545903,1.2664515e-06
13,Frozen Hours Melt Melodiously Into The Past for six players (2009),0.0028857186,0.0016555004,2.690229e-07,0.023654027,0.97180283,1.580118e-06
14,"Jozaphine Freedom an entertainment on text of Denise Duhamel, for soprano, clarinet/bcl, piano/keyboard sampler (2009)",8.5899603e-07,0.067237265,0.024112219,0.9056737,0.002060043,0.0009158221
15,"Lavished Sunlight, Frozen Hours setting of Richard Wilbur  for soprano, cello and piano (2009)",0.0003343705,1.5105117e-06,0.042844836,0.00012625096,0.95669305,1.6682456e-08
16,Dead Cat Bounce  for five players (2009),0.014412657,0.8210825,0.00040465436,0.07038181,0.093716934,1.5579429e-06
17,Kick & Ride (2008) Concerto for drum set and orchestra,6.946608e-07,0.9789519,0.0076456037,0.0007142434,0.012581467,0.000106166764
