,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Aérea Negrot is a Venezuelan singer, electronic musician and remixer.",6.1730525e-08,0.00010580284,1.4962355e-06,0.026999481,0.9728907,2.4227545e-06
1,"She lives in Berlin, Germany.",0.00220477,0.019772602,0.5823961,0.0026033649,0.1884424,0.20458075
2,Her name is inspired by her fascination about travels and planes and her admiration for the voices of Toña La Negra and Olga Guillot.,0.2095179,0.45743516,0.042587638,0.2900507,0.00040855716,9.3274004e-08
3,"Her music is a pastiche of electronica, techno, cabaret and pop.",0.98700154,0.000114299975,0.011934919,0.0008375186,9.881712e-05,1.2890462e-05
4,"She's also part of Hercules & Love Affair, and sings on several tracks of their second album Blue Songs.",2.3022254e-08,3.9052993e-05,3.963371e-06,0.99995697,3.3877944e-12,3.003027e-13
5,"Her debut album, Arabxilla (2011), was released on BPitch Control.",0.99997365,3.919416e-07,1.913457e-06,5.160534e-06,1.551992e-11,1.9004732e-05
6,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
7,Discography ==,0.9999943,1.2030798e-08,8.3584145e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
8,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
9,Albums ===,1.4329072e-05,5.2965975e-06,9.111575e-05,9.328258e-08,2.5371555e-06,0.99988663
10,=== EPs/singles =,1.5280548e-06,0.0002909683,2.115366e-08,0.9997069,3.5784848e-07,8.2901714e-08
11,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
12,"2010 – ""All I Wanna Do"" (Bpitch Control) additional remixes by Efdemin and tobias.",0.013960816,1.7158217e-10,0.0004188384,0.9764879,0.00058286096,0.008549602
13,"2011 – ""Right Body Wrong Time"" (Bpitch Control)",0.9421222,0.00010068329,0.00011986304,3.5886627e-05,0.0010824762,0.056538947
14,"2011 – ""It's Lover, Love"" (Bpitch Control) additional remixes by Villalobos, Philip Bader, Kiki, Fata Kiefer and Dance Disorder.",0.16677347,5.4890897e-05,0.042942163,0.50535667,1.7471588e-05,0.28485534
15,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
16,Remixes ===,4.5649924e-07,6.2686513e-07,1.1022788e-06,0.56494135,0.00093070033,0.43412575
17,"2011 – Shaun J. Wright – ""Forever More"" (Aérea Negrot Remix) (Mr. INTL)",8.311735e-06,1.9238917e-07,0.029068286,0.42029366,0.001092522,0.549537
18,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
19,Compilations ===,4.8579053e-12,0.98690796,1.1452976e-07,0.013088078,9.667418e-09,3.890315e-06
20,2004 – V.V.A.A. – FEA Versión Dosmilcuatro include LaFamiliaFeliz feat.,0.37972677,4.1987652e-05,2.7522308e-05,0.6173087,0.002693167,0.00020193068
21,Aérea Negrot – La Disco (Sinnamon Records),2.5514066e-07,5.024988e-07,1.09027376e-07,0.999877,0.00012222133,1.0873985e-09
22,2010 –,0.98765963,5.50676e-07,5.414896e-07,0.012206411,4.361845e-06,0.00012847304
23,Ellen Allien – Watergate 05 include All I Wanna Do (Watergate Records),0.3656923,0.00025873724,1.2922452e-07,0.6335344,5.8499522e-06,0.0005086568
24,2010 – V.V.A.A. – Ich Bin Ein Berliner include Ich Bin Dein Mädchen (Araknid Records),0.00025420246,6.8447325e-06,5.627086e-10,0.6572213,0.34251732,3.5084872e-07
