,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"John Wort Hannam is a Canadian folk musician, from Fort Macleod, Alberta.",2.7362114e-06,3.189477e-05,3.4321503e-05,0.04416155,0.94928443,0.0064850315
1,He is known for his story telling through music.,3.911524e-05,1.8991575e-08,5.1734485e-05,0.9969014,0.0030062986,1.4848982e-06
2,"Themes which are central to his music include life in Western Canada, and the human experience as seen through the eyes of working folk.",0.00012845383,0.2667397,0.00032075873,0.000264291,0.05535272,0.6771941
3,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
4,Early life ==,0.0019447302,0.14564976,0.022118486,4.7269286e-06,0.8208643,0.009417957
5,"Hannam was born in Jersey, Channel Islands.",0.042294927,1.5181058e-06,4.1947196e-08,0.0018936767,0.9558099,1.5640647e-09
6,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
7,Career ==,1.0,4.755348e-13,2.1761231e-17,4.5407227e-19,9.245165e-14,7.685994e-12
8,Hannam was a full-time public school teacher until 2000.,0.12874362,2.4366088e-07,0.281207,0.015628489,1.1167105e-05,0.57440954
9,"He has performed at festivals in Canada, the United States, Great Britain and Australia and he appeared at the 2006 Smithsonian Folklife Festival in Washington, D.C..",3.7579023e-06,0.019539157,0.044444777,0.59606844,1.1058031e-05,0.33993277
10,"In addition to singing, John plays guitar, tenor guitar and harmonica.",3.0289389e-06,4.1600967e-09,0.009735698,0.99026126,2.5223124e-09,1.442453e-10
11,In 2010 Hannam as presented with a Canadian Folk Music Award.,1.388241e-05,9.110113e-09,8.1009324e-07,0.0006502951,0.00035787796,0.9989772
12,==,0.124879405,0.2134436,0.001371628,0.0017026662,0.65860254,7.902426e-08
13,Awards ==,8.535015e-10,2.7788607e-08,7.99061e-13,1.3207355e-11,1.5073803e-12,1.0
14,2007 New Folk Winner Kerrville Folk Festival,8.2783764e-08,2.483452e-06,0.0006065533,1.6564216e-07,2.7797865e-05,0.9993629
15,2007 Songwriting Competition Calgary Folk Music Festival,1.31549465e-08,3.843952e-05,1.5750314e-06,4.356243e-08,6.3835937e-06,0.9999535
16,2006 Best Performance Calgary Folk Music Festival,3.1398424e-09,3.2166802e-06,3.0503982e-06,0.0029751004,0.00047755797,0.9965411
17,2005 CBC Galaxie Rising Star Award Edmonton Folk Music Festival,9.322085e-13,2.2050548e-07,5.459778e-08,2.1695314e-11,7.0971473e-09,0.99999976
18,2005 NCRA 2005,0.021432117,0.039874293,0.00011474966,0.0066375197,0.9180788,0.013862569
19,Dig Your Roots Songwriting Competition.,4.5500947e-10,0.99446046,6.853512e-07,1.5597413e-08,0.005124477,0.0004142986
20,2004 Songwriting Competition Calgary Folk Music Festival,1.8252348e-11,7.6006944e-07,5.1752288e-08,5.6991123e-10,1.6861765e-08,0.99999917
21,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
22,Discography ==,0.9999943,1.2030798e-08,8.3584145e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
23,"Queen's Hotel Sept. 15, 2009.",0.18898998,0.0016327288,7.069628e-09,0.067704044,0.3401076,0.4015657
24,Released on independent label Black Hen Music,2.9427506e-06,2.1261581e-11,1.5626224e-06,0.9999697,2.5800256e-05,5.0985964e-08
25,"Two Bit Suit April 10, 2007.",0.00090036954,0.0060468228,7.192663e-07,1.096816e-06,0.007278073,0.9857729
26,Released on independent label Black Hen Music,2.9427506e-06,2.1261581e-11,1.5626224e-06,0.9999697,2.5800256e-05,5.0985964e-08
27,Dynamite and ‘dozers.,4.8463935e-06,0.9998697,1.3757812e-09,0.00012537012,5.7194576e-13,8.206164e-09
28,"June 16, 2004",6.9181433e-06,5.088593e-06,3.090533e-11,7.2379267e-09,1.5519643e-06,0.9999864
29,Pocket full of holes.,4.463613e-06,0.999335,1.192415e-10,2.5543218e-07,1.7428134e-05,0.0006429798
30,"July 17, 2002",0.0065472536,3.1700603e-07,2.1338206e-08,5.6511086e-05,1.2689936e-05,0.9933832
31,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
32,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
33,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
34,External links ==,0.00023526642,1.3075892e-06,6.913511e-10,2.5650536e-07,3.6421334e-08,0.9997632
35,John Wort Hannam's web site,1.0393201e-05,0.01558743,4.012209e-08,0.0018751291,0.30593005,0.67659694
36,John Wort Hannam's MySpace,2.6144346e-05,1.3773292e-05,4.1180117e-09,6.846248e-11,9.35183e-06,0.99995077
