,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,Alberto Zedda (2 January 1928 – 6 March 2017) was an Italian conductor and musicologist whose specialty was the 19th-century Italian repertoire.,0.023361245,0.00076114474,3.1366976e-06,1.5610729e-05,0.97568184,0.00017705667
1,"Alberto Zedda was born in Milan, Italy, where he accomplished his education in music and humanities, completed at the Musical Palaeography School of Cremona.",7.3065086e-05,0.7839683,0.11094904,0.002008501,0.10299461,6.3637435e-06
2,"In 1957 he won the International Italian Radio and Television Competition for Conductors and thereafter was invited to appear with important Institutions in Italy (La Scala, Santa Cecilia, Maggio Musicale Fiorentino, the TV-Radio Orchestras of Rome, Turin, Milan, Naples…) and abroad in Germany, Holland, Belgium, France, Spain, Poland, Russia, Israel, United States, China, Japan…",0.7522704,0.0021151279,0.23861107,0.00030572517,0.003574531,0.0031231404
3,"Besides the symphonic activity, Alberto Zedda has developed an outstanding career in opera: La Scala, San Carlo, La Fenice, Massimo di Palermo, Comunale di Bologna, Regio di Torino,  Covent Garden, Marinski, Vienna, San Francisco, Los Angeles, Paris, Helsinki, Tel Aviv, Warsaw, Lisboa, Barcelona, Madrid, Sevilla, Oviedo, Bilbao, La Coruña, Moscow, Berlin, Munich, Hamburg, Amsterdam, Prague, Osaka, Tokyo….",0.98273635,0.00058695994,0.00021280877,0.007930167,0.008492566,4.1116058e-05
4,Recordings made under his direction include operas as well as symphonic and chamber music.,0.00019934512,2.29645e-07,0.0021583803,0.99764204,6.1554255e-11,1.5859011e-09
5,"He taught at the Piacenza Conservatory (Orchestral Practice), at the Osimo Academy (Musical Philology) and at the Urbino University (History of the Music).",4.3252005e-15,3.9473557e-13,1.0,4.0127013e-09,2.540445e-14,2.0171612e-14
6,Founder and Director of the Accademia Rossiniana in Pesaro.,8.106026e-05,2.4075986e-09,0.7323423,4.2717847e-06,0.2673891,0.00018324757
7,"He has always dedicated part of his time to musicology, editing widely successful critical versions of operas, oratorios and cantatas, with particular attention to Rossini and to the first half of the 19th Century and early baroque repertoire.",8.193137e-09,1.2152429e-05,3.796656e-08,0.99998784,7.6456376e-11,1.7525041e-08
8,Alberto Zedda was member of the Editorial Board of the Fondazione Rossini since it was created.,0.93917704,0.000861272,0.00063522044,0.057741806,0.001549475,3.52006e-05
9,"He wrote Divagazioni Rossiniane, published in 2012 by Ricordi, Milan, which was translated to spanish, german and english.",1.1625321e-05,0.00020965839,0.00053028984,0.99917513,7.1827315e-05,1.4154884e-06
10,He was Principal guest conductor for Italian repertoire at the New York City Opera; Musical Director at the Festival della Valle D’Itria of Martina Franca; Artistic Advisor of the Pesaro’s Rossini Opera Festival and of La Coruña’s Festival Mozart; Artistic Director of Baroque Festival of Fano ; Artistic Director of Rossini Opera Festival di Pesaro and of the theatres Carlo Felice in Genova and La Scala in Milan.,2.7743303e-05,1.6513788e-05,0.0015974801,0.0005943836,0.66334313,0.33442074
11,"Alberto Zedda was Grand Officer of Merit of the Italian Republic, member of the Ordre du “Merite Culturel” of Poland, Académico Correspondiente de la Real Academia Sevillana de Buenas Letras de Sevilla, Honorary Chairmen of the Deutsche Rossini Gesellschaft.",0.00026113333,0.5308422,0.27207643,2.044977e-05,0.002050704,0.19474901
12,He received the degree honoris causa in Communication Sciences by the Macerata University.,3.480456e-13,3.757049e-11,0.9999795,2.2405211e-10,1.2091611e-11,2.0530666e-05
13,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
14,Discography ==,0.9999943,1.2030798e-08,8.3584145e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
15,"Rossini – Tancredi – Ewa Podleś, Sumi Jo, Stanford Olsen, Pietro Spagnoli, Anna Maria di Micco, Lucrezia Lendi, Capella Brugensis, Collegium Instrumentale Brugense (Naxos, 1994)",1.5613718e-07,0.094690986,1.8422144e-05,0.07569007,0.82747173,0.0021285568
16,"Bellini – Beatrice di Tenda – Mariana Nicolesco, Stefania Toczyska, Vincenzo La Scola, Piero Cappuccilli, Prague Philharmonic Choir, Monte Carlo Orchestra (Sony, 1986)",5.502093e-07,0.0028248574,9.219977e-05,0.89041704,0.10665169,1.366103e-05
17,"Rossini – L'italiana in Algeri – Marianna Pizzolato, Lorenzo Regazzo, Lawrence Brownlee, Bruno de Simone, Virtuosi Brugensis, Transylvania State Philharmonic Choir, Cluj (Naxos, 2010)",2.235787e-11,0.0001748334,1.0046265e-06,0.99790716,0.0019170396,5.1616618e-09
18,"Rossini – La gazza ladra – Maria José Moreno, Kenneth Tarver, Lorenzo Regazzo, Bruno Praticò, Virtuosi Brugensis, Classic Chamber Choir, Brno (Naxos, 2015)",2.0071461e-07,0.020869624,6.582265e-05,0.9786768,0.00038297637,4.5515535e-06
19,"Rossini – La Cenerentola – Joyce DiDonato, José Manuel Zapata, Bruno Praticò, Paolo Bordogna, SWR Radio Orchestra Kaiserlautern (Naxos, 2004)",1.7699035e-11,3.384777e-07,3.5034013e-06,0.99999046,5.6994054e-06,2.6608637e-08
20,"Rossini – La donna del lago – Sonia Ganassi, Maxim Mironov, Ferdinand von Bothmer, Marianna Pizzolato, Olga Peretyatko, SWR Radio Orchestra Kaiserlautern (Naxos, 2004)",6.502892e-09,0.000747961,1.975152e-05,0.99913067,9.901401e-05,2.64979e-06
21,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
22,Sources ==,0.007645562,0.3143481,1.254729e-05,0.0016880321,0.0007003267,0.6756055
23,"Roland Mancini & Jean-Jacques Rouveroux, Le guide de l'opéra, Fayard, 1986.",0.00014974597,0.00030562005,4.5060577e-07,0.8160889,0.1834379,1.7391416e-05
