,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Craig Armstrong,  (born 29 April 1959) is a Scottish composer of modern orchestral music, electronica and film scores.",0.2984049,0.0017438845,0.05293018,0.646889,3.2012635e-05,7.770121e-08
1,"He graduated from the Royal Academy of Music in 1981, and has since written music for the Royal Shakespeare Company, the Royal Scottish National Orchestra and the London Sinfonietta.",5.7591483e-06,2.332426e-09,2.6368764e-06,0.99999166,5.51757e-09,3.3820043e-12
2,Armstrong's score for Baz Luhrmann's Romeo + Juliet earned him a BAFTA for Achievement in Film Music and an Ivor Novello.,0.078183815,0.10944619,2.9202681e-06,0.66518456,1.7261132e-07,0.14718235
3,"He would collaborate with Luhrmann again on his next two films, Moulin Rouge!",0.99999297,4.05502e-09,6.592165e-06,1.3657497e-07,3.129887e-07,1.2259288e-13
4,and The Great Gatsby.,0.020143714,3.6865772e-10,0.065121695,0.59849375,0.31624085,1.3673411e-09
5,"His score for the former earned him the 2001 American Film Institute's composer of the Year award, a Golden Globe Award for Best Original Score and a BAFTA.",6.0562503e-05,0.000120101104,0.0003199155,0.0001996729,1.7309877e-07,0.9992995
6,Armstrong was awarded a Grammy Award for Best Original Score in 2004 for the biopic Ray.,0.00013849967,0.00079073315,6.4031e-05,0.9680416,1.2817342e-09,0.030965114
7,"His other feature film scoring credits include Love Actually, Oliver Stone's World Trade Center, Elizabeth: The Golden Age and The Incredible Hulk.",0.00049192057,5.074992e-09,1.0569257e-06,0.99950707,3.8944425e-13,1.1411563e-13
8,==,0.12487865,0.2134413,0.001371599,0.0017026742,0.65860564,7.902395e-08
9,Life and career ==,0.999816,0.00018401917,1.1755097e-12,5.826383e-16,1.1224866e-11,2.6783466e-08
10,"Armstrong was born in Shettleston, Glasgow, ScotlandHe studied musical composition, violin and piano at the Royal Academy of Music from 1977 to 1981, where he was awarded the Charles Lucas prize and the Harvey Lohr scholarship for composition.",0.00083169487,0.25942928,0.73958933,9.682846e-05,3.3559827e-05,1.9269048e-05
11,"He was also awarded the FTCL Fellowship in composition, and won the GLAA Young Jazz Musician of the Year in 1982.",7.857074e-09,3.3791425e-06,5.408989e-09,4.013658e-06,1.8026648e-06,0.9999908
12,"Upon completing his studies, Armstrong served as music and dance specialist at the Strathclyde Regional Council in 1984.",0.00039064753,0.6901461,0.0007204172,0.00046752492,3.2391404e-07,0.30827495
13,1985,0.11297456,0.11229547,3.551205e-05,0.08735687,0.39471596,0.2926216
14,"Armstrong toured with Midge Ure on his Gift World Tour, and with Ultravox on their european U-Vox Tour winter 1986.",0.009992845,0.9394717,0.015795242,0.03456746,9.118127e-06,0.00016358397
15,"Between 1994–2002 he was commissioned by the Royal Shakespeare Company to write music for The Broken Heart and The Tempest, both directed by Michael Boyd.",2.8776599e-09,2.398258e-11,1.6365107e-09,1.0,1.1805187e-09,1.896989e-12
16,"He sees no difference in credibility between popular and classical forms and this respect for the pop genre was cemented in 1994 with a one-off collaboration with the Bristol band Massive Attack on their album Protection, after which the band formed their Melankolic vanity record label releasing his first two solo albums.",0.88330287,3.2365285e-06,2.7679534e-10,0.11669348,4.0345515e-07,1.0390443e-10
17,"In 2001, Armstrong received BAFTA, Golden Globe, and American Film Institute Award, as well as World Soundtrack Award and a Golden Satellite Award for Moulin Rouge!.",0.00022299585,0.0007250096,1.9910517e-07,1.479664e-10,1.4922792e-10,0.99905175
18,"In 2002 he wrote the meditative piece Visconti, commissioned by Barbican Centre Elektronika festival for the London Sinfonietta.",1.3514429e-08,6.853635e-05,5.9080783e-05,0.9998654,7.897667e-11,6.923041e-06
19,In 2004 Armstrong collaborated with visual artists Dalziel + Scullion on One Minute to celebrate the opening of Perth's Horsecross Hall.,0.9145055,0.00040133303,0.00012775965,6.3092534e-07,7.935083e-11,0.08496483
20,"In 2005 he received a Grammy Award for Best Score Soundtrack album for the film Ray, directed by Taylor Hackford.",8.6394497e-10,1.9684535e-08,1.3001494e-06,0.99999857,3.9414937e-11,1.4369706e-07
21,"In 2008 his first classical release, Memory Takes My Hand, featuring a violin concerto for Clio Gould, was released on EMI Classics.",8.69783e-05,8.316066e-10,0.927005,0.053378504,0.00751445,0.012015215
22,Armstrong has had many collaborations including recording and performing the album Dolls with the Berlin laptop artist AGF and Vladislav Delay.,0.99472886,0.0047311774,1.2901837e-06,0.00053789176,8.721963e-07,6.090763e-13
23,"He has worked with a wide variety of more well-known musical artists, including U2, Tina Turner, Madonna, Texas, and Luciano Pavarotti.",0.9869179,0.0001508058,0.011829514,0.001101699,1.2229295e-09,2.0514113e-09
24,"Armstrong has written several classical commissions for the Royal Scottish National Orchestra, the London Sinfonietta, the Hebrides Ensemble and the Scottish Ensemble.",0.00012805582,0.00081139116,0.014215784,0.98484474,1.8025822e-09,3.7821377e-10
25,"In 2006, Armstrong collaborated with the visual artists Dalziel + Scullion for the reopening of the Kelvingrove Art Gallery in Glasgow with a joint exhibition called Once.",0.46198907,0.5183347,0.0032016274,0.016389154,2.1589818e-08,8.55098e-05
26,"In 2007 Armstrong's first opera was premiered as part of the Scottish Opera, titled '5:15  – Opera's made in Scotland', a 15min opera with a libretto by Ian Rankin.",0.64771825,1.189093e-06,0.349382,0.00285586,7.0775177e-06,3.571037e-05
27,==,0.12487865,0.2134413,0.001371599,0.0017026742,0.65860564,7.902395e-08
28,Honours ==,5.328423e-06,6.6386594e-09,0.9668669,0.00015415857,1.0424216e-08,0.032973662
29,Armstrong was appointed Officer of the Order of the British Empire (OBE) in the 2010 New Year Honours for his contribution to music.,0.20246254,0.013345694,0.0011981727,5.394986e-06,1.1417756e-07,0.7829881
30,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
31,Key works ==,0.013805966,2.7308814e-10,0.9859136,3.1908505e-05,0.00024856257,2.960284e-08
32,1994:,0.8809532,0.09638976,5.7292365e-12,0.020019073,0.002620135,1.7848472e-05
33,Slow Movement (strings),0.000889405,0.0013100597,0.12285972,0.010510089,0.8643831,4.758032e-05
34,1998: 20 Movements (orchestra),2.1833454e-05,2.2259834e-05,0.023762738,0.9736458,0.00062388,0.0019234176
35,1999:,0.120099075,0.0001871955,1.582525e-05,0.43920407,0.44046992,2.382733e-05
36,"If Time Must Pass (violin, strings)",0.24996363,1.4770841e-05,0.74004954,8.4242056e-05,0.009887776,3.380171e-08
37,"1999: Escape (orchestra, vocal).",0.013701616,6.9164145e-08,2.5218498e-05,0.9862112,6.184602e-05,1.4445444e-09
38,2000:,0.29310346,0.02637947,8.101904e-05,0.00069074164,0.05943688,0.6203084
39,"When Morning Turns to Light (mezzo-soprano, orchestra)",0.0036025192,0.94543487,0.036258597,0.0009900435,0.011875378,0.0018386685
40,2002:,0.48773277,2.5917693e-06,1.5056448e-06,8.5699924e-07,1.0764859e-07,0.51226217
41,Northern Sounds ...,2.5587574e-06,3.1822512e-06,1.5533307e-05,0.00047784694,0.9993204,0.00018050849
42,Islands (orchestra),7.1670293e-06,2.6340177e-09,7.795311e-06,0.99989843,8.655643e-05,8.267865e-12
43,2005:,0.21679495,0.0036425465,0.0008938834,0.7725319,0.004924031,0.0012127245
44,One Minute (orchestra),4.9493783e-06,6.2178646e-10,5.0740295e-05,0.9999093,4.836257e-06,3.0105748e-05
45,2007:,0.43571284,0.0021214134,0.0031980237,0.4617054,3.296448e-05,0.09722935
46,"Immer (violin concerto no. 1) (violin, orchestra)",0.00016915084,3.9544887e-10,2.0308978e-08,0.3564508,0.64338005,8.647555e-09
47,2012:,0.9761239,0.010984991,2.530097e-07,0.012709608,5.485253e-07,0.00018063544
48,The Lady from the Sea (opera),0.001954987,1.7589133e-05,8.4080246e-05,0.99596703,0.00019225082,0.0017841742
49,2015:,0.17724735,0.0006050555,0.036837734,0.77965033,0.0053574615,0.0003020506
50,Far from the Madding Crowd (2015 film),3.8497438e-11,1.4835564e-07,1.0323236e-07,4.5957268e-07,0.9999974,1.914397e-06
51,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
52,Recordings ==,4.873755e-06,0.00051910576,2.0349344e-05,0.9809302,5.123131e-06,0.018520368
53,"Armstrong has released two solo records on Massive Attack's label Melankolic, followed by Piano Works on Sanctuary in 2004 and Film Works on Universal in 2005.",0.00011239223,4.6455048e-07,8.182335e-12,0.9998871,5.2380983e-10,9.620186e-16
54,"In 2007 Armstrong recorded his first classical record, ""Memory Takes My Hand"", for EMI Classics with the BBC Symphony Orchestra.",0.0011096561,1.0660202e-06,3.4743778e-06,0.9988839,1.8203093e-06,1.2493057e-07
55,"It was released in 2008 and includes a violin concerto ""Immer"" for Clio Gould.",0.0007239815,8.402257e-09,0.0015972932,0.997654,1.0137784e-06,2.3692424e-05
56,Rosebud was released from a new co written and co produced project of Craig Armstrong and Scott Fraser – Winona.,0.89480937,3.3934153e-05,0.00025241118,0.10481633,8.802009e-05,7.719698e-09
57,"September 2009:  ""Without You (Deal Soul Brothers Remix)"" – Format: 12"" Vinyl single",7.5386833e-06,0.002667576,0.93777287,0.0037331595,0.0021068752,0.053711895
58,1998:,0.073301055,4.8839133e-06,0.25659537,0.0032940456,0.12387271,0.5429319
59,The Space Between Us,6.158945e-07,1.4803576e-05,0.9963407,4.4860492e-08,0.00080639776,0.0028375387
60,2002:,0.48773277,2.5917693e-06,1.5056448e-06,8.5699924e-07,1.0764859e-07,0.51226217
61,As If to Nothing,9.666849e-06,6.237411e-08,0.0006639257,0.9993261,1.1737763e-07,6.274557e-08
62,2004:,0.073356576,0.0011896022,5.2148078e-08,0.0011946018,3.2894008e-05,0.9242262
63,Piano Works,2.1131372e-09,1.8117118e-12,2.9789669e-09,0.9999999,1.617383e-07,3.3854076e-12
64,2005:,0.21679495,0.0036425465,0.0008938834,0.7725319,0.004924031,0.0012127245
65,Film Works 1995–2005,0.80508214,5.7413894e-05,8.450397e-08,0.18348819,0.009618984,0.0017531444
66,2005:,0.21679506,0.003642549,0.00089388364,0.7725317,0.004924032,0.0012127282
67,The Dolls by the Dolls (Armstrong with Antye Greie and Vladislav Delay),0.13527365,0.0008651236,1.6597377e-07,0.38422126,0.4796373,2.523249e-06
68,2008:,0.45370403,0.005200611,0.12974891,0.016620591,0.0015392283,0.3931866
69,Memory Takes My Hand,1.1123898e-13,6.624265e-07,1.2328047e-06,0.0011458956,0.998852,2.0651726e-07
70,2014:,0.7968865,0.0028240602,0.00011992609,0.19040899,5.950815e-06,0.009754642
71,It's Nearly Tomorrow,0.7367991,0.041583754,0.00079385214,0.00023896252,0.003285954,0.21729833
72,2018:,0.00045180114,0.00069474784,1.2845178e-06,0.99885166,5.1430493e-07,4.680676e-08
73,Sun On You,4.6588368e-05,0.12135414,0.8632686,1.7303998e-06,0.011370535,0.003958433
74,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
75,Film scores ==,0.0415181,5.086471e-07,1.5095889e-08,0.9584814,3.4173725e-10,1.0052098e-08
