,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Cassandra Lynn Scerbo (born March 30, 1990) is an American actress, singer and dancer.",0.0017940296,0.0015442761,0.0007140963,0.9925349,4.699038e-05,0.0033656638
1,She was one of the members of the all-girl pop band Slumber Party Girls in the CBS children's music variety series Dance Revolution.,0.0035249533,0.6188038,1.6500321e-07,0.0009984615,2.0218238e-07,0.37667242
2,"In acting, she starred as Brooke in the film Bring It On:",0.9683552,0.0006328383,0.00058801245,0.030324787,7.441215e-07,9.8430624e-05
3,"In It to Win It (2007), as Lauren Tanner in the ABC Family comedy-drama series Make It or Break It (2009–2012), and as Nova Clarke in the Sharknado film series alongside Ian Ziering and Tara Reid (2013–2018).",8.781492e-06,0.98984855,8.7933955e-07,0.010141757,8.672808e-09,1.0903633e-07
4,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
5,Life and career ==,0.999816,0.00018401917,1.1755097e-12,5.826383e-16,1.1224866e-11,2.6783466e-08
6,"Scerbo was born on Long Island, New York.",0.049318843,0.24991728,7.476561e-05,0.08958694,0.61061674,0.00048539473
7,She is of full Italian ancestry.,2.2293085e-05,4.1907262e-07,5.208286e-05,0.020654744,0.97927046,2.0977202e-08
8,"Scerbo was raised in Parkland, Florida and played soccer for the Parkland Soccer Club.",1.9718404e-05,0.5143091,0.4341538,0.041213214,0.010304114,2.196272e-08
9,She lived in Florida from the time she was in kindergarten until she was cast in Make It or Break It.,0.004501769,0.43460023,0.03130299,0.0001015568,0.5285634,0.0009301622
10,She attended Marjory Stoneman Douglas High School in Parkland.,7.366938e-12,0.49937588,0.0014422651,9.985045e-05,2.391567e-06,0.49907967
11,"In 2006, Scerbo successfully auditioned for the music girl group Slumber Party Girls.",0.00060277217,0.9992131,1.3649696e-09,0.00018343964,3.78739e-11,7.720295e-07
12,"Scerbo was chosen as one of the five members out of over 1,000 fellow applicants.",0.004095517,0.9942473,1.0096015e-05,0.000405386,3.0376068e-06,0.0012387394
13,"In September 2006, the group hosted the children's music variety series Dance Revolution which promoted nutrition and fitness to children.",0.0020617177,0.9426278,0.00197034,0.00097607943,0.052128512,0.00023556355
14,Slumber Party Girls' original songs were dominantly featured through the series run.,0.0025871957,0.0007490773,8.353431e-11,0.99666315,1.1675212e-09,5.832459e-07
15,The group's debut album Dance Revolution was released but failed to chart.,0.9793875,0.020335343,6.04847e-05,0.00020723451,4.3387015e-08,9.415385e-06
16,The series was not renewed for a second season.,0.3153784,0.5472207,0.0021193386,2.3324934e-05,0.13525724,1.0598127e-06
17,"In mid-2007, as the group began working on their second record the group was confirmed to have split.",0.94794124,0.027058236,0.0009443217,0.023435958,0.000620202,9.930092e-09
18,"That same year, Scerbo signed a solo-recording contract with Geffen Records.",0.9999999,4.3842657e-10,1.4863043e-09,1.60771e-07,2.1903555e-10,2.458257e-14
19,"Her three original songs ""Betcha Don't Know"", ""Sugar and Spice"" and ""Top Of The World"" were all released on iTunes in 2008.",0.0013994155,7.966788e-06,0.998273,0.00031700733,4.06534e-12,2.6256175e-06
20,"In 2007, Universal Pictures has green-lit a planned fourth installment of the Bring It On film series with Scerbo confirmed to star.",0.028805288,0.04721049,0.00070065906,0.92327094,1.2457013e-05,2.4123415e-07
21,She portrayed the role of Brooke the team captain of the East Coast Jets Cheerleading squad who have won three years in a row at Camp Spirit-Thunder.,2.0379628e-06,0.0007550747,0.33168584,0.66755265,1.3831508e-06,2.9864805e-06
22,"It was released direct-to-DVD on December 18, 2007 to generally negative reviews from critics.",0.00025076835,0.5438349,1.3101295e-07,0.00019510943,1.482731e-06,0.45571756
23,"That same year, Scerbo appeared in the Disney Channel television pilot Arwin!.",0.74029815,0.019291377,8.033185e-07,0.24040504,4.633986e-06,8.7205874e-11
24,The pilot was filmed in late-2006 but was not picked up by Disney Channel.,0.97488755,0.0043141446,2.0814176e-05,0.017131794,0.0036457363,5.798714e-08
25,"In September 2008, Scerbo starred in the direct-to-DVD comedy film Soccer Mom alongside Missi Pyle and Emily Osment.",3.151673e-05,0.21722096,0.010493677,5.7945756e-05,0.7721958,5.7369636e-08
26,"In June 2009, Scerbo was cast in the ABC Family teen comedy-drama series Make It or Break It which premiered to 2.5 million viewers.",0.002820676,0.9962071,5.7257123e-09,0.00096830487,1.697909e-07,3.6957176e-06
27,Scerbo portrayed the role of a skilled gymnast named Lauren Tanner who aspires to make it to the Olympic Games.,0.46637163,0.51235455,0.00087075506,0.0003009579,0.019850142,0.0002519653
28,Due to the series success ABC Family ordered an additional 10-episodes bringing the first season episode count to 20 episodes.,0.9982508,7.0369088e-06,5.2816017e-06,1.6247538e-06,1.2298874e-06,0.0017340572
29,"In January 2012, ABC Family renewed the series for a third and final season.",0.8669927,5.1984716e-05,2.341857e-05,0.13289379,3.766117e-05,4.6201913e-07
30,"The series finale ""United Stakes"" aired in May 2012.",0.66299427,0.1753411,0.01994535,0.06270378,0.0022716934,0.07674376
31,"In April 2010, Scerbo also appeared with her Make It or Break It castmate Chelsea Hobbs in an episode of CSI: Miami entitled ""Spring Breakdown"".",0.20721067,0.26195017,6.18331e-06,0.53081,9.49222e-07,2.2055903e-05
32,"The episode aired on April 12, 2010.",0.021389443,0.741352,0.020143852,0.00013942116,0.0011896437,0.21578561
33,"In 2011, Scerbo starred in the ABC Family original film Teen Spirit.",0.00053799973,0.98952115,2.2634898e-08,0.009918348,2.2548384e-05,2.4409404e-08
34,Scerbo portrayed the role of the Queen Bee of high school who is electrified to death and is not allowed to enter Heaven unless she helps the school's most unpopular girl become prom queen.,0.0054652565,0.39653042,9.2156435e-05,0.5891744,0.008720618,1.7135031e-05
35,"Filming took place in Wilmington, North Carolina.",1.2117665e-06,0.98149085,1.530557e-07,0.00029032034,0.018216897,6.898395e-07
36,"The film premiered on August 7, 2011 on ABC Family.",0.9895001,3.944135e-07,1.8072285e-12,2.1531065e-05,5.0100437e-07,0.010477411
37,"In August 2012, Scerbo was announced that she is the godmother to Tiffany Thornton's son.",8.1262566e-05,0.058197707,0.0005347849,0.0011996265,0.0008899823,0.93909657
38,"In 2013, Scerbo starred in the Syfy original film Sharknado as bartender Nova Clarke; she reprised her role in the third installment Sharknado 3:",1.7017774e-05,0.008438622,3.91738e-05,0.9915052,8.715988e-09,7.664175e-11
39,Oh Hell,1.0742628e-05,0.08390704,0.9158795,8.418977e-06,0.00010785707,8.641799e-05
40,"No! in 2015, Sharknado 5: Global Swarming in 2017, and the final installment The Last Sharknado: It's About Time in 2018, of which her character has turned into a hardened sharknado fighter.",0.9915686,1.1540362e-05,1.579042e-09,0.007810228,0.0005973408,1.23330865e-05
41,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
42,Filmography ==,0.99997985,3.8154166e-10,9.0419326e-07,1.224641e-10,4.517807e-06,1.4692198e-05
43,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
44,Film =,0.15170723,3.349594e-08,0.00035132866,6.724208e-07,0.63270414,0.21523656
45,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
46,===,0.0018069088,2.1080758e-05,2.7498896e-05,0.000441192,0.9977034,1.2509519e-11
47,Television =,0.00025781483,9.3500523e-07,5.8261627e-05,2.0610251e-07,0.0047286595,0.99495405
48,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
49,===,0.0018069088,2.1080758e-05,2.7498896e-05,0.000441192,0.9977034,1.2509519e-11
50,Albums ===,1.4328854e-05,5.2965725e-06,9.111505e-05,9.328187e-08,2.537148e-06,0.99988663
51,2006:,0.01400285,0.061199933,1.9350227e-06,0.9247502,2.2579457e-05,2.2509927e-05
52,Dance Revolution (album),0.00042116563,0.00010232051,0.98451,0.00015994077,4.7063462e-05,0.014759547
53,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
54,References ==,2.5077119e-05,0.018098911,8.965051e-05,0.06194974,4.4582813e-09,0.9198366
55,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
56,External links ==,0.00023526642,1.3075868e-06,6.913511e-10,2.5650485e-07,3.6421334e-08,0.9997632
57,Cassie Scerbo at IMDb,0.22243544,0.6762779,0.00018085174,0.08286259,0.0012676328,0.016975654
58,Official Music Myspace,0.0009394216,3.671535e-11,1.6320136e-08,3.3993928e-07,1.9236734e-10,0.9990602
59,Record Labels Artist site,0.87473583,0.04235378,0.0015428354,0.0102218995,0.071081616,6.3943895e-05
