,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Hans Joachim Moser (25 May 1889, Berlin – 14 August 1967, Berlin) was a German musicologist, composer and singer.",1.2918981e-08,0.00017899867,0.0009562766,0.00039828123,0.9969964,0.0014701167
1,"Moser was the son of the music-professor Andreas Moser (1859–1925), a pupil and important early biographer of Joseph Joachim.",1.0453292e-08,0.09633406,0.33873144,2.1419358e-07,0.564578,0.00035621057
2,"He studied the History of Music (mainly with Gustav Jenner and Robert Kahn), German philology and Philosophy in Marburg, Berlin and Leipzig, and studied violin with his father.",8.602601e-12,1.2930963e-08,0.9998148,0.00018457047,6.4293613e-07,1.3887289e-17
3,With the work Musical Confederations in the German Middle Ages he obtained his doctorate in 1910 at Rostock.,3.2623254e-06,0.06047081,0.80184585,0.13749626,0.0001837289,8.7120114e-08
4,"He took part as a lieutenant during the First World War, was officially accepted as part of the University of Halle in 1919, and in 1922 became extraordinary Professor.",3.7438966e-07,1.3877728e-05,0.99791473,0.0020709923,8.39289e-12,5.5696892e-12
5,In 1925 he followed a call to Heidelberg.,1.335131e-10,0.99925905,7.591087e-05,0.00061210105,5.652e-06,4.7357207e-05
6,From 1927 to 1933 he was Director of the State Academy for Church and School Music in Berlin.,0.00016406988,0.00014922571,0.999435,2.692807e-05,0.00021774627,6.89933e-06
7,In 1933 Moser was forcibly pensioned off on political grounds.,0.020011561,0.00389299,0.0003831573,2.9472244e-07,5.419741e-05,0.97565776
8,In 1938 he became the representative leader of the Reichs-authority for Musical Activities in the Reichs-Ministry of Public Enlightenment and Propaganda; from 1940 until 1945 he was its General Secretary.,0.00065468036,1.7857328e-05,0.9989766,0.00021133616,5.24386e-06,0.00013437508
9,"He received in 1947 a professorship from the Jena University, but after two months it was withdrawn in the light of his activities in the Propaganda Ministry.",2.3073668e-11,3.2982542e-15,0.99999964,3.272792e-12,8.9802e-15,3.136541e-07
10,From 1950 to 1960 Moser worked as director at the State Music Conservatory in West Berlin.,0.00016337057,7.221299e-06,0.99919015,1.2976694e-06,0.0006302549,7.740624e-06
11,In 1963 the Mozart Medal of the City of Vienna was bestowed upon him.,1.8574546e-09,2.241791e-06,2.259271e-05,6.8305795e-05,4.941088e-05,0.9998574
12,"Moser wrote studies of numerous composers, like Paul Hofhaimer, Heinrich Schütz und Johann Sebastian Bach as well as his studies in Das deutsche Lied seit Mozart (German Song since Mozart) of 1937.",5.3393116e-08,0.002482162,0.12945922,0.85888183,0.009145545,3.116617e-05
13,During the 1920s he brought out a History of German Music in three volumes which was published in various forms.,9.372504e-12,1.16241e-06,3.7304494e-07,0.99999344,5.0562417e-06,6.554239e-09
14,"After the Second World War Moser wrote a History of Evangelical Church Music in Germany countless biographical essays, like (for example) his Musical History in 100 Life Stories.",0.00023296489,0.24968374,0.071763575,0.6718068,0.0062024724,0.0003103908
15,His Music-Lexikon went through five editions by 1955.,3.3945193e-07,0.0073111947,6.0155096e-05,0.98038864,0.011679452,0.0005602579
16,"Its later development was in the book in the manner of the Germanist Josef Nadler, Music in the German Tradition (1957).",1.8574015e-05,0.024051085,4.89707e-05,0.66528106,0.3105764,2.3896773e-05
17,"Moser carried out the new editing of the Monuments of German Composition (Denkmäler deutscher Tonkunst, or DDT).",0.0010913678,0.94304353,0.0016712322,0.00929526,0.036507577,0.008390979
18,"Moser's oeuvre as a composer includes piano pieces, songs, theatre music and choral works.",5.566235e-10,3.430611e-07,7.116476e-09,0.99999964,8.266854e-09,8.2848917e-10
19,"Moser was the father of the singer Edda Moser, of the folklorist and literary scholar Dietz-Rüdiger Moser (b. 1939, d. 2010), and of the singer Wolf-Hildebrand Moser (b. 1943).",6.9761185e-12,9.820282e-08,0.9684161,2.0515436e-09,0.031582505,1.2274493e-06
20,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
21,Works ==,0.0010818638,3.7043478e-07,0.99861205,0.00019308519,0.00011262753,4.993916e-08
22,"Editions of Songs, including the newer 2-volume Carl Loewe for Edition Peters.",6.705032e-07,1.4649648e-06,0.063565396,2.2996492e-05,1.843652e-05,0.936391
23,"Das deutsche Lied seit Mozart (Atlantis Verlag, Berlin and Zurich 1937).",5.7107396e-08,3.1108313e-05,2.8624723e-07,0.00016592848,0.99980265,5.2293554e-08
24,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
25,Sources ==,0.0076456396,0.31434596,1.2547388e-05,0.0016880324,0.00070032483,0.67560756
26,"Ludwig Finscher: Moser, Hans Joachim, in Die Musik in Geschichte und Gegenwart (Music in History and the Present), edited by Ludwig Finscher, 2.",0.0008802551,0.0066141137,5.786308e-06,0.020998906,0.971501,1.17728405e-08
27,"new Edition, Personenteil, Vol. 12.",1.509424e-07,2.334511e-05,8.6326725e-07,1.10503464e-07,1.18238e-05,0.99996376
28,"(Bärenreiter/ Metzler, Kassel et al. 2004), 528f.",0.00019739436,0.00017452649,3.7771652e-09,0.007927301,0.0004940889,0.9912067
29,Ute Lemm: Musikwissenschaft in Westdeutschland nach 1945.,0.0015733181,7.4362986e-05,0.015580397,0.00020580718,0.9825628,3.3403703e-06
30,(Musicology in West Germany since 1945).,1.4079478e-06,4.226231e-06,0.071686566,0.0025190152,0.9257885,2.465984e-07
31,Analysen und Interpretationen diskursiver Konstellationen.,3.7479134e-07,0.03969298,0.00015131617,0.025807552,0.38862938,0.5457184
32,"(University Dissertation, Bonn 2005) (Volltext)",3.8362433e-09,0.4500063,0.0004793323,3.3230775e-05,0.0016201055,0.547861
33,Heinz Wegener (Editor): Festgabe für Hans Joachim Moser zum 65.,2.9760255e-08,9.679078e-09,1.842091e-09,2.4239305e-06,0.9999975,2.7833257e-08
34,Geburtstag.,0.126576,0.0002376263,2.130763e-06,0.00011544823,0.87197113,0.0010976554
35,(Festschrift for Hans Joachim Moser on his 65th Birthday).,1.5319653e-08,2.0984485e-06,5.8226114e-08,1.1414909e-08,0.9999846,1.320664e-05
36,"(Hinnenthal, Kassel 1954) (with 91-page Bibliography).",5.7916197e-05,0.000472312,1.7934073e-07,6.378703e-05,0.0026667393,0.9967391
