,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"John (“Johnny”) Lee Christopher Jr. (born 1943 in Atlanta, Georgia) is an American singer, guitarist, session musician, and songwriter.",1.3319448e-09,2.6151989e-05,1.2002846e-06,0.032948628,0.9641708,0.0028531945
1,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
2,Background ==,0.08069833,0.0014915763,2.6125063e-06,0.0005407342,0.8545857,0.062681034
3,Christopher’s singles included “(She's A) Girl Of Many Colors / The Teacher And The Pet” (1969) and “Love Stuff” (1972).,4.5621866e-07,0.9956222,2.1265191e-06,0.004284033,3.67694e-05,5.4325796e-05
4,"As a songwriter, he wrote ”Mama Liked the Roses"" for Elvis Presley and co-wrote ""Always on My Mind"" with Mark James and Wayne Carson, a song first released by Gwen McCrae in 1972.",1.3763686e-07,3.5685574e-09,6.7227566e-13,0.999995,4.850937e-06,9.05782e-09
5,Brenda Lee and Elvis Presley also recorded and released the song in 1972.,1.3835157e-07,0.007688381,2.570315e-06,0.9917665,0.00039566145,0.00014668741
6,The song has been covered by several well-known artists including John Wesley Ryles and the Pet Shop Boys.,3.9942342e-06,0.039537672,0.9274453,0.0015100854,0.028961085,0.0025417379
7,"For Willie Nelson's 1982 cover, Christopher, James, and Carson won Grammy Awards for Song of the Year and Best Country Song, 10 years after its original release.",0.0003513849,1.7758935e-06,2.0890575e-05,5.4333716e-05,5.125286e-07,0.99957114
8,"He also co-wrote the 1974 song ""If You Talk in Your Sleep"" for Elvis Presley with Red West.",4.924248e-11,1.5197904e-13,2.439495e-10,1.0,7.5199624e-11,2.897975e-12
9,"As of 2014, he is no longer in the music industry.",0.83307296,4.735531e-08,0.16653083,0.00010272351,1.4461884e-05,0.00027910128
10,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
11,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
