,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Craig D. Jessop (born 1949) is an American academic, musician and singer best known for his tenure as the music director of the Mormon Tabernacle Choir (Choir) from 1999 to 2008.",0.09888548,3.8038195e-09,0.86367524,0.00023173708,0.037192505,1.5039987e-05
1,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
2,Biography ==,0.35590583,3.5694214e-10,3.2671657e-11,9.202332e-11,5.127074e-05,0.64404285
3,"A native of Millville, Utah, Jessop has been a lifelong member of The Church of Jesus Christ of Latter-day Saints (LDS Church).",4.1926414e-06,1.4151818e-06,2.1096257e-05,5.675433e-07,0.9999672,5.5205496e-06
4,"He was a student of Robert Shaw and received a B.A. from Utah State University (USU), M.A. from Brigham Young University (BYU), and D.M.A. from Stanford University.",2.3387886e-13,8.966421e-12,0.9999999,1.2344432e-09,9.797496e-12,8.616726e-08
5,He has been the director of the National High School Choir Festival since its founding in 2005.,0.08523565,3.8970807e-06,0.0023795164,0.900941,0.006525626,0.004914254
6,"The event, held at New York's Carnegie Hall, auditions schools from around the country to inspire and enable young singers in learning great works of music and performing with renowned musicians from around the world.",0.00802042,0.020230576,0.962824,0.008454673,3.2900545e-05,0.00043745004
7,He has also spent seven years as a baritone with the Robert Shaw Festival Singers and performed in the choirs of Helmuth Rilling and John Rutter.,0.00021816265,3.890231e-06,0.067444675,0.9301193,8.453512e-06,0.0022055672
8,"Prior to his association with the Choir, Jessop had a distinguished career as a Lieutenant Colonel in the United States Air Force, where he was director of the Singing Sergeants (1979–1987), commander/conductor, Band of the United States Air Forces in Europe (1987–91), conductor for Ramstein Community Choir/Rheinpfalz Community Choir (1988–91) and commander/conductor of the Air Combat Command Heartland of American Band (1991–95).",0.15684055,5.0677045e-09,0.5023686,0.3007068,0.037819847,0.002264155
9,He began his career in education as director of choral activities at Granite High School in Salt Lake City.,0.0010167633,2.161544e-06,0.9989491,3.1433654e-05,8.155489e-08,4.582039e-07
10,Jessop was named Associate Director of the Choir in 1995 and became its director in 1999.,0.99918133,7.866172e-08,6.310628e-05,0.00075117114,4.2665183e-06,1.3037945e-08
11,"Under Jessop's direction the Choir won many awards, including the Special Recognition Award from the International Radio and Television Society Foundation and a National Medal of Arts presented by George W. Bush.",2.1008006e-08,5.73135e-10,4.100224e-06,2.1465052e-08,2.3706783e-11,0.9999958
12,"He served in that position until suddenly resigning on March 4, 2008.",0.99973494,1.4585818e-07,0.0002649803,1.2779973e-12,1.8145339e-12,2.1067724e-08
13,"At an evening rehearsal he appeared long enough to read a statement, to the surprise and confusion of choir members and community members.",4.4544972e-06,0.49004498,0.49155638,0.0003304305,3.2930177e-06,0.018060485
14,"Jessop explained he was ""at a major crossroads of life"" and would return to ""the career that I originally began [in] my musical journey"" and spend ""more time together with our children and grandsons.",0.99980503,3.7666662e-06,1.4205532e-05,6.9275685e-10,0.00017693502,1.19748185e-08
15,"""Jessop and his wife have four children and eleven grandchildren.",1.5133493e-06,6.076457e-10,5.8231653e-10,1.2094756e-10,0.99993014,6.833682e-05
16,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
17,Later activities ===,0.0024059967,0.9012019,1.6139184e-06,0.09338258,0.0006245768,0.0023832126
