,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Cruz Martínez (born June 21, 1972) is an American record producer and musician.",0.9966916,1.0013612e-09,1.983167e-06,0.0031587263,0.00014695166,7.0206096e-07
1,He is a former member of the Tejano band La Sombra.,2.4839208e-05,0.044069383,0.9546374,3.1764344e-07,1.4736827e-05,0.0012533072
2,"In 1999, he joined the cumbia music group Los Kumbia Kings, created by A.B. Quintanilla.",5.642586e-06,0.32142338,3.1035129e-06,0.6785679,2.5320086e-08,1.721214e-09
3,"In 2007, he created the band Los Super Reyes.",0.46164003,6.719839e-07,6.926793e-05,0.5382901,1.29654465e-08,3.698967e-09
4,He is married to Alicia Villarreal.,3.73352e-08,4.6352335e-07,1.6237241e-10,5.605627e-07,0.9263861,0.07361277
5,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
6,Career ==,1.0,4.7553845e-13,2.1761314e-17,4.5407397e-19,9.245216e-14,7.686053e-12
7,Cruz Martínez's interest in music began at the age of twelve when he learned to play the piano with the help of one of his uncles.,0.2876273,5.179241e-06,0.19203992,0.5196243,0.00070331845,3.8447093e-10
8,"By the age of sixteen, Martínez began producing music and programming computers in the studio for the family band.",0.94398016,1.2795577e-08,5.7293164e-06,0.055994637,1.9484793e-05,6.0709987e-12
9,"By age sixteen, Cruz had received his first Grammy nomination.",0.12392267,2.290912e-06,0.0047200145,5.588089e-06,2.8942251e-08,0.8713494
10,He joined the Tejano band La Sombra.,7.4105907e-07,0.71753144,0.28246775,4.978486e-09,7.9165113e-10,6.4923773e-09
11,"A.B. Quintanilla formed the band Los Kumbia Kings in 1999, which Cruz Martínez would join and co-write and co-produce songs.",2.5656433e-07,2.8561943e-05,3.719739e-08,0.99997115,5.607253e-09,2.3847372e-15
12,Los Kumbia Kings received a total of twelve Grammy nominations and have set attendance records during performances at several venues.,6.688931e-05,0.13380837,7.935419e-07,0.86552125,6.520405e-11,0.0006026336
13,"Aside from receiving much success with Los Kumbia Kings, Cruz Martínez also gained notoriety for his keyboard talents in the industry.",0.00038371625,2.9077823e-05,8.872097e-05,0.9994985,1.0406997e-09,1.5695158e-12
14,"In 2004, Martínez produced, arranged, and wrote Alicia Villarreal's latest album, Cuando el Corazon Se Cruza which he received two Latin Grammys for Album of the Year in 2004, several 2005 and 2006 BMI songwriting awards, two Premios Lo Nuestro Awards for Best Regional/Mexican Album and Best Regional/Mexican Song and two Billboard nominations for Album and Song of the Year.",0.47945556,1.7508123e-06,8.01299e-05,0.28196743,2.0807148e-07,0.23849498
15,"As a producer/engineer, Cruz Martínez received two more Latin Grammys in 2006 for his Kumbia Kings live album Kumbia Kings Live.",4.635851e-05,1.8150204e-05,0.014260593,0.9856748,2.0316622e-09,1.0217505e-07
16,Martínez's latest project is Los Super Reyes.,0.9571549,2.5986381e-11,8.055835e-10,0.042842064,3.0486067e-06,8.182017e-12
17,"Cruz Martínez y Los Super Reyes have already had their hit single ""Muévelo"" reach the top of the radio charts in the United States, Spain, Japan, Germany and in Mexico.",0.55821407,6.731645e-05,0.00071970525,0.44036302,0.00059610663,3.9787446e-05
18,The group has since enjoyed major chart success and maintains a busy performance schedule in support of their recent record.,0.87132627,0.00043647218,5.8389267e-09,0.12823732,3.073332e-09,1.4948343e-09
19,"Recently, Cruz was asked by Television giant TV Azteca / Azteca America to participate as a Judge for the 10th anniversary of the reality show La Academia and to produce the winner's album.",3.993451e-06,5.825032e-05,0.9999324,3.0740508e-12,3.497344e-15,5.3581894e-06
20,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
21,Discography ==,0.9999943,1.2030889e-08,8.3584784e-10,5.361935e-06,2.8148135e-09,3.2554345e-07
22,Albums with La SombraOne of a Kind (1989),0.10003261,0.0005043916,0.75476706,0.10833656,0.036229115,0.0001302553
23,The Chi-Town Boys R Back (1989),0.2098099,5.641945e-06,9.20685e-07,0.7466574,0.043374542,0.00015157643
24,Good Boys Wear White (1990),0.0529954,4.2653875e-05,2.744068e-07,0.00020879525,0.9440255,0.0027273137
25,Porque Te Quiero (1991),0.885596,1.6874483e-05,2.313438e-07,3.416152e-07,0.0030168523,0.111369744
26,Intocable (1992),0.0015299547,6.410995e-09,2.689426e-07,1.4543942e-05,7.8835455e-07,0.99845445
27,Ilusiones (1993),0.29379752,8.827559e-07,6.487931e-05,0.0020213402,0.7040469,6.851086e-05
28,Caliente Dulce Amor (1994),5.121835e-05,0.00039509148,1.1728822e-07,2.1642258e-05,0.00054511,0.9989868
29,"Mas Que Todo (1995)Albums with Kumbia KingsAmor, Familia y Respeto (1999)",0.69656265,1.9241825e-06,0.001089577,0.30107635,0.0011628042,0.00010672516
30,Shhh! (2001),0.96342224,6.4019273e-06,0.00019850847,0.022630386,0.0137231555,1.9286754e-05
31,All Mixed Up: Los Remixes (2002),2.2489724e-06,0.084044166,0.00011697252,0.0020382528,1.620465e-05,0.9137822
