,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,Robert W. Glass Jr. is an American sound engineer.,0.0020769802,2.1535259e-07,8.7319295e-06,0.0067894855,0.06504097,0.9260836
1,He was nominated for two Academy Awards in the category Best Sound.,1.7527196e-07,1.978325e-08,9.2527284e-07,6.6736015e-06,1.179883e-10,0.99999225
2,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
3,Selected filmography ==,0.9993844,2.3660364e-07,1.7798152e-08,1.5420081e-06,0.0005353864,7.836989e-05
4,Days of Heaven (1978),0.0010392582,4.0355185e-06,7.225543e-07,0.06811059,0.9302999,0.00054556323
5,Outland (1981),0.002130701,8.689428e-09,8.039689e-07,0.045932233,0.9480354,0.003900816
6,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
7,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
8,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
9,External links ==,0.00023526642,1.3075892e-06,6.913511e-10,2.5650536e-07,3.6421334e-08,0.9997632
10,Robert W. Glass Jr. at IMDb,0.9703359,3.390501e-08,3.452378e-06,0.0010430197,0.026523033,0.0020945657
