,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Frédérik Durand (born 4 May 1988), professionally known as SNAILS, is a DJ and music producer from Canada.",1.1658599e-06,3.5282028e-07,3.8996077e-05,8.645368e-06,0.9999509,7.273942e-09
1,"Durand's musical style has been described as ""vomitstep"", featuring ""guttural bass gurgles, crushing 808s and synthesizers oscillated well past the point of absurdity"" according to Billboard.",0.00018350083,0.0024673827,1.0388934e-05,0.003964446,0.99337417,6.702113e-08
2,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
3,Career ==,1.0,4.755348e-13,2.1761231e-17,4.5407227e-19,9.245165e-14,7.685994e-12
4,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
5,Early career ===,1.0,2.0814324e-09,7.0274125e-13,3.9727385e-11,3.0568763e-11,1.4525023e-14
6,"Durand's first tracks, including his debut release ""Bubble Gun"", appeared online in 2012 through Canadian label Kannibalen Records.",0.9971355,4.8839116e-05,1.8531598e-07,0.0028068193,8.154677e-06,3.0438912e-07
7,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
8,Rising success =,0.9408086,0.059186276,9.648298e-07,1.004267e-07,3.0085836e-08,4.0020695e-06
9,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
10,"Durand continued to gain success, collaborating with artists like Flux Pavilion and Jack Ü and frequent plays from Skrillex and other notable DJs.",2.4724009e-06,0.702713,0.0049263183,0.29070142,0.0016565209,1.5664413e-07
11,"In 2014, Snails released two singles, ""Wild"" and ""Pump This"", and made his first US concert appearances.",0.0009096304,0.0015524194,0.04337874,0.9540235,5.647341e-07,0.00013524808
12,"In 2015, Durand performed at EDC Las Vegas, Ultra Music Festival and Electric Forest, and released a single titled ""King Is Back"".",3.2498473e-08,0.00020240457,0.0039465814,0.9958396,1.1429072e-05,2.3488442e-09
13,"Durand continued steadily releasing music through multiple labels, including several releases on Skrillex's OWSLA imprint.",0.6318674,0.024080781,0.20929994,0.13238925,0.0020724693,0.00029015823
14,===,0.0018068925,2.1080356e-05,2.7498634e-05,0.00044118572,0.9977034,1.2509472e-11
15,2016–present: Tours and continued success ===,0.9919103,0.0011602701,0.0067702704,6.122619e-05,1.861646e-05,7.943769e-05
16,"In early 2016, Durand embarked on the North American Enter Slugz City Tour as direct support for Flosstradamus, as well as playing festival sets at Coachella, Lollapalooza and Ultra Music Festival.",5.4285533e-06,0.003563196,0.0006709803,0.995701,5.9374648e-05,1.7490565e-08
17,"Durand also briefly toured Asia, performing at numerous venues and festivals in China, Japan, and Taiwan.",1.687427e-06,0.08687036,7.672006e-05,0.91303396,1.7284245e-05,1.5626432e-08
18,"To close out 2016, Durand toured through Australia with Jauz and Slushii on the Touch Bass traveling festival.",3.7548856e-05,0.0021517572,0.0024952872,0.9895761,0.0057130298,2.6297834e-05
19,"The final Snails show of 2016 took place in Denver, Colorado at Decadence Music Festival, where he announced that he would be throwing his own festival, Sluggtopia, at Red Rocks in October 2017.",8.756202e-05,0.0015261797,4.1771254e-05,0.9958556,0.0021772943,0.00031163386
20,"In May 2017, Durand and fellow electronic musician Botnek released their collaboratory single ""Waffle House"" on OWSLA, along with a music video.",0.7885523,0.10458759,1.60532e-05,1.5005518e-06,0.10549854,0.00134407
21,"A couple of months later, in August, he participated in the making of the song of KSHMR ''",1.2037309e-05,0.072753504,6.660278e-05,0.89626324,0.005370012,0.025534615
22,The Serpent '' in his last EP called Materia.,3.701849e-06,0.9988481,0.000579877,0.00056829175,1.9526077e-08,3.1030126e-11
23,"On 29 August 2017 Snails released the song ""into the light"" as well as releasing the title of his new upcoming album titled The Shell.",0.05757842,0.07762621,0.49610573,0.023903988,7.970958e-05,0.34470597
24,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
