,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Conrad Yeatis ""Sonny"" Clark (July 21, 1931 – January 13, 1963) was an American jazz pianist and composer who mainly worked in the hard bop idiom.",0.25389004,1.7049751e-05,7.933537e-08,0.7207258,0.02536689,1.5145544e-07
1,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
2,Early life ==,0.0019447282,0.14564982,0.022118477,4.726933e-06,0.8208643,0.009417961
3,"Clark was born and raised in Herminie, Pennsylvania, a coal mining town east of Pittsburgh.",0.07891065,0.016655361,5.2032063e-11,0.00045237967,0.9039798,1.8841235e-06
4,"His parents were originally from Stone Mountain, Georgia.",1.208384e-06,2.4224962e-06,2.186916e-06,3.6202044e-09,0.99999404,8.090126e-08
5,"His miner father, Emery Clark, died of a lung disease two weeks after Sonny was born.",9.533876e-06,0.00010711863,3.1819163e-05,2.5381574e-08,0.99985147,4.8119578e-08
6,Sonny was the youngest of eight children.,1.0159722e-06,8.637273e-11,0.00031987787,4.4581887e-07,0.9996786,1.5494025e-07
7,"At age 12, he moved to Pittsburgh.",9.2382455e-05,7.7865974e-05,1.4607155e-06,3.777978e-05,0.9997905,2.6303546e-09
8,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
9,Later life and career,1.0,1.4712122e-09,8.521586e-12,2.8483518e-17,2.8322552e-14,1.827161e-09
10,==,0.124879524,0.213441,0.0013716281,0.0017026874,0.6586051,7.9024865e-08
11,"While visiting an aunt in California at age 20, Clark decided to stay and began working with saxophonist Wardell Gray.",0.9992176,2.0251646e-05,2.6587545e-06,0.00053613307,0.00022331745,7.558157e-09
12,"Clark went to San Francisco with Oscar Pettiford and after a couple months, was working with clarinetist Buddy DeFranco in 1953.",0.4399804,0.31149527,0.032261845,0.21617125,8.684842e-05,4.367877e-06
13,"Clark toured the United States and Europe with DeFranco until January 1956, when he joined The Lighthouse All-Stars, led by bassist Howard Rumsey.",0.046594813,0.93233657,2.2306489e-05,0.014720319,0.0050419397,0.001283997
14,"Wishing to return to the east coast, Clark served as accompanist for singer Dinah Washington in February 1957 in order to relocate to New York City.",0.985342,0.0009948479,2.850721e-10,0.013548285,0.00011475976,1.4800311e-08
15,"In New York, Clark was often requested as a sideman by many musicians, partly because of his rhythmic comping.",0.0040527373,0.006621962,4.8421706e-10,0.98931,1.5132573e-05,2.5395636e-07
16,"He frequently recorded for Blue Note Records as one of their house musicians, playing as a sideman with many hard bop players, including Kenny Burrell, Donald Byrd, Paul Chambers, John Coltrane, Dexter Gordon, Art Farmer, Curtis Fuller, Grant Green, Philly Joe Jones, Clifford Jordan, Jackie McLean, Hank Mobley, Art Taylor, and Wilbur Ware.",3.618127e-09,1.4236431e-07,1.7801207e-11,0.9999999,1.4999229e-09,2.8665525e-11
17,"He also recorded sessions with Charles Mingus, Sonny Rollins, Billie Holiday, Stanley Turrentine, and Lee Morgan.",1.0993108e-07,5.1173724e-06,2.6755984e-08,0.99999475,1.7986232e-11,1.8202369e-12
18,"As a leader, Clark recorded albums Dial ""S"" for Sonny (1957, Blue Note), Sonny's Crib (1957, Blue Note), Sonny Clark Trio (1957, Blue Note), Cool Struttin' (1958, Blue Note), Blues in the Night (1979, Blue Note, also released on Standards), and a second piano trio album titled Sonny Clark Trio (1960, Time Records).",3.6831483e-05,1.0582118e-08,4.449411e-09,0.99996316,1.0620818e-09,5.244957e-13
19,"Clark died in New York City on January 13, 1963 (aged 31).",0.0026671626,3.6913652e-06,2.123229e-09,2.8321807e-05,0.99730057,2.1251881e-07
20,"The official cause was listed as a heart attack, but the likely cause was a heroin overdose.",0.00022795527,0.00038166918,2.4889225e-06,1.6781131e-09,0.9993851,2.7455228e-06
21,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
22,Legacy ==,0.121942125,0.44325706,0.010863926,4.29812e-07,0.007664987,0.41627148
23,"Close friend and fellow jazz pianist Bill Evans dedicated the composition ""NYC's No Lark"" (an anagram of ""Sonny Clark"") to him after his death, included on Evans' Conversations with Myself (1963).",0.24155992,0.010684113,0.0011548393,0.040527772,0.00014363683,0.7059297
24,"John Zorn, Wayne Horvitz, Ray Drummond, and Bobby Previte recorded an album of Clark's compositions, Voodoo (1985), as the Sonny Clark Memorial Quartet.",1.916757e-07,1.4313269e-08,2.855974e-12,0.99999964,1.316269e-07,6.206917e-11
25,Zorn also recorded several of Clark's compositions with Bill Frisell and George E. Lewis on News for Lulu (1988) and More News for Lulu (1992).,0.0005394797,0.0056613637,7.1973795e-05,0.9936202,0.00010675889,2.8142716e-07
26,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
27,Discography ==,0.9999943,1.2030752e-08,8.358399e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
28,===,0.0018069396,2.1080634e-05,2.7498947e-05,0.0004411985,0.99770325,1.2509541e-11
29,As leader ===,0.23772994,1.1191494e-07,0.11608223,0.64618623,6.012562e-07,8.5430975e-07
30,Compilations,3.9661385e-10,0.72182703,0.00022326561,0.02262238,1.1796812e-09,0.25532725
31,"Standards (1998), Blue Note",5.486198e-05,4.631795e-06,0.0005379678,0.99620867,0.0004635876,0.0027302492
32,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
33,As sideman =,0.015263568,2.2302433e-05,9.95864e-06,0.9833861,6.200706e-07,0.0013175434
34,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
35,With Tina Brooks,1.9517628e-10,3.1234788e-07,5.3310463e-09,0.99993384,6.577361e-05,1.5188244e-08
36,Minor Move (Blue Note 1958)With,1.09240045e-05,1.5058644e-05,4.926993e-07,0.9761973,0.023776203,7.2194752e-09
37,Serge Chaloff,0.9975942,2.018028e-06,5.0909826e-10,0.002056711,0.00033387457,1.32015575e-05
38,Blue Serge (Capital 1956)With,2.6747196e-06,8.0981714e-08,2.9845168e-10,0.99835914,0.0016137842,2.4280633e-05
39,Sonny Criss,0.9957534,2.168529e-08,0.00034479095,0.0001399359,1.2753107e-05,0.0037490649
40,Go Man!,5.3430404e-07,0.07789157,1.0557641e-06,3.3496563e-05,0.9219849,8.83948e-05
41,"(Imperial Records, 1956)",0.0020940807,1.4255872e-09,4.2080516e-14,0.997787,0.000118928925,5.148213e-08
42,"Sonny Criss Plays Cole Porter (Imperial, 1956)With Buddy DeFranco",1.1140152e-05,9.002974e-09,5.714723e-08,0.9999888,3.633725e-08,7.487069e-09
43,In a Mellow Mood (Verve 1954),0.0016602841,0.0012361311,4.7114894e-09,0.99700975,2.6971054e-05,6.680973e-05
44,Cooking the Blues (Verve 1955),6.398094e-07,1.7236802e-05,2.3144444e-09,0.9798075,6.604047e-06,0.020167975
45,Autumn Leaves (Verve 1956),0.04899117,0.0003298136,0.0058283284,0.00010969695,0.94473284,8.102964e-06
46,Sweet and Lovely (Verve 1956),0.00013401812,0.0019642557,9.1737595e-09,0.9977683,0.00011538363,1.8102837e-05
47,Jazz Tones (Verve 1956)With Lou Donaldson,8.4245e-05,0.004247958,3.0158961e-10,0.99539596,0.00027146318,3.053943e-07
48,Lou Takes Off (Blue Note 1957)With,3.6239504e-05,8.028917e-06,7.551602e-08,0.99979883,0.00015688293,3.776606e-08
49,Curtis Fuller,5.3825614e-05,1.5280456e-06,8.335119e-08,3.4304108e-07,0.99803966,0.0019045532
50,Bone & Bari (Blue Note 1957),5.7576466e-10,0.00041379404,2.370196e-10,0.99958605,9.746484e-08,2.1589691e-10
51,Curtis Fuller Volume 3 (Blue Note 1957),0.12549745,0.034179553,0.00020044814,2.9887572e-06,0.65446246,0.18565711
52,Two Bones (Blue Note 1958)With Dexter Gordon,6.485284e-09,1.24895405e-05,3.1368003e-10,0.99998176,5.7505795e-06,5.6731963e-08
53,"Go (Blue Note, 1962)",6.684358e-08,5.7004824e-11,5.6593844e-06,0.99999404,6.313938e-08,6.101613e-08
54,"A Swingin' Affair (Blue Note, 1962)",0.0005463711,0.00017842875,1.9107937e-08,0.99516016,1.3127917e-05,0.0041018697
55,"Landslide (Blue Note, 1961-62 [1980])With Bennie Green",1.1041561e-06,4.301126e-06,2.445633e-09,0.9995714,0.00042299574,2.4313522e-07
56,Soul Stirrin' (Blue Note 1958),4.00006e-10,0.99250185,0.00020516533,0.004099732,1.736722e-05,0.0031758526
57,The 45 Session (Blue Note 1958),0.0009248196,0.00029860687,1.2239616e-06,0.99799454,0.00077827834,2.4984943e-06
58,Bennie Green Swings the Blues (Enrica 1959),4.8916854e-07,1.4218277e-07,1.9364903e-09,0.9999951,4.3336836e-06,3.637512e-09
59,Bennie Green (Time 1960)With Grant Green,0.008753376,3.8199896e-06,2.342739e-06,0.018336248,0.972903,1.1908777e-06
60,Gooden's Corner (1961*),0.65310544,0.0037159363,1.0534503e-09,0.011473839,0.33170336,1.4976913e-06
61,Nigeria (1962*),9.508528e-05,2.0794157e-06,4.2461946e-07,0.99989223,8.437262e-06,1.6498345e-06
62,"Oleo (1962*)These albums were recorded in 1961-62 for Blue Note, but not released until 1980.",2.7469816e-05,2.6423183e-07,1.0551487e-06,0.9999709,2.4519807e-07,1.8962902e-12
63,They have since been reissued as The Complete Quartets with Sonny Clark.,0.033589527,1.2088747e-06,3.3381311e-06,0.9664056,9.100177e-08,1.950768e-07
64,"Born to Be Blue (Blue Note 1962, released 1985)With",1.8113293e-09,1.6388336e-08,5.5170457e-08,0.999936,6.374451e-05,7.706538e-08
65,Johnny Griffin,1.02960996e-07,1.000387e-05,3.2703493e-09,0.00040305807,0.99953973,4.7081452e-05
66,The Congregation (Blue Note 1957)With John Jenkins,1.9745626e-10,5.51766e-06,6.398529e-08,0.99992824,6.602746e-05,1.3425783e-07
67,John Jenkins with Kenny Burrell (Blue Note 1957)With,9.03386e-12,2.055647e-09,5.68013e-10,0.999995,5.050168e-06,4.668419e-10
68,Philly Joe Jones,8.49208e-10,7.406987e-12,1.0411333e-11,2.3822546e-08,0.9999999,1.02851146e-07
69,"Showcase (Riverside, 1959)With Clifford Jordan",0.0001829974,0.032613672,2.4221886e-06,0.9467941,1.5815839e-06,0.020405276
70,Cliff Craft (Blue Note 1957)With,9.560838e-07,5.4950993e-05,4.6654495e-05,0.4793186,0.5205788,7.777143e-08
71,Larance Marable,0.0042742095,0.0071904557,1.5172183e-10,0.007809086,0.98072386,2.3934983e-06
72,"Tenorman (Fresh Sound Rec., 1956) with James ClayWith Jackie McLean",0.00016811375,0.004482501,1.2522279e-08,0.17613842,0.819207,3.9185666e-06
73,Jackie's Bag (Blue Note 1959),1.07722e-07,0.48947746,2.9369678e-06,0.008621044,0.012118457,0.48978007
