URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Lili_Damita,109,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lili Damita,0,1.0,0.0,Lili Damita (born Liliane Marie-Madeleine Carré; 10 July 1904 – 21 March 1994) was a French-American actress and singer who appeared in 33 films between 1922 and 1937.,0,0,,person,670076
http://dbpedia.org/resource/Lili_Damita,109,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lili Damita,0,1.0,0.0,"Lili Damita was born Liliane Marie-Madeleine Carré in Blaye, France on 10 July 1904.",0,2,== Early life and education ==,person,670076
http://dbpedia.org/resource/Model_(person),7241,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",photographic model,16,0.9999999854742472,0.0,She worked as a photographic model.,1,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/Michael_Curtiz,627,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Michael Curtiz,227,1.0,0.0,"Offered a role in film as a prize for winning a magazine beauty competition in 1921, she appeared in several silent films before being offered her first leading role in Das Spielzeug von Paris (1925) by Hungarian-born director Michael Curtiz.",2,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/Robert_Wiene,217,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert Wiene,66,1.0,0.0,"Damita continued appearing next in German productions directed by Robert Wiene (Die große Abenteuerin; 1928), G.W. Pabst (Man spielt nicht mit der Liebe; 1926) and British director Graham Cutts (The Queen Was in the Parlour; 1927).",4,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/G._W._Pabst,304,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pabst,116,0.9999980026041212,1.9973988264331768e-06,"Damita continued appearing next in German productions directed by Robert Wiene (Die große Abenteuerin; 1928), G.W. Pabst (Man spielt nicht mit der Liebe; 1926) and British director Graham Cutts (The Queen Was in the Parlour; 1927).",4,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/Graham_Cutts,70,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Graham Cutts,182,1.0,0.0,"Damita continued appearing next in German productions directed by Robert Wiene (Die große Abenteuerin; 1928), G.W. Pabst (Man spielt nicht mit der Liebe; 1926) and British director Graham Cutts (The Queen Was in the Parlour; 1927).",4,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/Elizabeth_II,19366,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",The Queen,196,0.9645816530704256,0.0366954101986833,"Damita continued appearing next in German productions directed by Robert Wiene (Die große Abenteuerin; 1928), G.W. Pabst (Man spielt nicht mit der Liebe; 1926) and British director Graham Cutts (The Queen Was in the Parlour; 1927).",4,4,"== Early career in revue, modeling and German film ==",person,670076
http://dbpedia.org/resource/Samuel_Goldwyn,626,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Samuel Goldwyn,44,0.9999957753635152,3.6308271174438974e-06,"In 1928, Damita was invited to Hollywood by Samuel Goldwyn and made her American film debut in The Rescue.",0,6,== Hollywood career ==,person,670076
http://dbpedia.org/resource/Maurice_Chevalier,692,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Maurice Chevalier,84,1.0,0.0,"She was leased out to various studios, appearing with stars and leading men such as Maurice Chevalier, Laurence Olivier, James Cagney, Gary Cooper and Cary Grant.",1,6,== Hollywood career ==,person,670076
http://dbpedia.org/resource/James_Cagney,1108,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Cagney,121,1.0,0.0,"She was leased out to various studios, appearing with stars and leading men such as Maurice Chevalier, Laurence Olivier, James Cagney, Gary Cooper and Cary Grant.",1,6,== Hollywood career ==,person,670076
http://dbpedia.org/resource/Gary_Cooper,1385,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Gary Cooper,135,1.0,2.857553828910373e-17,"She was leased out to various studios, appearing with stars and leading men such as Maurice Chevalier, Laurence Olivier, James Cagney, Gary Cooper and Cary Grant.",1,6,== Hollywood career ==,person,670076
http://dbpedia.org/resource/Errol_Flynn,1415,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Errol Flynn,66,1.0,2.660501651043705e-18,"Following a lengthy affair with Curtiz, she married unknown actor Errol Flynn in 1935 and retired from the screen.",0,8,== Personal life ==,person,670076
http://dbpedia.org/resource/Barbara_Hershey,338,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Barbara Hershey,20,1.0,0.0,"She is portrayed by Barbara Hershey in the TV film My Wicked, Wicked Ways (1985) based on Flynn's autobiography.",3,8,== Personal life ==,person,670076
http://dbpedia.org/resource/Jerome_Flynn,82,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Flynn,90,0.421428827075929,0.7227595479484341,"She is portrayed by Barbara Hershey in the TV film My Wicked, Wicked Ways (1985) based on Flynn's autobiography.",3,8,== Personal life ==,person,670076
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,52,0.7409812074941489,0.2259823042323397,"While living in Palm Beach, Florida, Damita married Allen Loomis in 1962, a retired Fort Dodge, Iowa, dairy products manufacter, and spent part of each year living there.",4,8,== Personal life ==,person,670076
http://dbpedia.org/resource/Dana_Stone,34,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Dana Stone,177,1.0,0.0,"During the Cambodian Civil War (Khmer Rouge reign), her son Sean Flynn was working as a freelance photo journalist under contract to Time magazine when he and fellow journalist Dana Stone went missing on the road south of Phnom Penh, Cambodia, on 6 April 1970.",6,8,== Personal life ==,person,670076
