URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/James_Dewar,154,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",James Dewar,0,0.9999998417391806,1.5637613159629504e-07,"James Dewar (12 October 1942 – 16 May 2002) was a Scottish musician best known as the bassist and vocalist for Robin Trower and Stone the Crows, the latter having its beginnings as the resident band at Burns Howff in Glasgow.",0,0,,person,1593203
http://dbpedia.org/resource/Robin_Trower,394,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Robin Trower,113,1.0,0.0,"James Dewar (12 October 1942 – 16 May 2002) was a Scottish musician best known as the bassist and vocalist for Robin Trower and Stone the Crows, the latter having its beginnings as the resident band at Burns Howff in Glasgow.",0,0,,person,1593203
http://dbpedia.org/resource/Robin_Trower,394,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Robin Trower,50,1.0,0.0,"His career eventually reached its zenith with the Robin Trower Band, a British rock power trio, after the 1974 release of the album Bridge of Sighs.",1,2,== Biography ==,person,1593203
http://dbpedia.org/resource/Ray_Charles,3464,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ray Charles,83,0.999999999866958,1.2768460307154724e-10,"His vocal sound was deep, gritty, and resonating, his style shows the influence of Ray Charles and Otis Redding.",2,3,== Biography ==,person,1593203
http://dbpedia.org/resource/Otis_Redding,1367,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Redding,104,0.9999999058686102,6.8976938159899e-08,"His vocal sound was deep, gritty, and resonating, his style shows the influence of Ray Charles and Otis Redding.",2,3,== Biography ==,person,1593203
http://dbpedia.org/resource/Paul_Rodgers,578,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Paul Rodgers,5,0.9999999999961346,3.833686783959575e-12,"Like Paul Rodgers and Frankie Miller, his voice evoked a bluesy, soul-inspired sound.",3,3,== Biography ==,person,1593203
http://dbpedia.org/resource/Frankie_Miller,187,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Frankie Miller,22,0.9999999972318392,2.768134322184149e-09,"Like Paul Rodgers and Frankie Miller, his voice evoked a bluesy, soul-inspired sound.",3,3,== Biography ==,person,1593203
http://dbpedia.org/resource/Matthew_P._A._Fisher,13,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Matthew Fisher,60,0.9739910605872376,0.0265676554465966,"He collaborated primarily with former Procol Harum organist Matthew Fisher on the album, with the title track relating a hard-luck story ...",1,4,== Biography ==,person,1593203
http://dbpedia.org/resource/Ian_Paisley,649,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Paisley,24,0.82827421035476,0.1124552838792775,His funeral was held at Paisley's Woodside Crematorium.,1,9,== Biography ==,person,1593203
http://dbpedia.org/resource/John_Law_(economist),193,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",John Law,7,0.9503637416121072,0.0211911276707224,Ode to John Law (1970),0,14,== Discography == | === With Stone the Crows ===,person,1593203
http://dbpedia.org/resource/Robin_Trower,394,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Robin Trower,5,0.9999999999999928,0.0,With Robin Trower Band ===,1,15,== Discography == | === With Robin Trower Band ===,person,1593203
