URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Itzhak_Perlman,534,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Itzhak Perlman,0,1.0,0.0,"Itzhak Perlman (Hebrew: יצחק פרלמן‎; born August 31, 1945) is an Israeli-American violinist, conductor, and music teacher.",0,0,,person,168478
http://dbpedia.org/resource/Elizabeth_II,19366,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Queen Elizabeth II,139,0.9999968547215882,2.1496549866000554e-06,"Perlman has performed worldwide, and throughout the United States, in venues that have included a State Dinner at the White House honoring Queen Elizabeth II, and at President Barack Obama's inauguration.",1,0,,person,168478
http://dbpedia.org/resource/Elizabeth_II,19366,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Elizabeth II,145,0.9999989223423832,8.459372518768571e-07,"Perlman has performed worldwide, and throughout the United States, in venues that have included a State Dinner at the White House honoring Queen Elizabeth II, and at President Barack Obama's inauguration.",1,0,,person,168478
http://dbpedia.org/resource/Barack_Obama,28066,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Barack Obama,176,0.9999972186854816,1.8822906375449348e-06,"Perlman has performed worldwide, and throughout the United States, in venues that have included a State Dinner at the White House honoring Queen Elizabeth II, and at President Barack Obama's inauguration.",1,0,,person,168478
http://dbpedia.org/resource/Ivan_Galamian,117,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ivan Galamian,88,1.0,0.0,He moved to the U.S. at age 13 to study at the Juilliard School with the violin teacher Ivan Galamian and his assistant Dorothy DeLay.,7,2,== Early life ==,person,168478
http://dbpedia.org/resource/Dorothy_DeLay,142,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dorothy DeLay,120,1.0,0.0,He moved to the U.S. at age 13 to study at the Juilliard School with the violin teacher Ivan Galamian and his assistant Dorothy DeLay.,7,2,== Early life ==,person,168478
http://dbpedia.org/resource/James_Levine,702,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Levine,229,1.0,0.0,"Although Perlman has never been billed or marketed as a singer, he sang the role of ""Un carceriere"" (""a jailer"") on a 1981 EMI recording of Puccini's ""Tosca"" that featured Renata Scotto, Plácido Domingo, and Renato Bruson, with James Levine conducting.",0,6,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Luciano_Pavarotti,1228,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Luciano Pavarotti,158,1.0,0.0,He had earlier sung the role in an excerpt from the opera on a 1980 Pension Fund Benefit Concert telecast as part of the Live from Lincoln Center series with Luciano Pavarotti as Cavaradossi and Zubin Mehta conducting the New York Philharmonic.,1,6,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Zubin_Mehta,810,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Zubin Mehta,195,1.0,0.0,He had earlier sung the role in an excerpt from the opera on a 1980 Pension Fund Benefit Concert telecast as part of the Live from Lincoln Center series with Luciano Pavarotti as Cavaradossi and Zubin Mehta conducting the New York Philharmonic.,1,6,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Billy_Joel,2290,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Billy Joel,202,1.0,0.0,"In 2015, on a classical music program titled The Chamber Music Society of Lincoln Center produced by WQXR in New York City, it was revealed that Perlman performed the uncredited violin solo on the 1989 Billy Joel song ""The Downeaster Alexa"".",0,9,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Yo-Yo_Ma,1032,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Yo-Yo Ma,97,1.0,0.0,"While primarily a solo artist, Perlman has performed with a number of other musicians, including Yo-Yo Ma, Pinchas Zukerman, Jessye Norman, Vladimir Ashkenazy, Isaac Stern, and Yuri Temirkanov at the 150th anniversary celebration of Tchaikovsky in Leningrad in December 1990.",0,10,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Pinchas_Zukerman,262,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Pinchas Zukerman,107,1.0,0.0,"While primarily a solo artist, Perlman has performed with a number of other musicians, including Yo-Yo Ma, Pinchas Zukerman, Jessye Norman, Vladimir Ashkenazy, Isaac Stern, and Yuri Temirkanov at the 150th anniversary celebration of Tchaikovsky in Leningrad in December 1990.",0,10,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Jessye_Norman,363,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jessye Norman,125,1.0,0.0,"While primarily a solo artist, Perlman has performed with a number of other musicians, including Yo-Yo Ma, Pinchas Zukerman, Jessye Norman, Vladimir Ashkenazy, Isaac Stern, and Yuri Temirkanov at the 150th anniversary celebration of Tchaikovsky in Leningrad in December 1990.",0,10,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Kwon_Yu-ri,145,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Yuri,177,0.961117191938084,0.0194662859109166,"While primarily a solo artist, Perlman has performed with a number of other musicians, including Yo-Yo Ma, Pinchas Zukerman, Jessye Norman, Vladimir Ashkenazy, Isaac Stern, and Yuri Temirkanov at the 150th anniversary celebration of Tchaikovsky in Leningrad in December 1990.",0,10,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Oscar_Peterson,1769,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Oscar Peterson,153,0.9999999928320732,7.1679235137369095e-09,"As well as playing and recording the classical music for which he is best known, Perlman has also played jazz, including an album made with jazz pianist Oscar Peterson, and klezmer.",0,11,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Yo-Yo_Ma,1032,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Yo-Yo Ma,97,1.0,0.0,"More recently, he was the violin soloist in the 2005 film Memoirs of a Geisha along with cellist Yo-Yo Ma.",2,11,== Career == | === Performing ===,person,168478
http://dbpedia.org/resource/Elizabeth_II,19366,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Queen Elizabeth II,47,0.9999828848198242,1.3026667344583538e-05,"Perlman played at the state dinner attended by Queen Elizabeth II on May 7, 2007, in the East Room at the White House.",0,13,== Career == | === Selected performances ===,person,168478
