URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Johnny_Carson,1350,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Carson,0,0.991866843806154,0.0043901235749517,"Carson Wayne Newton (born April 3, 1942) is an American singer and actor.",0,0,,person,556410
http://dbpedia.org/resource/Wayne_Newton,390,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wayne Newton,7,0.9999999999999716,0.0,"Carson Wayne Newton (born April 3, 1942) is an American singer and actor.",0,0,,person,556410
http://dbpedia.org/resource/Johnny_Carson,1350,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Carson,12,0.8950821000199337,0.0717883279267751,"He was born Carson Wayne Newton in Norfolk, Virginia, to Patrick Newton, an auto mechanic, and his wife, Evelyn Marie ""Smith"" (née Plasters).",0,2,== Early years ==,person,556410
http://dbpedia.org/resource/Wayne_Newton,390,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wayne Newton,19,1.0,0.0,"He was born Carson Wayne Newton in Norfolk, Virginia, to Patrick Newton, an auto mechanic, and his wife, Evelyn Marie ""Smith"" (née Plasters).",0,2,== Early years ==,person,556410
http://dbpedia.org/resource/Saint_Patrick,1867,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Patrick,57,0.4728130980382056,0.3734178751014561,"He was born Carson Wayne Newton in Norfolk, Virginia, to Patrick Newton, an auto mechanic, and his wife, Evelyn Marie ""Smith"" (née Plasters).",0,2,== Early years ==,person,556410
http://dbpedia.org/resource/Isaac_Newton,4335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Newton,65,0.9854441494067206,0.0147708473447924,"He was born Carson Wayne Newton in Norfolk, Virginia, to Patrick Newton, an auto mechanic, and his wife, Evelyn Marie ""Smith"" (née Plasters).",0,2,== Early years ==,person,556410
http://dbpedia.org/resource/Isaac_Newton,4335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Newton,66,0.9865698025737856,0.0133556754448242,"When his father was serving in the U.S. Navy during World War II, Newton spent his early years in Roanoke, learning the piano, guitar, and steel guitar at age six.",3,2,== Early years ==,person,556410
http://dbpedia.org/resource/Isaac_Newton,4335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Newton,11,0.9953870557482832,0.0042804553686753,"Because of Newton's severe asthma, his family moved to Phoenix in 1952, where he left North High School just before finishing his junior year.",6,2,== Early years ==,person,556410
http://dbpedia.org/resource/Dwight_D._Eisenhower,8405,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Eisenhower,165,0.9999967974078584,2.123272187775152e-06,"The brothers, as the Rascals in Rhythm, appeared with the Grand Ole Opry roadshows and on ABC-TV's Ozark Jubilee; and performed in front of then-president Dwight D. Eisenhower and auditioned unsuccessfully for Ted Mack's Original Amateur Hour.",7,2,== Early years ==,person,556410
http://dbpedia.org/resource/Ted_Mack_(radio_and_television_host),71,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ted Mack,210,0.7302305986025336,0.3694296929115706,"The brothers, as the Rascals in Rhythm, appeared with the Grand Ole Opry roadshows and on ABC-TV's Ozark Jubilee; and performed in front of then-president Dwight D. Eisenhower and auditioned unsuccessfully for Ted Mack's Original Amateur Hour.",7,2,== Early years ==,person,556410
