URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Jeremy_Steig,164,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jeremy Steig,0,1.0,0.0,person,"Jeremy Steig (September 23, 1942 – April 13, 2016) was an American jazz flutist.",0,0,,351206
http://dbpedia.org/resource/Jeremy_Steig,164,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jeremy Steig,0,1.0,0.0,person,"Jeremy Steig (September 23, 1942 – April 13, 2016) was an American jazz flutist.",0,0,,351206
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,60,0.9992137766878664,5.862093224436076E-4,place,"Jeremy Steig (September 23, 1942 – April 13, 2016) was an American jazz flutist.",0,0,,351206
http://dbpedia.org/resource/William_Steig,115,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",William Steig,62,1.0,0.0,person,"Steig was born in Manhattan, the son of New Yorker cartoonist William Steig and Elizabeth (Mead) Steig, head of the fine arts department at Lesley College.",0,2,== Biography ==,351206
http://dbpedia.org/resource/Elizabeth_I,9812,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Elizabeth,80,0.9416244237330016,0.06146855342164475,person,"Steig was born in Manhattan, the son of New Yorker cartoonist William Steig and Elizabeth (Mead) Steig, head of the fine arts department at Lesley College.",0,2,== Biography ==,351206
http://dbpedia.org/resource/Manhattan,33236,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Manhattan,18,0.9995700207428517,4.2294749713693705E-4,place,"Steig was born in Manhattan, the son of New Yorker cartoonist William Steig and Elizabeth (Mead) Steig, head of the fine arts department at Lesley College.",0,2,== Biography ==,351206
http://dbpedia.org/resource/Cartoonist,,http://dbpedia.org/ontology/Person,,,,,person,"Steig was born in Manhattan, the son of New Yorker cartoonist William Steig and Elizabeth (Mead) Steig, head of the fine arts department at Lesley College.",0,2,== Biography ==,351206
http://dbpedia.org/resource/Margaret_Mead,680,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Margaret Mead,31,1.0,0.0,person,"Steig was a maternal nephew of Margaret Mead and Leo Rosten, and was also the cousin of Mary Catherine Bateson.",1,2,== Biography ==,351206
http://dbpedia.org/resource/Mary_Catherine_Bateson,35,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Mary Catherine Bateson,88,1.0,0.0,person,"Steig was a maternal nephew of Margaret Mead and Leo Rosten, and was also the cousin of Mary Catherine Bateson.",1,2,== Biography ==,351206
http://dbpedia.org/resource/Leo_Rosten,,http://dbpedia.org/ontology/Person,,,,,person,"Steig was a maternal nephew of Margaret Mead and Leo Rosten, and was also the cousin of Mary Catherine Bateson.",1,2,== Biography ==,351206
