URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Robert_Klein,177,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Robert Klein,0,1.0,0.0,person,"Robert Klein (born February 8, 1942) is an American stand-up comedian, singer, and actor.",0,0,,553740
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,43,0.8539317412616492,0.16942670553106876,place,"Robert Klein (born February 8, 1942) is an American stand-up comedian, singer, and actor.",0,0,,553740
http://dbpedia.org/resource/Melanie_Klein,364,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Klein,0,0.7544142007544555,0.23478062057093674,person,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/Frieda_Lawrence,76,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Frieda,40,0.9861985282484568,0.00896633242426083,person,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/Benjamin,684,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Benjamin,68,0.8461845644560104,0.13491943893718067,person,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/Melanie_Klein,364,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Klein,77,0.7544142007544555,0.23478062057093674,person,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/The_Bronx,12648,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Bronx,22,0.999663688938731,3.2893720465596195E-4,place,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/The_Bronx,12648,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Bronx,124,0.999663688938731,3.2893720465596195E-4,place,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",USA,214,0.9997927010013911,1.9932820311998104E-4,place,"Klein was born in the Bronx, the son of Frieda (née Moskowitz) and Benjamin Klein, and was raised in a ""prototypical 1950s Bronx Jewish"" environment, the grandson of Hungarian-Jewish immigrants who arrived in the USA early in the 20th century.",0,2,== Early life ==,553740
http://dbpedia.org/resource/Felix_Klein,482,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Klein,50,0.8862069968272137,0.0764962022033851,person,"After graduating from DeWitt Clinton High School, Klein had planned to study medicine; however, he changed his mind during his studies at Alfred University, deciding to go into acting instead.",1,2,== Early life ==,553740
