URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Sylvia_Rexach,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sylvia Rexach,0,1.0,0.0,"Sylvia Rexach (January 22, 1922 – October 20, 1961), was a comedy scriptwriter, poet, singer and composer of boleros.",0,0,,person,1413284
http://dbpedia.org/resource/Diplo,1637,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Diplo,218,0.9999999999999432,0.0,"The marriage eventually ended in a divorce and she returned to Puerto Rico, where she went to work for a radio station as a comical script writer, first for producer Tommy Muñiz, and later for comedian Ramón Rivero ""Diplo"".",2,6,== Post WW II ==,person,1413284
http://dbpedia.org/resource/Rosario_Flores,109,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Rosario,81,0.9999999386498662,4.4624818594420206e-08,"They were named Las Damiselas (The Damsels), and besides Rexach included: Idalia Rosario, Marta Romero, Millita Quiñones, Elena Rita Ortiz, and Ketty Cabán.",4,6,== Post WW II ==,person,1413284
http://dbpedia.org/resource/Marta_Romero,23,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Marta Romero,90,1.0,0.0,"They were named Las Damiselas (The Damsels), and besides Rexach included: Idalia Rosario, Marta Romero, Millita Quiñones, Elena Rita Ortiz, and Ketty Cabán.",4,6,== Post WW II ==,person,1413284
http://dbpedia.org/resource/Bill_Voce,104,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Cricketer",Voce,55,0.7373992885289581,0.3560419297937283,"In 1951, Rexach had a newspaper column called ""A Sotto Voce"" where she was a music critic.",0,8,== Singing career ==,person,1413284
http://dbpedia.org/resource/Sylvia_Rexach,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sylvia Rexach,0,1.0,0.0,"Sylvia Rexach, was an alcoholic at the time of her death October 20, 1961, in San Juan, Puerto Rico.",6,8,== Singing career ==,person,1413284
http://dbpedia.org/resource/Diego_Rivera,1364,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Rivera,95,0.940697623387265,0.0530795408922475,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Gilberto_Monroig,14,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Gilberto Monroig,103,1.0,0.0,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Chucho_Avellanet,51,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Chucho Avellanet,121,1.0,0.0,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Linda_Ronstadt,1760,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Linda Ronstadt,175,1.0,4.0514051048572024e-18,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Ednita_Nazario,218,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ednita Nazario,191,1.0,0.0,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Lunna,31,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lunna,226,1.0,1.633346829482412e-34,"Her compositions have been recorded by many other artists, such as Marco Antonio Muñiz, Danny Rivera, Gilberto Monroig, Chucho Avellanet, Lucecita Benítez, Juan Luis Barry, Linda Ronstadt, Ednita Nazario, Lourdes Pérez and Lunna.",0,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Anderson,307,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sylvia,40,0.5293208321693034,0.6469328661235212,"Two television specials were made about Sylvia's life, ""Sylvia, en tu Memoria"" (Sylvia, in your Memory) and Ángela Meyer's ""El fondo del Dolor"" (In the Deepest Pain) starring Sharon Riley, Sylvia's daughter.",1,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Anderson,307,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sylvia,56,0.5293208321693034,0.6469328661235212,"Two television specials were made about Sylvia's life, ""Sylvia, en tu Memoria"" (Sylvia, in your Memory) and Ángela Meyer's ""El fondo del Dolor"" (In the Deepest Pain) starring Sharon Riley, Sylvia's daughter.",1,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Anderson,307,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sylvia,80,0.5293208321693034,0.6469328661235212,"Two television specials were made about Sylvia's life, ""Sylvia, en tu Memoria"" (Sylvia, in your Memory) and Ángela Meyer's ""El fondo del Dolor"" (In the Deepest Pain) starring Sharon Riley, Sylvia's daughter.",1,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sharon_Osbourne,518,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sharon,176,0.7316705961311827,0.3025235875015504,"Two television specials were made about Sylvia's life, ""Sylvia, en tu Memoria"" (Sylvia, in your Memory) and Ángela Meyer's ""El fondo del Dolor"" (In the Deepest Pain) starring Sharon Riley, Sylvia's daughter.",1,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Anderson,307,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sylvia,190,0.5293208321693034,0.6469328661235212,"Two television specials were made about Sylvia's life, ""Sylvia, en tu Memoria"" (Sylvia, in your Memory) and Ángela Meyer's ""El fondo del Dolor"" (In the Deepest Pain) starring Sharon Riley, Sylvia's daughter.",1,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Rexach,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sylvia Rexach,30,1.0,0.0,"There is a theater ""El Teatro Sylvia Rexach"" named after Rexach in San Juan  and in the Luis A. Ferre Center of Fine Arts, there is a Sylvia Rexach Cafe Theater.",3,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Gianfranco_Ferré,166,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q3501317,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:FashionDesigner",Ferre,96,0.9999999987535944,0.0,"There is a theater ""El Teatro Sylvia Rexach"" named after Rexach in San Juan  and in the Luis A. Ferre Center of Fine Arts, there is a Sylvia Rexach Cafe Theater.",3,10,== Legacy ==,person,1413284
http://dbpedia.org/resource/Sylvia_Rexach,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sylvia Rexach,134,1.0,0.0,"There is a theater ""El Teatro Sylvia Rexach"" named after Rexach in San Juan  and in the Luis A. Ferre Center of Fine Arts, there is a Sylvia Rexach Cafe Theater.",3,10,== Legacy ==,person,1413284
