URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,68,0.992618193282291,0.007089081938616912,place,"Lucille Nelson Hegamin (November 29, 1894 – March 1, 1970) was an American singer and entertainer and an early African-American blues recording artist.",0,0,,250370
http://dbpedia.org/resource/Leonard_Harper,15,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Leonard Harper,55,0.9999856860136589,1.4314191239360525E-5,person,By the age of 15 she was touring the US South with the Leonard Harper Minstrel Stock Company.,2,2,== Life and career ==,250370
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",US,37,0.9963779859516714,0.0018380910226443237,place,By the age of 15 she was touring the US South with the Leonard Harper Minstrel Stock Company.,2,2,== Life and career ==,250370
http://dbpedia.org/resource/Tony_Jackson_(pianist),38,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Tony Jackson,102,0.6596595934615777,0.33448753462604586,person,"In 1914 she settled in Chicago, Illinois, where, often billed as ""The Georgia Peach"", she worked with Tony Jackson and Jelly Roll Morton before marrying the pianist-composer Bill Hegamin.",3,2,== Life and career ==,250370
http://dbpedia.org/resource/Jelly_Roll_Morton,635,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jelly Roll Morton,119,1.0,0.0,person,"In 1914 she settled in Chicago, Illinois, where, often billed as ""The Georgia Peach"", she worked with Tony Jackson and Jelly Roll Morton before marrying the pianist-composer Bill Hegamin.",3,2,== Life and career ==,250370
http://dbpedia.org/resource/Jelly_Roll_Morton,635,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jelly Roll Morton,119,1.0,0.0,person,"In 1914 she settled in Chicago, Illinois, where, often billed as ""The Georgia Peach"", she worked with Tony Jackson and Jelly Roll Morton before marrying the pianist-composer Bill Hegamin.",3,2,== Life and career ==,250370
http://dbpedia.org/resource/Chicago,131732,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,23,0.9999992121244339,7.169141310883817E-7,place,"In 1914 she settled in Chicago, Illinois, where, often billed as ""The Georgia Peach"", she worked with Tony Jackson and Jelly Roll Morton before marrying the pianist-composer Bill Hegamin.",3,2,== Life and career ==,250370
http://dbpedia.org/resource/Illinois,73914,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Illinois,32,0.9998582749418545,9.152470095719196E-5,place,"In 1914 she settled in Chicago, Illinois, where, often billed as ""The Georgia Peach"", she worked with Tony Jackson and Jelly Roll Morton before marrying the pianist-composer Bill Hegamin.",3,2,== Life and career ==,250370
http://dbpedia.org/resource/Chicago,131732,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,80,0.9997930310392328,8.273674259828735E-5,place,I think I can say without bragging that I made the 'St. Louis Blues' popular in Chicago; this was one of my feature numbers.,5,2,== Life and career ==,250370
http://dbpedia.org/resource/California,196317,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,36,0.9999631254093319,1.572894685230977E-5,place,"""The Hegamins moved to Los Angeles, California, in 1918, then to New York City the following year.",6,2,== Life and career ==,250370
