URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Lucienne_Boyer,41,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lucienne Boyer,0,1.0,0.0,person,"Lucienne Boyer (18 August 1901 – 6 December 1983) was a French diseuse and singer, best known for her song ""Parlez-moi d'amour"".",0,0,,562392
http://dbpedia.org/resource/Monologist,,http://dbpedia.org/ontology/Person,,,,,person,"Lucienne Boyer (18 August 1901 – 6 December 1983) was a French diseuse and singer, best known for her song ""Parlez-moi d'amour"".",0,0,,562392
http://dbpedia.org/resource/Impresario,,http://dbpedia.org/ontology/Person,,,,,person,Her impresario was Bruno Coquatrix.,1,0,,562392
http://dbpedia.org/resource/Jean-Pierre_Boyer,145,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Boyer,37,0.5944477472478812,0.6822271515174098,person,"She was born as Émilienne-Henriette Boyer in the Montparnasse Quarter of Paris, France.",0,2,== Early career ==,562392
http://dbpedia.org/resource/Paris,139486,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Paris,74,0.9997365876738161,2.6348171322889254E-4,place,"She was born as Émilienne-Henriette Boyer in the Montparnasse Quarter of Paris, France.",0,2,== Early career ==,562392
http://dbpedia.org/resource/France,262297,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,81,0.837542658896357,0.12125969084215206,place,"She was born as Émilienne-Henriette Boyer in the Montparnasse Quarter of Paris, France.",0,2,== Early career ==,562392
http://dbpedia.org/resource/Montparnasse,,http://dbpedia.org/ontology/Place,,,,,place,"She was born as Émilienne-Henriette Boyer in the Montparnasse Quarter of Paris, France.",0,2,== Early career ==,562392
http://dbpedia.org/resource/Montparnasse,,http://dbpedia.org/ontology/Place,,,,,place,"Her melodious voice gave her the chance, while working as a part-time model, to sing in the cabarets of Montparnasse.",1,2,== Early career ==,562392
http://dbpedia.org/resource/Lucienne_Boyer,41,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lucienne Boyer,114,1.0,0.0,person,"An office position at a prominent Parisian theater opened the door for her and within a few years she was cast as Lucienne Boyer, singing in the major Parisian music halls.",2,2,== Early career ==,562392
http://dbpedia.org/resource/Charles_Boyer,496,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Boyer,9,0.9971826154151378,0.0028253301584824377,person,"In 1927, Boyer sang at a concert by the great star Félix Mayol where she was seen by the American impresario Lee Shubert who immediately offered her a contract to come to Broadway.",0,4,== Popular success ==,562392
http://dbpedia.org/resource/Lee_Shubert,105,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lee Shubert,110,1.0,0.0,person,"In 1927, Boyer sang at a concert by the great star Félix Mayol where she was seen by the American impresario Lee Shubert who immediately offered her a contract to come to Broadway.",0,4,== Popular success ==,562392
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,90,0.9992799994880411,5.316042078051137E-4,place,"In 1927, Boyer sang at a concert by the great star Félix Mayol where she was seen by the American impresario Lee Shubert who immediately offered her a contract to come to Broadway.",0,4,== Popular success ==,562392
http://dbpedia.org/resource/Impresario,,http://dbpedia.org/ontology/Person,,,,,person,"In 1927, Boyer sang at a concert by the great star Félix Mayol where she was seen by the American impresario Lee Shubert who immediately offered her a contract to come to Broadway.",0,4,== Popular success ==,562392
http://dbpedia.org/resource/Charles_Boyer,496,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Boyer,0,0.8851694124735257,0.07779647775031145,person,"Boyer spent nine months in New York City, returning to perform there and to South America numerous times throughout the 1930s.",1,4,== Popular success ==,562392
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,27,0.9999966418330186,1.096391577953188E-6,place,"Boyer spent nine months in New York City, returning to perform there and to South America numerous times throughout the 1930s.",1,4,== Popular success ==,562392
