URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Mance_Lipscomb,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mance Lipscomb,0,1.0,0.0,"Mance Lipscomb (April 9, 1895 – January 30, 1976) was an American blues singer, guitarist and songster.",0,0,,person,20484
http://dbpedia.org/resource/Beau_Bridges,581,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beau,12,0.7735375231181757,0.2556043907177543,"He was born Beau De Glen Lipscomb near Navasota, Texas.",1,0,,person,20484
http://dbpedia.org/resource/Chris_Strachwitz,64,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chris Strachwitz,53,1.0,0.0,"He was discovered and recorded by Mack McCormick and Chris Strachwitz in 1960, during a revival of interest in the country blues.",0,3,== Biography ==,person,20484
http://dbpedia.org/resource/Sam_Rogers_(linebacker),12,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q14128148,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:GridironFootballPlayer,DBpedia:Athlete,DBpedia:Agent,DBpedia:AmericanFootballPlayer",Sam Rogers,80,0.852064723016988,0.1458333333333297,"He honed his skills by playing in nearby Brenham, Texas, with a blind musician, Sam Rogers.",3,3,== Biography ==,person,20484
http://dbpedia.org/resource/Bob_Dylan,10827,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Bob Dylan,146,0.999999999999318,6.875739887268154e-13,"In May 1963, he appeared at the first Monterey Folk Festival, (which later became the Monterey Pop Festival) alongside other folk artists such as Bob Dylan, and Peter, Paul and Mary in California.",3,4,== Biography ==,person,20484
http://dbpedia.org/resource/Mary_I_of_England,3627,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Mary,177,0.5702060166093582,0.2067366196923819,"In May 1963, he appeared at the first Monterey Folk Festival, (which later became the Monterey Pop Festival) alongside other folk artists such as Bob Dylan, and Peter, Paul and Mary in California.",3,4,== Biography ==,person,20484
http://dbpedia.org/resource/Thomas_Say,475,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Say,52,0.9974538310424904,0.0025526684474681,"His life is well documented in his autobiography, I Say Me for a Parable: The Oral Autobiography of Mance Lipscomb, Texas Bluesman, narrated to Glen Alyn (published posthumously).",7,4,== Biography ==,person,20484
http://dbpedia.org/resource/Mance_Lipscomb,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mance Lipscomb,100,1.0,0.0,"His life is well documented in his autobiography, I Say Me for a Parable: The Oral Autobiography of Mance Lipscomb, Texas Bluesman, narrated to Glen Alyn (published posthumously).",7,4,== Biography ==,person,20484
http://dbpedia.org/resource/Glen_Alyn,27,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Glen Alyn,144,1.0,0.0,"His life is well documented in his autobiography, I Say Me for a Parable: The Oral Autobiography of Mance Lipscomb, Texas Bluesman, narrated to Glen Alyn (published posthumously).",7,4,== Biography ==,person,20484
http://dbpedia.org/resource/Les_Blank,101,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Les Blank,55,1.0,0.0,"He was the subject of a short 1971 documentary film by Les Blank, called A Well Spent Life.",8,4,== Biography ==,person,20484
