sentences,sentenceIndex,paragraphIndex,section,wikiId
"Trajko Prokopiev (Macedonian: Трајко Прокопиев; Kumanovo, Ottoman Empire, 6 November 1909 – Belgrade, Yugoslavia, 21 January 1979) was a Yugoslav Macedonian composer.",0,0,N/A,46557277
