paragraph,paragraphIndex,section
"Michael Andrew ""Peanuts"" Hucko (April 7, 1918 – June 19, 2003) was an American big band musician. His primary instrument was the clarinet, but he sometimes played saxophone.
",0,N/A
"== Early life and education ==
",1,== Early life and education ==
"He was born in Syracuse, New York, United States, and moved to New York City in 1939; he played tenor saxophone with Will Bradley, Tommy Reynolds and Joe Marsala until 1940. After a brief time with Charlie Spivak, he joined the Glenn Miller Army Air Force Band in which he served in Europe during World War II. During this time, Peanuts (the nickname comes from a childhood love of the food) began to concentrate on the clarinet ""because we did a lot of marching in sand, which was awkward with the tenor."" He was featured in Miller's hard-driving versions of ""Stealin' Apples"" and ""Mission to Moscow"".
",2,== Early life and education ==
"== Post-war period ==
",3,== Post-war period ==
"During the post-war period, Hucko played in the bands of Benny Goodman, Ray McKinley, Eddie Condon and Jack Teagarden. From 1950 to 1955, he was busy in New York as a studio musician for CBS and ABC. This was followed by more work with Goodman and Teagarden, after which he joined the Louis Armstrong All-Stars from 1958 to 1960. When he visited Tokyo, Japan, as the lead alto saxophone player of Benny Goodman's Orchestra in January, 1951, he listened to clarinetist Shoji Suzuki and his Rhythm Aces. With Suzuki and his band, they recorded the song ""Suzukake No Michi"", which broke sales records in Japan.
",4,== Post-war period ==
"Hucko led his own group at Eddie Condon's Club from 1964 to 1966. He became known for his work with Frank Sinatra as the clarinet soloist on Cole Porter's ""What Is This Thing Called Love?"", which was featured on Sinatra's album In the Wee Small Hours (1955). In 1964, he opened his own nightclub in Denver, Peanuts Hucko's Navarre, featuring his singer wife Louise Tobin (formerly Mrs. Harry James) and Ralph Sutton. From 1966, he was featured regularly at Dick Gibson's Colorado jazz parties where he appeared with the Ten Greats of Jazz, later called the World's Greatest Jazz Band.
",5,== Post-war period ==
"In the 1970s, he led the Glenn Miller Orchestra and toured with them across the U.S. and abroad. During this period he toured the U.K. as guest soloist with the Million Airs Orchestra, appearing with them in recreations of the Glenn Miller AEF Orchestra concerts and broadcasts. Hucko is perhaps best known to the public for his appearances with the Lawrence Welk Orchestra on national TV during the early 1970s.
",6,== Post-war period ==
"In the 1980s, Hucko had a busy concert and touring schedule as a soloist and with his award-winning Pied Piper quintet. He and Tobin later settled into semi-retirement in Denton, Texas. His last recording was Swing That Music in 1992 featuring Tobin, trumpeter Randy Sandke, and pianist Johnny Varro.
",7,== Post-war period ==
"He died in 2003 in Fort Worth, Texas at the age of 85.
",8,== Post-war period ==
"== Compositions ==
",9,== Compositions ==
