paragraph,paragraphIndex,section
"Eniola Akinbo (born December 9, 1985), known professionally as Niyola, is a Nigerian singer and songwriter.
",0,N/A
"== Early life ==
",1,== Early life ==
"Eniola Akinbo was born in Lagos, on December 9, 1985. The youngest of ten children, she sang in church with her siblings and was inspired to pursue a career in music after attending a Funmi Adams concert. Niyola emerged runner up in the Amen Starlet competition in 2000. 
",2,== Early life ==
"== Career ==
",3,== Career ==
"She began her professional music career in 2005 and was briefly affiliated with eLDee’s Trybe Records. Following her stint at Trybe, she signed a production deal with Make Sum Noise Entertainment. Niyola’s first three singles ""Me n U (In Da Club)"", ""No More"" and ""Dem Say"" were released under the imprint. In 2012, Niyola signed a record deal with Empire Mates Entertainment. On May 22, 2013, she released the single ""Toh Bad"", her first release under the label.
",4,== Career ==
"== Discography ==
",5,== Discography ==
"Niyola (2008)
",6,== Discography ==
"== Filmography ==
",7,== Filmography ==
"Swallow (2021)
",8,== Filmography ==
"== Awards and nominations ==
",9,== Awards and nominations ==
