paragraph,paragraphIndex,section
"John Gary (born John Gary Strader; November 29, 1932 – January 4, 1998) was an American singer, recording artist, television host, and performer on the musical stage.
",0,N/A
"== Early life ==
",1,== Early life ==
"From Watertown, New York, Gary started singing at the age of 5. He joined his older sister, Shirley Strader. At the age of 9, he won a 3-year scholarship to the prestigious Cathedral School of St John in Manhattan. He auditioned for the choir master, Norman Coke-Jeffcott. At the age of 10, Gary had won two (2) pins of distinction from the American Theatre Wing Merchant Seaman's Club for the Stage Door Canteen. Aged 12, he toured the southern states with Frank Pursley, a blind pianist for the Mason Conservatory.
",2,== Early life ==
"== Career ==
",3,== Career ==
"Gary sang in movies, on Broadway, had his own prime time network television variety series and appeared at Carnegie Hall, with numerous orchestras.  He appeared thirty times as a guest on The Tonight Show with Jack Paar, Steve Allen and Johnny Carson. He traveled across the US and Canada with approximately 40 concerts per year. For six years he gave community concerts in over 400 cities and towns. He recorded 24 albums for RCA Victor.
",4,== Career ==
"Prior to national stardom, Gary appeared on local New Orleans television station WDSU-TV, as a regular feature on the noontime television show Midday. He also appeared at the Blue Room of the Roosevelt (later Fairmont) Hotel. He performed The John Gary Show, three fifteen-minute shows a week, presaging his national (CBS) show a decade later, a summer replacement for the Danny Kaye Show.
",5,== Career ==
"Gary was considered by many to be one of the most talented of popular singers due to his extraordinary breath control and tonal quality of his voice. He had an exceptionally wide range of 3+1⁄2 octaves. His singing ranged from robust baritone to a high sweet tenor often in the same song. Many popular songs of the time were suited to his intimate style.
",6,== Career ==
"An historic example of a popular love song, Unchained Melody as covered (sung) by John Gary, is at this link:
",7,== Career ==
" History of Unchained Melody
",8,== Career ==
"Gary first recorded on Fraternity Records between 1958 and 1960. In 1960, he joined ASCAP and composed several popular songs. After signing with RCA Victor, Gary was nominated for a 1964 Grammy Award for Best New Artist. He was a favorite singer of fellow RCA Victor artist Elvis Presley. He had five songs that made the adult contemporary (or easy listening) chart in Billboard magazine. The song ""Cold"", released in 1967, was his most successful, topping the chart for two weeks at the end of that year. However, the song failed to crack the Billboard Hot 100 pop chart. In 1968 he voiced John Alden in the Rankin/Bass Animated TV special The Mouse on the Mayflower.
",9,== Career ==
"RCA has reissued some of his recordings and a 92-track, four-CD box set on the Collectables label.
",10,== Career ==
"He served honorably in the United States Marine Corps.
",11,== Career ==
"John Gary died in 1998 at age 65 of cancer in Dallas, Texas.
",12,== Career ==
"== Discography ==
",13,== Discography ==
"LP ALBUMS
",14,== Discography ==
"LA BREA8010/S8010-1961 pre RCA Victor only known album on this label; probably unauthorized collection of demonstration recordings.
",15,== Discography ==
"RCA VICTOR
",16,== Discography ==
"LPM/LSP-2745 — Catch a Rising Star (1963)
",17,== Discography ==
"LPM/LSP-2804 — Encore (1964)
",18,== Discography ==
"LPM/LSP-2922 — So Tenderly (1964)
",19,== Discography ==
"LPM/LSP-2940 — The John Gary Christmas Album (1964)
",20,== Discography ==
"LPM/LSP-2947 — David Merrick Presents Hits from His Hits, with Ann-Margret (1964)
",21,== Discography ==
"LPM/LSP-3349 — The Nearness of You' (1965)
",22,== Discography ==
"LPM/LSP-3411 — Your All-Time Favorite Songs (1965)
",23,== Discography ==
"LPM/LSP-2994 — A Little Bit of Heaven (1965)
",24,== Discography ==
"LPM/LSP-3666— A Heart Filled with Song (1966)
",25,== Discography ==
"LPM/LSP-3570 — Your All-Time Country Favorites (1966)
",26,== Discography ==
"LPM/LSP-3501— Choice (1966)
",27,== Discography ==
"LPM/LSP-3695 — Especially for You (1967)
",28,== Discography ==
"LOC/LS0-1139 — Carnegie Hall Concert (1967)
",29,== Discography ==
"LPM/LSP-3730 — The Best of John Gary (1967)
",30,== Discography ==
"LPM/LSP-3785 — Spanish Moonlight (1967)
",31,== Discography ==
"LPM/LSP-3928 — On Broadway (1968)
",32,== Discography ==
"LPM/LSP-3992 — John Gary Sings/John Gary Swings (1968)
",33,== Discography ==
