paragraph,paragraphIndex,section
"Erin Smith (born August 16, 1972) in Washington, D.C., is best known for being the guitarist of riot grrrl band Bratmobile, a band with drummer Molly Neuman and vocalist Allison Wolfe.
",0,N/A
"== History ==
",1,== History ==
"Smith started her zine Teenage Gang Debs in 1987 with her brother Don. In 1991, she started interning at Sassy magazine, where she wrote articles about independent music and exposed girls to DIY culture. Also in 1991, Smith started playing guitar in Bratmobile with Molly Neuman on drums and Allison Wolfe on vocals. The band was active until 1994, when they went on hiatus. During this hiatus, Smith and Wolfe started a new band Cold Cold Hearts. Bratmobile reformed in 1999, but split again in 2003 after two more albums. Smith later took over management of Lookout! records.
",2,== History ==
"== With Bratmobile ==
",3,== With Bratmobile ==
"=== Studio albums ===
",4,== With Bratmobile == | === Studio albums ===
"Pottymouth (1993) LP/CD/CS (Kill Rock Stars)
",5,== With Bratmobile == | === Studio albums ===
"Ladies, Women and Girls (2000) CD/LP, (Lookout! Records)
",6,== With Bratmobile == | === Studio albums ===
"Girls Get Busy (2002) CD/LP (Lookout! Records)
",7,== With Bratmobile == | === Studio albums ===
"=== EPs ===
",8,== With Bratmobile == | === EPs ===
"The Real Janelle (1994) LPEP/CDEP (Kill Rock Stars)
",9,== With Bratmobile == | === EPs ===
"=== Live albums ===
",10,== With Bratmobile == | === Live albums ===
"The Peel Session CDEP (Strange Fruit)
",11,== With Bratmobile == | === Live albums ===
"=== Singles ===
",12,== With Bratmobile == | === Singles ===
"Kiss & Ride 7-inch (Homestead Records)
",13,== With Bratmobile == | === Singles ===
"=== Split 7-inch ===
",14,== With Bratmobile == | === Split 7-inch ===
"Tiger Trap/ Bratmobile split 7-inch (4-Letter Words)
",15,== With Bratmobile == | === Split 7-inch ===
"Heavens to Betsy/ Bratmobile split 7-inch (K Records)
",16,== With Bratmobile == | === Split 7-inch ===
"Brainiac/ Bratmobile split 7-inch (12X12)
",17,== With Bratmobile == | === Split 7-inch ===
"Veronica Lake/ Bratmobile split 7-inch (Simple Machines)
",18,== With Bratmobile == | === Split 7-inch ===
"=== Compilation albums ===
",19,== With Bratmobile == | === Compilation albums ===
"Kill Rock Stars compilation, CD/LP, (Kill Rock Stars)
",20,== With Bratmobile == | === Compilation albums ===
"A Wonderful Treat compilation cassette
",21,== With Bratmobile == | === Compilation albums ===
"The Embassy Tapes cassette
",22,== With Bratmobile == | === Compilation albums ===
"Throw compilation CD (Yoyo Recordings)
",23,== With Bratmobile == | === Compilation albums ===
"International Pop Underground live LP/CD/CS (K Records)
",24,== With Bratmobile == | === Compilation albums ===
"Neapolitan Metropolitan boxed 7-inch set (Simple Machines)
",25,== With Bratmobile == | === Compilation albums ===
"Teen Beat 100 compilation 7-inch (Teen Beat)
",26,== With Bratmobile == | === Compilation albums ===
"Julep compilation LP/CD (Yo Yo)
",27,== With Bratmobile == | === Compilation albums ===
"Wakefield Vol. 2 V/A CD boxed set (Teen Beat)
",28,== With Bratmobile == | === Compilation albums ===
"Plea For Peace Take Action compilation CD (Sub City)
",29,== With Bratmobile == | === Compilation albums ===
"Boys Lie compilation CD (Lookout! Records)
",30,== With Bratmobile == | === Compilation albums ===
"Yo Yo A Go Go 1999 compilation CD (Yoyo Recordings)
",31,== With Bratmobile == | === Compilation albums ===
"Lookout! Freakout Episode 2 compilation CD (Lookout! Records)
",32,== With Bratmobile == | === Compilation albums ===
"Songs For Cassavetes compilation CD (Better Looking Records)
",33,== With Bratmobile == | === Compilation albums ===
"Lookout! Freakout Episode 3 CD (Lookout! Records)
",34,== With Bratmobile == | === Compilation albums ===
"Turn-On Tune-In Lookout! DVD (Lookout! Records)
",35,== With Bratmobile == | === Compilation albums ===
"== With Cold Cold Hearts ==
",36,== With Cold Cold Hearts ==
"=== Studio albums ===
",37,== With Cold Cold Hearts == | === Studio albums ===
"Cold Cold Hearts (1997)
",38,== With Cold Cold Hearts == | === Studio albums ===
"=== Singles ===
",39,== With Cold Cold Hearts == | === Singles ===
"Yer So Sweet (Baby Donut) (1996)
",40,== With Cold Cold Hearts == | === Singles ===
"== Notes ==
",41,== Notes ==
"== External links ==
",42,== External links ==
"Kill Rock Stars, Bratmobile's record label (1991–1994)
",43,== External links ==
"Lookout! Records, Bratmobile's record label (1999–2003)",44,== External links ==
