paragraph,paragraphIndex,section
"Federico Ughi (born 1972) is an Italian drummer and composer. He works primarily in the fields of free improvisation and jazz.
",0,N/A
"== Career ==
",1,== Career ==
"A native of Rome, Italy, he started playing drums at the age of twelve. In 1994 he moved to England, joined a quartet, and studied with pianist Paul Bley. After 2000 he lived in New York City and performed as a duo with Daniel Carter. He has worked with Steve Dalachinsky and DJ Food.
",2,== Career ==
"== Discography ==
",3,== Discography ==
"The Space Within (Slam Productions, 2000)
",4,== Discography ==
"Ulers Two (577, 2002)
",5,== Discography ==
"I Thought It Was the End of the World Then the End of the World Happened Again with Steve Dalachinsky (577, 2002)
",6,== Discography ==
"South of Brooklyn (577, 2003)
",7,== Discography ==
"Songs for Four Cities (Skycap, 2012)
",8,== Discography ==
"Quartet (FMR, 2013)
",9,== Discography ==
"Heart Talk (577, 2016)
",10,== Discography ==
"Transoceanico (577, 2019)With Daniel Carter
",11,== Discography ==
"Astonishment (577, 2001)
",12,== Discography ==
"Concrete Science (577, 2004)
",13,== Discography ==
"The Dream (577, 2006)
",14,== Discography ==
"Mountain Path (577, 2007)
",15,== Discography ==
"People's Resonance (577, 2008)
",16,== Discography ==
"The Gowanus Recordings (577, 2010)
",17,== Discography ==
"Perfect Blue (Not Two, 2010)
",18,== Discography ==
"Navajo Sunrise (Rudi, 2013)
",19,== Discography ==
"Extra Room (577, 2015)
",20,== Discography ==
"Extra Room Vol. 2 (577, 2015)
",21,== Discography ==
"Life Station (577, 2016)
",22,== Discography ==
"Vol. 1 Erie Live! (577, 2017)
",23,== Discography ==
"Vol. 2 Toronto Live! (577, 2017)
",24,== Discography ==
"Vol. 3 Rochester Live! (577, 2017)
",25,== Discography ==
"Telepathic Alliances (577, 2017)
",26,== Discography ==
"Telepatia Liquida (577, 2018)
",27,== Discography ==
"New York United (577, 2019)
",28,== Discography ==
"Radical Invisibility (577, 2019)With others
",29,== Discography ==
"Paul Flaherty, Morfina (2017)
",30,== Discography ==
"Kirk Knuffke, Garden of Gifts (577, 2009)
",31,== Discography ==
"Matthew F. Morris, Unspecifications (Slam Productions, 1999)
",32,== Discography ==
"Ras Moshe, Dave Ross, Red River Flows (577, 2008)
",33,== Discography ==
"Jeff Platz, Past & Present Futures (Glitch, 2013)
",34,== Discography ==
== References ==,35,== References ==
