paragraph,paragraphIndex,section
"Xavier Henry Napoleón Leroux (11 October 1863 – 2 February 1919) was a French composer and a teacher at the Paris Conservatory. He was married to the famous soprano Meyrianne Héglon (1867–1942).
",0,N/A
"== Life ==
",1,== Life ==
"Born in Italy at Velletri, 30 km south-east of Rome, Leroux was the son of a French military bandleader. He studied at the Conservatoire de Paris under Jules Massenet and Théodore Dubois, and won the Prix de Rome in 1885 with the cantata Endymion. From 1896 he taught harmony there. Notable students include  Eugène Bigot, Georges Dandelot, Marc Delmas, Roger Désormière, Louis Fourestier, Henri Mulet, Paul Paray, Louis Vuillemin, and Albert Wolff.
",2,== Life ==
"Leroux composed various orchestral and choral works, songs, and piano pieces, but he became known above all as a representative of naturalistic French opera. His masterpiece is the opera Le Chemineau, which was staged six times at the Opéra-Comique between 1907 and 1945.
",3,== Life ==
"Alfredo Casella dedicated his Symphony No. 1 in B minor, Op. 5 to him in 1905.
",4,== Life ==
"Leroux was married to the Brussels-born soprano Marie-Antoinette Willemsen, who appeared under the pseudonym Meyrianne Héglon (1867–1942).
",5,== Life ==
"== Selected works ==
",6,== Selected works ==
"=== Incidental music ===
",7,== Selected works == | === Incidental music ===
"The Persians (Aeschylus)
",8,== Selected works == | === Incidental music ===
"Plutus (Aristophanes)
",9,== Selected works == | === Incidental music ===
"=== Operas ===
",10,== Selected works == | === Operas ===
"Evangéline (Louis de Gramont) (1895)
",11,== Selected works == | === Operas ===
"Astarté (Louis de Gramont) (1901)
",12,== Selected works == | === Operas ===
"La reine Fiammette (1903)
",13,== Selected works == | === Operas ===
"Vénus et Adonis (Louis de Gramont) (1905)
",14,== Selected works == | === Operas ===
"William Ratcliff (Louis de Gramont after Heinrich Heine) (1906)
",15,== Selected works == | === Operas ===
"Le Chemineau (1907)
",16,== Selected works == | === Operas ===
"Théodora (1907)
",17,== Selected works == | === Operas ===
"Le Carillonneur (1913)
",18,== Selected works == | === Operas ===
"La Fille de Figaro (1914)
",19,== Selected works == | === Operas ===
"Les cadeaux de Noël (1915)
",20,== Selected works == | === Operas ===
"1814 (1918)
",21,== Selected works == | === Operas ===
"Nausithoé (1920)
",22,== Selected works == | === Operas ===
"La Plus forte (1924)
",23,== Selected works == | === Operas ===
"L'Ingénu (1931)
",24,== Selected works == | === Operas ===
"=== Others ===
",25,== Selected works == | === Others ===
"Hymne (1914)
",26,== Selected works == | === Others ===
"== References ==
",27,== References ==
"Don Randel: The Harvard Biographical Dictionary of Music (Cambridge, MA, 1996), p. 499.
",28,== References ==
"== External links ==
",29,== External links ==
Free scores by Xavier Leroux at the International Music Score Library Project (IMSLP),30,== External links ==
