paragraph,paragraphIndex,section
"Rachel Bay Jones (born November 8, 1969) is an American actress and singer. She has played the roles of Catherine in the 2013 Broadway revival of Pippin and Evan Hansen's mother, Heidi Hansen, in Dear Evan Hansen.  The latter earned her the 2017 Tony Award for Best Featured Actress in a Musical.
",0,N/A
"== Early life ==
",1,== Early life ==
"Jones was born in New York City and grew up in Boca Raton, Florida. Her parents were both Shakespearean actors. She dropped out of high school to perform in a local play, then moved to New York City to pursue acting at 19.
",2,== Early life ==
"== Career ==
",3,== Career ==
"Jones's first Broadway role was as an understudy for the lead role of Esther in Meet Me in St. Louis in 1989. In the early 1990s, she was in the touring company of Grand Hotel, as well as other national and international tours, performing Rent in German and Evita in Spanish. She performed in the 2009 Broadway revival of Hair as the replacement for Mother, Buddahdalirama, and Member Of The Tribe. She was one of the original cast members starring in the revival of Pippin, playing Catherine, Pippin's lover, during the entire run.
",4,== Career ==
"Jones portrayed Evan's mother Heidi in the musical Dear Evan Hansen, which premiered at the Arena Stage in Washington, D.C. in July 2015. She reprised the role in the Off-Broadway production at the Second Stage Theatre in May 2016, and then on Broadway starting in November 2016. At the 71st Tony Awards, she won for Best Featured Actress in a Musical for her portrayal of Heidi Hansen. After leaving Dear Evan Hansen on August 5, 2018, Jones performed at several small venues in Something Beautiful, a one-woman cabaret show that draws music from her expansive career and bringing meaning from her life into the lyrics. In 2018, Jones appeared in the CBS television drama series God Friended Me, playing the role of Susan. She has also had guest roles on Modern Family and Grey's Anatomy.
",5,== Career ==
"She appeared in the concert of Sweet Charity at the Merkin Concert Hall at the Kaufman Music Center on June 17, 2019, presented by the Transport Group. From January 29 to February 3, 2020 she starred as Diana in Next to Normal at the Kennedy Center Broadway Center Stage series. In 2021, Jones joined the cast of The Good Doctor as Salen Morrison. This reunited her with former Dear Evan Hansen co-star Noah Galvin (who played the title role, the son of Jones's character, Heidi).
",6,== Career ==
"== Personal life ==
",7,== Personal life ==
"She has a daughter, Miranda, and is partner to actor Benim Foster. Jones has one sibling, her brother Darren.
",8,== Personal life ==
"== Theatre credits ==
",9,== Theatre credits ==
"Source: Internet Broadway Database
",10,== Theatre credits ==
"== Film credits ==
",11,== Film credits ==
"== Television credits ==
",12,== Television credits ==
"== Awards and nominations ==
",13,== Awards and nominations ==
"== References ==
",14,== References ==
"== External links ==
",15,== External links ==
"Rachel Bay Jones at IMDb
",16,== External links ==
Rachel Bay Jones at the Internet Broadway Database,17,== External links ==
