paragraph,paragraphIndex,section
"Cesar Mora (born October 2, 1961) is a leading musician and actor in Colombia.  He was born in Cali, and later spent fourteen years as part of the famed Son Del Pueblo band.
",0,N/A
"Cesar composed the songs in the Colombian musical ""Y Se Armo La Mojiganga"" in which he also played the main character.  His most recent albums are recorded with The Maria Canela Band under the musical direction of Luis Arroyo.
",1,N/A
"His most notable film role is Sargento Juvenal Garcia on El Zorro, la espada y la rosa.  He won the Simón Bólivar Prize for Television in 1988 for his role in El Confesor.
",2,N/A
"== Discography ==
",3,== Discography ==
"=== Albums ===
",4,== Discography == | === Albums ===
"Hacerlo Bien  2008
",5,== Discography == | === Albums ===
"== Filmography ==
",6,== Filmography ==
"== References ==
",7,== References ==
"== External links ==
",8,== External links ==
"Cesar Mora on LoveCat Music
",9,== External links ==
Cesar Mora on CD Baby,10,== External links ==
