paragraph,paragraphIndex,section
"Barney Kessel (October 17, 1923 – May 6, 2004) was an American jazz guitarist born in Muskogee, Oklahoma. Known in particular for his knowledge of chords and inversions and chord-based melodies, he was a member of many prominent jazz groups as well as a ""first call"" guitarist for studio, film, and television recording sessions. Kessel was a member of the group of session musicians informally known as the Wrecking Crew.
",0,N/A
"== Biography ==
",1,== Biography ==
"Kessel began his career as a teenager touring with local dance bands.  When he was 16, he started playing with the Oklahoma A&M band, Hal Price & the Varsitonians. The band members nicknamed him ""Fruitcake"" because he practiced up to 16 hours a day.
",2,== Biography ==
"In the early 1940s, he moved to Los Angeles, where for one year he was a member of the Chico Marx big band. He appeared in the film Jammin' the Blues, which featured Lester Young. Soon after, he played in the bands of Charlie Barnet and Artie Shaw. During the day, he worked as a studio musician and at night played jazz in clubs. In 1947, he recorded with Charlie Parker. He worked in Jazz at the Philharmonic and for one year in the early 1950s he was a member of the Oscar Peterson trio. After leaving the trio, he recorded several solo albums for Contemporary. He recorded a series of albums with Ray Brown and Shelly Manne as The Poll Winners because the three of them often won polls conducted by Metronome and DownBeat magazines. He was the guitarist on the album Julie Is Her Name (1955) by Julie London, which includes the standard ""Cry Me a River"", selling a million copies and demonstrated Kessel's chordal approach to guitar. During the 1960s, Kessel worked for Columbia Pictures and was a member of a band of sessions musicians known as The Wrecking Crew. At one point, after a two and a half hour session to record a one-chord song, ""The Beat Goes On,"" Kessel is reported to have stood up and proclaimed, ""Never have so many played so little for so much."" He recorded with pop acts such as The Monkees and The Beach Boys and with jazz musicians Sonny Rollins and Art Tatum. Kessel eventually left studio work to concentrate on his jazz career both onstage and on records. Along with solo work, he formed the ensemble Great Guitars with Charlie Byrd and Herb Ellis. Kessel was rated the No. 1 guitarist in Esquire, DownBeat, and Playboy magazine polls between 1947 and 1960. From 1961 to 1974, Gibson Guitars manufactured Barney Kessel artist signature guitars in Standard and Custom models.
",3,== Biography ==
"== Personal life ==
",4,== Personal life ==
"Kessel was married to Gail Genovia Farmer in the 50s and 60s, and she is the mother of Kessel's only  children, Dan Kessel and David Kessel. He was then married to Betty Jane (BJ) Baker for 16 years. The couple divorced in 1980. His 3rd wife Joanne (Jo) Kessel lasted 10 years, and he was married to his 4th wife, Phyllis Kessel, for 12 years. Kessel's sons Dan Kessel (died Feb 2021) and David Kessel became record producers and session musicians, working with Phil Spector, John Lennon, Cher, and Leonard Cohen. 
",5,== Personal life ==
"The Ramones, Blondie, The Go-Go's and more.
",6,== Personal life ==
"== Death ==
",7,== Death ==
"Kessel was in poor health after suffering a stroke in 1992. He died from a brain tumor at his home in San Diego, California, on May 6, 2004, at the age of 80.
",8,== Death ==
"== Discography ==
",9,== Discography ==
"=== As leader ===
",10,== Discography == | === As leader ===
"Barney Kessel (Contemporary, 1954)
",11,== Discography == | === As leader ===
"To Swing or Not to Swing (Contemporary, 1955)
",12,== Discography == | === As leader ===
"Kessel Plays Standards (Contemporary, 1956)
",13,== Discography == | === As leader ===
"Easy Like (Contemporary, 1956)
",14,== Discography == | === As leader ===
"Music to Listen to Barney Kessel By (Contemporary, 1957)
",15,== Discography == | === As leader ===
"The Poll Winners with Shelly Manne, Ray Brown (Contemporary, 1957)
",16,== Discography == | === As leader ===
"The Poll Winners Ride Again! with Shelly Manne, Ray Brown (Contemporary, 1958)
",17,== Discography == | === As leader ===
"Modern Jazz Performances from Bizet's Opera Carmen (Contemporary, 1959)
",18,== Discography == | === As leader ===
"Some Like It Hot (Contemporary, 1959)
",19,== Discography == | === As leader ===
"Poll Winners Three! with Shelly Manne, Ray Brown (Contemporary, 1960)
",20,== Discography == | === As leader ===
"Exploring the Scene! with Shelly Manne, Ray Brown (Contemporary, 1960)
",21,== Discography == | === As leader ===
"Bossa Nova Plus Big Band (Reprise, 1961)
",22,== Discography == | === As leader ===
"El Tigre with Harold Land (Charlie Parker, 1962)
",23,== Discography == | === As leader ===
"Let's Cook! (Contemporary, 1962)
",24,== Discography == | === As leader ===
"Breakfast At Tiffany's (Reprise, 1962)
",25,== Discography == | === As leader ===
"Barney Kessel's Swingin' Party (Contemporary, 1963)
",26,== Discography == | === As leader ===
"Contemporary Latin Rhythms (Reprise, 1963)
",27,== Discography == | === As leader ===
"On Fire (Emerald, 1965)
",28,== Discography == | === As leader ===
"Kessel's Kit (RCA Victor, 1969)
",29,== Discography == | === As leader ===
"Reflections in Rome (RCA Victor, 1969)
",30,== Discography == | === As leader ===
"Hair Is Beautiful (Atlantic, 1969)
",31,== Discography == | === As leader ===
"Feeling Free (Contemporary, 1969)
",32,== Discography == | === As leader ===
"What's New... Barney Kessel? (Mercury, 1969)
",33,== Discography == | === As leader ===
"Guitarra (RCA Camden, 1970)
",34,== Discography == | === As leader ===
"Swinging Easy! (Black Lion, 1971)
",35,== Discography == | === As leader ===
"I Remember Django with Stephane Grappelli (Black Lion, 1971)
",36,== Discography == | === As leader ===
"Limehouse Blues with Stephane Grappelli (Freedom, 1972)
",37,== Discography == | === As leader ===
"Summertime in Montreux (Black Lion, 1973)
",38,== Discography == | === As leader ===
"Easy Moments with Carlos Pes (Gemelli, 1973)
",39,== Discography == | === As leader ===
"Two Way Conversation with Red Mitchell (Sonet, 1974)
",40,== Discography == | === As leader ===
