paragraph,paragraphIndex,section
"Thor Anders Myhren (born 8 March 1978), better known as Destructhor, is a Norwegian musician and composer, currently the vocalist and guitarist for metal band Myrkskog and guitarist for black metal band Nordjevel. He is also the former guitarist for bands Morbid Angel and Zyklon. He joined Morbid Angel in 2008 and departed in 2015. He has worked as a live guitarist with 1349 including Inferno festival in 2008 and 2015. Most Recently, he plays with  black/death metal project Nader Sadek in live settings, and has recorded solos for the project for their debut "" In the flesh""
",0,N/A
"== Discography ==
",1,== Discography ==
"=== Myrkskog ===
",2,== Discography == | === Myrkskog ===
"Deathmachine (2000, Candlelight Records)
",3,== Discography == | === Myrkskog ===
"Superior Massacre (2002, Candlelight Records)
",4,== Discography == | === Myrkskog ===
"=== Zyklon ===
",5,== Discography == | === Zyklon ===
"World ov Worms (2001, Candlelight Records)
",6,== Discography == | === Zyklon ===
"Aeon (2003, Candlelight Records)
",7,== Discography == | === Zyklon ===
"Disintegrate (2006, Candlelight Records)
",8,== Discography == | === Zyklon ===
"Storm Detonation Live  (2006, DVD, Candlelight Records)
",9,== Discography == | === Zyklon ===
"=== Morbid Angel ===
",10,== Discography == | === Morbid Angel ===
"Illud Divinum Insanus (2011, Season of Mist)
",11,== Discography == | === Morbid Angel ===
"=== Nordjevel ===
",12,== Discography == | === Nordjevel ===
" Necrogenesis (2019, Osmose Productions)
",13,== Discography == | === Nordjevel ===
== References ==,14,== References ==
