paragraph,paragraphIndex,section
"Clarence Lucas (October 19, 1866 – July 2, 1947), was a Canadian composer, lyricist, conductor, and music professor.
",0,N/A
"Lucas was born at Six Nations Reserve, Ontario and was a student of Romain-Octave Pelletier I. He taught at the Toronto College of Music, taught in Utica, New York, and was the musical director at Wesleyan Ladies College in Hamilton, Ontario. In London, he tutored pupils in composition, proofread music for Chappel publishing, and was a correspondent and then editor for the magazine Musical Courier which he later held in New York and Paris. In Sèvres, just outside Paris, Lucas freelanced as a music transcriber, arranger, lyricist, and translator. He also contributed to Etude, a musical periodical.
",1,N/A
"Lucas conducted works by George Frideric Handel, Michael Costa, Edvard Grieg, George M. Cohan, and others. He toured the British Isles as a conductor for the Irish musical Peggy Machree, and the United States for Grieg's Peer Gynt.
",2,N/A
"Lucas' first wife was an English pianist, Clara Asher. His second wife was Gertrude Pidd, a musician. He had a son, British composer and conductor Leighton Lucas (1903 - 1982).
",3,N/A
"In the early 1900s, Lucas composed Overture Macbeth, a piece inspired by the Shakespeare play.  The work had not been performed for nearly 100 years, until July 2018, where the music was orchestrated and recorded by the Symphonova Orchestra, to mark the Canadian sesquicentennial.   Overture Macbeth can be found on the collection La Patrie - Our Canada, distributed by the Canadian Music Centre. He authored The Story of Musical Form (1908, London).
",4,N/A
"Lucas composed music for voice, choir, organ, piano and orchestra. He wrote overtures, cantatas, symphonies, operas, chamber music, songs for musicals, lyrics for popular songs and art songs.
",5,N/A
"He died July 2, 1947 in Paris and is buried in Sèvres. His notable works include:
",6,N/A
"The Money Spider (opera, circa 1897)
",7,N/A
"Overture for Shakespeare's As You Like It, (1899)
",8,N/A
"Overture for Shakespeare's Macbeth, (1900)
",9,N/A
"Overture for Shakespeare's Othello
",10,N/A
"Prelude and Fugue, Opus 38
",11,N/A
"The Birth of Christ (cantata, 1901)
",12,N/A
"Peggy Machree (musical, 1904)
",13,N/A
"The Song of Songs (lyrics, 1914)
",14,N/A
"The Perfect Song (lyrics)
",15,N/A
"== External links ==
",16,== External links ==
"Encyclopedia of Music in Canada, Lucas, Clarence
",17,== External links ==
"Free scores by Clarence Lucas at the International Music Score Library Project (IMSLP)
",18,== External links ==
== Notes ==,19,== Notes ==
