paragraph,paragraphIndex,section
"Di'Jonn Grizzell, (born August 29, 1989) better known by his stage name Jonn Hart, is an American singer, rapper from Oakland, California. He is a former member of the band Tha Outfit and was formerly signed to Epic Records. His debut release, ""Who Booty"", has been in regular rotation on radio stations, peaked at #3 on the Rhythmic Songs chart, and debuted on the Billboard Top 40 Pop Songs chart in February 2013 and December 2012, respectively.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"Hart grew up in a musical family. His mother sang in choir and his stepfather was involved in gospel music and owned his own studio. In an interview with XXL Magazine, Hart stated that he used to visit the studio as a kid and realized at a very young age that he wanted to be involved with music. He began his career with the R&B boy band Tha Outfit.
",2,== Life and career ==
"He pursued a solo career in 2012 and released the song ""Who Booty"", featuring Iamsu! on the original version, and a remix version featuring French Montana and another featuring E-40. He graduated James Logan High School and continued his education at Morehouse College in Atlanta.
",3,== Life and career ==
"In December 2013, Hart released a single titled ""I Can't Feel My Legs"", which featured YMCMB singer, songwriter, choreographer and video director Shanell on the assist.
",4,== Life and career ==
"== Discography ==
",5,== Discography ==
"=== Albums ===
",6,== Discography == | === Albums ===
"Straight From the Hart (2017)
",7,== Discography == | === Albums ===
"=== Mixtapes ===
",8,== Discography == | === Mixtapes ===
"Heart 2 Hart (2013)
",9,== Discography == | === Mixtapes ===
"Heart 2 Hart 2 (2014)
",10,== Discography == | === Mixtapes ===
"Heart 2 Hart 3 (2015)
",11,== Discography == | === Mixtapes ===
"Straight from my hart (2017)
",12,== Discography == | === Mixtapes ===
"Cross My Hart  (2018)
",13,== Discography == | === Mixtapes ===
"Cross My Hart 2 (2019)
",14,== Discography == | === Mixtapes ===
"=== Extended plays ===
",15,== Discography == | === Extended plays ===
"=== Singles ===
",16,== Discography == | === Singles ===
"== References ==
",17,== References ==
"== External links ==
",18,== External links ==
"Official Website of Jonn Hart
",19,== External links ==
The Grio Interview with Jonn Hart,20,== External links ==
