paragraph,paragraphIndex,section
"Li Jie (Chinese: 李潔; pinyin: Lǐ Jié; born 1981) is a Chinese classical guitarist.
",0,N/A
"== Biography ==
",1,== Biography ==
"She began studying the classical guitar at the age of 11 (Chinese age) under Professor Chen Zhi. One year later, she appeared as a performer on the television program ""Classical Guitar's Technique and Performance"" broadcast on China's official national television station CCTV.  In 1995, she enrolled in Middle School (high school) at the prestigious Central Conservatory of Music (CCM) in China.
",2,== Biography ==
"Li Jie won the 2nd International Guitar Competition in Hong Kong in August 1998.
",3,== Biography ==
"Li Jie was among the group of three girls, consisting of Li Jie, Wang Yameng, and Chen Shanshan, named ""God's Favored Girls - Super Trio"".  Their consummate skills and enthusiastic attention to detail were warmly welcomed at the Beijing Music Hall and other concert venues all over China.
",4,== Biography ==
"She has also performed in a quartet formation (Four Angels) with Wang Yameng, Su Meng, and Chen Shanshan.
",5,== Biography ==
"Videos of Li Jie performing highly difficult classical and contemporary pieces from the VCD Classical Guitar Masterpieces can be found on Youtube.com.
",6,== Biography ==
"== Discography ==
",7,== Discography ==
"Classical Guitar by Lie Jie  2002 (Shine Horn, 先恒) (altern.)
",8,== Discography ==
"Guitar Concert in Korea by Four Angels Quartet, 2006 (Alma Guitar)
",9,== Discography ==
"== Video ==
",10,== Video ==
"Classical Guitar Masterpieces Playing, 古典吉他名曲指导 (DVD), Performance: Li Jie - Master Teacher: Chen Zhi (Shine Horn, 先恒) (Classical Guitar Masterpieces Playing (VCD), cover back)
",11,== Video ==
"Guitar Concert in Korea by Four Angels Quartet, 2006, DVD (Alma Guitar)
",12,== Video ==
"== External links ==
",13,== External links ==
Biography (http://www.almaguitar.com),14,== External links ==
