paragraph,paragraphIndex,section
"Leo Williams, also known as E-zee-kill, is an English-Jamaican bass guitarist residing in the United Kingdom.
",0,N/A
"After a stint with the band Basement 5, Williams co-founded Big Audio Dynamite in 1984, a band led by Mick Jones, best known from The Clash. Other BAD members included Don Letts, Greg Roberts and Dan Donovan.
",1,N/A
"After four albums together, the original BAD lineup dissolved in 1989. Williams, together with Don Letts and drummer Greg Roberts, formed the band Screaming Target after Big Audio Dynamite's demise. Later, Williams joined Dreadzone, a group with his former bandmate Dan Donovan, and, again, Greg Roberts.
",2,N/A
"In March 2007, it was announced that—in addition to his work with Dreadzone—Leo Williams would be a touring bassist for Carbon/Silicon, Mick Jones' latest musical endeavor. Williams appeared in the band's video for ""The News,"" and is featured as a band member on the official Carbon/Silicon website. Williams is again playing with Big Audio Dynamite, which re-formed in 2011.
",3,N/A
"Williams also featured in the 1997 film The Fifth Element as the fuel loader of the Fhloston Paradise shuttle.
",4,N/A
"== Discography ==
",5,== Discography ==
"=== With Basement 5 ===
",6,== Discography == | === With Basement 5 ===
"Peel Sessions (1980)
",7,== Discography == | === With Basement 5 ===
"Silicone Chip (1980, Island Records)
",8,== Discography == | === With Basement 5 ===
"The Last White Xmas (1980, Island Records)
",9,== Discography == | === With Basement 5 ===
"1965-1980 (L.P. 1980 Island Records)
",10,== Discography == | === With Basement 5 ===
"In Dub (L.P. 1980 Island Records)
",11,== Discography == | === With Basement 5 ===
"=== With Big Audio Dynamite ===
",12,== Discography == | === With Big Audio Dynamite ===
"This is Big Audio Dynamite (1985)
",13,== Discography == | === With Big Audio Dynamite ===
"No. 10 Upping St. (1986)
",14,== Discography == | === With Big Audio Dynamite ===
"Tighten Up, Vol. 88 (1988)
",15,== Discography == | === With Big Audio Dynamite ===
"Megatop Phoenix (1989)
",16,== Discography == | === With Big Audio Dynamite ===
"=== With Screaming Target ===
",17,== Discography == | === With Screaming Target ===
"Hometown Hi-Fi (1991, Island Records)
",18,== Discography == | === With Screaming Target ===
"=== With Dreadzone ===
",19,== Discography == | === With Dreadzone ===
"360° (1993, Tristar)
",20,== Discography == | === With Dreadzone ===
"Little Britain (1995, Virgin Records)
",21,== Discography == | === With Dreadzone ===
"Second Light (1995, Virgin Records)
",22,== Discography == | === With Dreadzone ===
"Zion Youth (1995, Virgin Records)
",23,== Discography == | === With Dreadzone ===
"Moving On (1997, Virgin Records)
",24,== Discography == | === With Dreadzone ===
"Biological Radio (1997, Virgin Records)
",25,== Discography == | === With Dreadzone ===
"The Radio 1 Sessions (2001, Strange Fruit)
",26,== Discography == | === With Dreadzone ===
"Once Upon a Time (2005)
",27,== Discography == | === With Dreadzone ===
"Live at Sunrise (2006)
",28,== Discography == | === With Dreadzone ===
"Eye on the Horizon (2010)
",29,== Discography == | === With Dreadzone ===
"Escapades (2013)
",30,== Discography == | === With Dreadzone ===
"Dread Times (2017)
",31,== Discography == | === With Dreadzone ===
"== References ==
",32,== References ==
"== External links ==
",33,== External links ==
"Dreadzone – official website
",34,== External links ==
Carbon/Silicon official website,35,== External links ==
