paragraph,paragraphIndex,section
"Abdolhassan Sattarpour (Persian: عبدالحسن ستارپور; born 19 November 1949), better known simply as Sattar (Persian: ستار), is an Iranian singer with specialization in both Persian pop and classical music. He had gained fame before the Islamic Revolution and became Pahlavi Royal Family court singer up until the political upheavals of the late 1970s. He left Iran in 1978 and has lived in the United States since then.
",0,N/A
"== Biography ==
",1,== Biography ==
"Sattar is one of six siblings born to an Abadani mother and Azeri father. His fame began at the age of 22 with the release of the theme song ""Khaneh Bedush"" for Morad Barghi, a popular television show in Iran. The show made him an instant star. His next hit came with the TV series Ghesseye Eshq made by Mansour Poormand.  His signature song is ""Hamsafar"". With over 40 years of fame, Sattar has over 70 hits which includes the internationally known song ""Gol-e Sangam"".
",2,== Biography ==
"Sattar has recorded over 350 songs and is among very few Persian singers who in addition to diverse sound of Pop, performs both Persian traditional and classical music professionally. Sattar has also recorded a number of cover songs in English such as ""Feelings"", ""A time for us"", ""Speak softly, Love"" and ""I Believe"".
",3,== Biography ==
"Sattar is a vocalist, who won two Golden Lioness Awards from The world Academy of Arts, Literature and Media – WAALM in 2005. He also received a Doctorate Honoris Causa in Music from IFSI Institute in London in 2004.
",4,== Biography ==
"== Discography ==
",5,== Discography ==
"=== Single tracks ===
",6,== Discography == | === Single tracks ===
"Khaneh Be Doosh (1972)
",7,== Discography == | === Single tracks ===
"Shab o Divar (1972)
",8,== Discography == | === Single tracks ===
"Shahre Gham (1972)
",9,== Discography == | === Single tracks ===
"Khouneh (1973)
",10,== Discography == | === Single tracks ===
"Hamsafar (1974)
",11,== Discography == | === Single tracks ===
"Boht (1975)
",12,== Discography == | === Single tracks ===
"Khab Nama (1977)
",13,== Discography == | === Single tracks ===
"Cheshmaye To (1977)
",14,== Discography == | === Single tracks ===
"Safar Name (1981)
",15,== Discography == | === Single tracks ===
"Khaste Az In Hame Goftan (1981)
",16,== Discography == | === Single tracks ===
"Gitar O Gole Sorkh (1986)
",17,== Discography == | === Single tracks ===
"Ba Man Yaran Begoo (1986) (other artist)
",18,== Discography == | === Single tracks ===
"Ey Del (1987)
",19,== Discography == | === Single tracks ===
"No Bahar (1993) (other artist)
",20,== Discography == | === Single tracks ===
"Zamin Larzid (1996) (other artist)
",21,== Discography == | === Single tracks ===
"United For Neda (2010) (with Morteza & Dariush)
",22,== Discography == | === Single tracks ===
"A Time For Us (2011) (with Leonardo Tajabadi)
",23,== Discography == | === Single tracks ===
"Speaks Softly, Love (2011)
",24,== Discography == | === Single tracks ===
"Simin Bari (2011) (solo)
",25,== Discography == | === Single tracks ===
"Simin Bari (2011) (with Ersin Faikzade)
",26,== Discography == | === Single tracks ===
"Morghe Sahar (2011)
",27,== Discography == | === Single tracks ===
"Gole Hasrat (2011) (New Version)
",28,== Discography == | === Single tracks ===
"Hamsafar (2011) (New Version)
",29,== Discography == | === Single tracks ===
"Shazdeye Ma (2011)
",30,== Discography == | === Single tracks ===
"I Believe (2012) (solo)
",31,== Discography == | === Single tracks ===
"I Believe (2012) (with Kaiko Kagawa)
",32,== Discography == | === Single tracks ===
"Feeling (2012)
",33,== Discography == | === Single tracks ===
"Gholo Gharar (2012) (Version 1)
",34,== Discography == | === Single tracks ===
"Gholo Gharar (2012) (Version 2)
",35,== Discography == | === Single tracks ===
"Shahbanoo (2012)
",36,== Discography == | === Single tracks ===
"Gomshodeh (2013)
",37,== Discography == | === Single tracks ===
"If You Go Away (2013)
",38,== Discography == | === Single tracks ===
"Dare to Live (2013)
",39,== Discography == | === Single tracks ===
"Medley (2013) (with Leila & Hamid Talebzadeh)
",40,== Discography == | === Single tracks ===
"Norooz (2013) (with Leila & Hamid Talebzadeh)
",41,== Discography == | === Single tracks ===
"Nasle Bi Setareh (2013)
",42,== Discography == | === Single tracks ===
"Parvanegi (2013)
",43,== Discography == | === Single tracks ===
"Baraye Ba To Boodan (2013)
",44,== Discography == | === Single tracks ===
"Taskin (2014)
",45,== Discography == | === Single tracks ===
"Eyde Shoma Mobarak (2014) (with Morteza)
",46,== Discography == | === Single tracks ===
"Hamsafar (2014) (with Kamyar)
",47,== Discography == | === Single tracks ===
"Yousefe Gomgashteh (2015) (New Version)
",48,== Discography == | === Single tracks ===
"Adat (2016)
",49,== Discography == | === Single tracks ===
"40 Taraneh (2016)
",50,== Discography == | === Single tracks ===
"Bazam Bahar Resideh (2016)
",51,== Discography == | === Single tracks ===
"Ostureh (2016)
",52,== Discography == | === Single tracks ===
"Bebin Hala (2017)
",53,== Discography == | === Single tracks ===
"Shahzadeh (2017)
",54,== Discography == | === Single tracks ===
"Hamsafare Khatereha (2017)
",55,== Discography == | === Single tracks ===
"Del khoon (2017)
",56,== Discography == | === Single tracks ===
"Mojasameh (2017)
",57,== Discography == | === Single tracks ===
"Vatanam (2018)
",58,== Discography == | === Single tracks ===
"Khaterate Koodaki (2018)
",59,== Discography == | === Single tracks ===
"Shame Akhar (2018) (New Version)
",60,== Discography == | === Single tracks ===
"Bavaram Nemisheh (2019)
",61,== Discography == | === Single tracks ===
"=== Albums ===
",62,== Discography == | === Albums ===
"Hamsafar (1976)
",63,== Discography == | === Albums ===
"Sedaye Baroon (1978)
",64,== Discography == | === Albums ===
"Iran Iran (1980)
",65,== Discography == | === Albums ===
"Shenasnameh (1982)
",66,== Discography == | === Albums ===
"Eyde Shoma Mobarak (with Mahasti & Naser Cheshmazar) (1982)
",67,== Discography == | === Albums ===
"Raaze Del (with Hayedeh) (1983)
",68,== Discography == | === Albums ===
"Shazdeh Khanoom (Sattar 2)(1984)
",69,== Discography == | === Albums ===
"Bani (1984)
",70,== Discography == | === Albums ===
"Nargez Shiraz (with Hayedeh & Mahasti) (1984)
",71,== Discography == | === Albums ===
"Golpari (1986)
",72,== Discography == | === Albums ===
"Tak Khal (1987)
",73,== Discography == | === Albums ===
"Golriz (with Susan Roshan, Mahasti, Hayedeh) (1987)
",74,== Discography == | === Albums ===
"Parastooha (with Hayedeh & Mahasti) (1988)
",75,== Discography == | === Albums ===
"Motreb (with Dariush & Ebi)(1988)
",76,== Discography == | === Albums ===
"Shabe Asheghan (with Hayedeh) (1989)
",77,== Discography == | === Albums ===
"Ghadam Ranjeh (1990)
",78,== Discography == | === Albums ===
"Gole Pooneh (1990)
",79,== Discography == | === Albums ===
"Ziafat (Sattar & Mahasti & Faramarz Asef) (1991)
",80,== Discography == | === Albums ===
"Sekkeh Tala (Sattar & Shohreh & Shahram Solati) (1993)
",81,== Discography == | === Albums ===
"Ziyarat (with Ebi & Shohreh) (1993)
",82,== Discography == | === Albums ===
"Armaghan (with Delaram) (1994)
",83,== Discography == | === Albums ===
"Haghighat (with Mahasti) (1995)
",84,== Discography == | === Albums ===
"Fasle Panjom (1995)
",85,== Discography == | === Albums ===
"Man o Ghoroob o Jaddeh: Hekayat 3 (1996)
",86,== Discography == | === Albums ===
"Raghib (1993)
",87,== Discography == | === Albums ===
"Haghighat (with Mahasti) (1995)
",88,== Discography == | === Albums ===
"Nemizaram Beri (Sattar & Shohreh & Shahram Solati) (1996)
",89,== Discography == | === Albums ===
"Bi Eshgh Hargez (1996)
",90,== Discography == | === Albums ===
"Ashk (1997)
",91,== Discography == | === Albums ===
"Do Parandeh (1998)
",92,== Discography == | === Albums ===
"Shame Akhar (1998)
",93,== Discography == | === Albums ===
"Deltangi (1998)
",94,== Discography == | === Albums ===
"Koocheh (1998)
",95,== Discography == | === Albums ===
"Masti (1999)
",96,== Discography == | === Albums ===
"Gole Gandom (with Mahasti) (2000)
",97,== Discography == | === Albums ===
"Gelayeh (2001)
",98,== Discography == | === Albums ===
"Bazm (Avaye Deldadegan) (2002)
",99,== Discography == | === Albums ===
"Setareh Bazi (2002)
",100,== Discography == | === Albums ===
"Golhaye Ghorbat 4&5 (with Golpa) (2003)
",101,== Discography == | === Albums ===
"Golbanoo (2006)
",102,== Discography == | === Albums ===
"Friends (Sattar & Morteza & Saeid Mohammadi & Shila) (2008)
",103,== Discography == | === Albums ===
"40 Years of Memories (2013)
",104,== Discography == | === Albums ===
