paragraph,paragraphIndex,section
"Margriet E. Tindemans (March 26, 1951 – December 31, 2014) was a musician, specializing in medieval music.
",0,N/A
"The fourth child of Wilhelmina Coenen and Henricus Tindemans, Margriet demonstrated her musical talents early, and was named first violin in the National Youth Orchestra of the Netherlands.  After Conservatory studies in Maastricht, then Brussels, Belgium, and Basel, Switzerland, she became an early member of Sequentia.  She toured with that group for nine years until relocating to Seattle in 1986.  There she founded the Medieval Women’s Choir, was an artist in residence at the University of Washington, served as director of the Port Townsend Early Music Workshop, and was a faculty member of the Cornish College of the Arts.
",1,N/A
"== Ensembles ==
",2,== Ensembles ==
"Sequentia
",3,== Ensembles ==
"Royal Dutch Opera
",4,== Ensembles ==
"Newberry Consort
",5,== Ensembles ==
"The King's Noyse (archive from 29 June 2009)
",6,== Ensembles ==
"The Folger Consort
",7,== Ensembles ==
"Seattle Baroque Orchestra
",8,== Ensembles ==
"Medieval Women’s Choir
",9,== Ensembles ==
"Pacific MusicWorks
",10,== Ensembles ==
== References ==,11,== References ==
