paragraph,paragraphIndex,section
"Ablaye Cissoko is a Senegalese musician, singer and composer, who plays the kora.
",0,N/A
"As a solo musician, he has played live shows in several countries, including Portugal, France, Belgium, Senegal, Mali, Canada, Germany, Norway and Russia. He has collaborated extensively with trumpeter Volker Goetze and they have released three albums as a duo: Sira in 2008, Amanké Dionti in 2012 and Djaliya in 2014. Sira entered the top 10 world music radio chart on CMJ in January 2009. Another collaboration with the Constantinople ensemble playing traditional Persian music resulted in the albums Jardins migrateurs (2012) and Traversées (2019).
",1,N/A
"A 2011 feature-length documentary, ""Griot,"" directed by Volker Goetze, follows Cissoko, who is determined to preserve his thousand-year-old kora tradition. In the documentary Cissoko has a dream to have a thriving cultural center where children can come to learn the traditions of their forefathers.
",2,N/A
"== Discography ==
",3,== Discography ==
"Solo
",4,== Discography ==
"2003: Diam (Ma Case / L'autre distribution)
",5,== Discography ==
"2005: Le Griot Rouge (Ma Case / L'autre distribution)
",6,== Discography ==
"2013: Mes Racineswith Volker Goetze
",7,== Discography ==
"2008: Sira (ObliqSound)
",8,== Discography ==
"2012: Amanké Dionti (Motéma)
",9,== Discography ==
"2014: Djaliyawith Majid Bekkas
",10,== Discography ==
"2011: Mabrouk (Bee Jazz)with Simon Goubert
",11,== Discography ==
"2012: African Jazz Roots (Cristal)
",12,== Discography ==
"== References ==
",13,== References ==
"== External links ==
",14,== External links ==
Official website of The Griot,15,== External links ==
