paragraph,paragraphIndex,section
"Greta Simone Kline (born March 21, 1994), formerly known by the stage name Frankie Cosmos, is an American musician and singer-songwriter. She is known for her independent releases, inspired by Frank O'Hara's poetry, DIY ethics of K Records and the early 2000s New York City's anti-folk scene. She is the daughter of actors Kevin Kline and Phoebe Cates. Her former stage name ""Frankie Cosmos"" is now the name of her band.
",0,N/A
"== Early life ==
",1,== Early life ==
"Greta Kline was born in New York City, the daughter of Academy Award-winning actor Kevin Kline and actress Phoebe Cates. Her father is of German-Jewish and Irish descent and her mother has Russian-Jewish and Chinese-Filipino ancestry. She has one older brother, Owen Kline.
",2,== Early life ==
"Kline was introduced to music by her family. She settled on guitar as her primary instrument of choice at seventh grade, after playing the piano and briefly the drums. Home-schooled for most of high school, she spent time by attending underground rock shows in New York and getting involved in the Westchester music scene. Kline  attended New York University's Gallatin School of Individualized Study for two years, and studied English and/or poetry. Kline found the school to be unaccommodating of her touring schedule, and dropped out. Kline and her brother Owen both appeared in the films The Anniversary Party (2001) and The Squid and the Whale (2005).
",3,== Early life ==
"== Career ==
",4,== Career ==
"Kline started performing and recording independently under the alias Ingrid Superstar. She released a number of lo-fi recordings mainly under her Bandcamp account. In early 2010s, she was also introduced to the music community of Purchase College, which introduced her to independent Double Double Whammy record label. In late 2011, she started to perform under the alias Frankie Cosmos, a name coined by her now ex-boyfriend Aaron Maine of the band Porches. Maine played drums for Frankie Cosmos and Kline played bass for Porches at one point in time. In 2014, Kline released her debut studio album as Frankie Cosmos, Zentropy, with her backing band. Kline released the EP Fit Me In on November 13, 2015 on Bayonet Records.
",5,== Career ==
"Kline released her second studio album, Next Thing, on April 1, 2016 on Bayonet Records. On April 12, 2017, Frankie Cosmos announced a slew of tour dates and that they recently had signed to Sub Pop records. They stated around this time that they are working on a new album.
",6,== Career ==
"On June 9, 2017, Kline opened for IAN SWEET and Girlpool at Warsaw in Brooklyn as part of her new project Lexie. Joined by Warehouse members Alex Bailey and Doug Bleichner, their first release is on Bandcamp and it is called ""Record Time!"".
",7,== Career ==
"In January 2018, Kline released the lead single ""Jesse"" from the album Vessel. The album was released on March 30, 2018 through Sub Pop records.
",8,== Career ==
"On March 13, 2019, Kline released ""Haunted Items"", featuring just herself on vocals and piano.
",9,== Career ==
