paragraph,paragraphIndex,section
"Phillips Elder Wilson, Jr. (born January 19, 1937) is a jazz trombonist, arranger, and teacher. He has taught at the Berklee College of Music and the New England Conservatory of Music. He attended Phillips Exeter Academy and New England Conservatory.
",0,N/A
"== Career ==
",1,== Career ==
"He began on piano but was advised to switch to trombone due to his having a mild form of dyslexia. This condition did not hamper his music, and by fifteen he had turned professional. He played for Herb Pomeroy's band from 1955 to 1957 and then toured with the Dorsey Brothers. In 1960 he was drafted into the U.S. Army and served on NORAD Band.  Later, he worked with Woody Herman and in the 1960s wrote music for Buddy Rich. He formed an ensemble that became one of the most well-regarded college jazz bands. Wilson played with Louis Armstrong at the 1964 Grammy Awards. His arrangement of ""Mercy, Mercy, Mercy"" for Buddy Rich received a Grammy Award nomination. The City of Boston proclaimed December 9, 1995 Phil Wilson Day for his contributions to jazz education. In April 2004, Wilson was awarded an Honorary Doctorate of Music from Berklee College of Music during the 40th anniversary celebration of his Rainbow Band. In 2014, Wilson created an online video series with Paul The Trombonist that documented Wilson's pedagogy.
",2,== Career ==
"== Notable students ==
",3,== Notable students ==
"Terri Lyne Carrington
",4,== Notable students ==
"Cyrus Chestnut
",5,== Notable students ==
"Hal Crook
",6,== Notable students ==
"Roy Hargrove
",7,== Notable students ==
"Aubrey Logan
",8,== Notable students ==
"Delfeayo Marsalis
",9,== Notable students ==
"Elliot Mason
",10,== Notable students ==
"Makoto Ozone
",11,== Notable students ==
"Mika Pohjola
",12,== Notable students ==
"Paul The Trombonist
",13,== Notable students ==
"John Scofield
",14,== Notable students ==
"Ernie Watts
",15,== Notable students ==
"== Discography ==
",16,== Discography ==
"1968: Prodigal Sun (Freeform)
",17,== Discography ==
"1975: The Sound of the Wasp (ASI)
",18,== Discography ==
"1976: That's All (Famous Door) with John Bunch
",19,== Discography ==
"1977: Live and Cookin (Outrageous) with Howie Smith
",20,== Discography ==
"1980: New York Axis (Famous Door) with John Bunch, Vic Dickenson, Butch Miles
",21,== Discography ==
"1980: Fruits  (Circle)
",22,== Discography ==
"1983: Live!! at the Berklee Performance Center (Shiah) with Makoto Ozone
",23,== Discography ==
"1983: Live at Joe Segal's Jazz Showcase (Shiah)
",24,== Discography ==
"1985: Latin America Tour (Shiah)
",25,== Discography ==
"1989: The Wizard of Oz Suite (Capri)
",26,== Discography ==
"1990: Pal Joey Suite (Capri)
",27,== Discography ==
"1995: AC-Cent-Tchu-Ate the Positive: Arlen Songs (Seaside)
",28,== Discography ==
"2005: The Music of Antonio Carlos Jobim (Capri)
",29,== Discography ==
"=== As sideman ===
",30,== Discography == | === As sideman ===
"With Woody Herman
",31,== Discography == | === As sideman ===
"Woody Herman–1963 (Philips, 1963)
",32,== Discography == | === As sideman ===
== References ==,33,== References ==
