paragraph,paragraphIndex,section
"Rosica Petkova (Dimitrova) (Bulgarian: Росица Петкова (Димитрова)) (born 18 February 1947) is a Bulgarian composer. The daughter of Dimitar Petkov, she was born in Plovdiv, Bulgaria, and studied composition at the Prague Academy of Music with Emil Hlobil and at the Sofia State Academy with Alexander Raichev and Dimitar Tapkoff, where she graduated in 1981. Petkova worked as editor of the ""Music Bandstand"" Library at the Center for Amateur Art from 1981 to 1991. After 1991, she went to work as a freelance composer and teacher. She has composed choral works, solovi, chamber works, children's songs and arrangements of folk songs. She has been active in developing music opportunities in Bulgaria, including choral festivals and national awards competitions for children.
",0,N/A
"== Works ==
",1,== Works ==
"Selected works include: 
",2,== Works ==
"Choral-orchestral:
",3,== Works ==
"Baptism in Pliska bass, reader, choir and orchestra. Cantata (1977)For symphony orchestra:
",4,== Works ==
"Scherzo for flute and piano (1974)
",5,== Works ==
"Concerts for Clarinet and Orchestra (1981)For voice and string orchestra:
",6,== Works ==
"Cherries
",7,== Works ==
"Still Life (1980) lyrics by Dimitar MetodievChamber music:
",8,== Works ==
"Sonata for flute and piano (1976)Piano: Plays, Variations, Etudes (1976–79)
",9,== Works ==
"Engaged Songs:
",10,== Works ==
"Trud our blessed, with D. Damianov. Children's songs:
",11,== Works ==
"""Riddles"" lyrics by Leda Mileva (1988)
",12,== Works ==
"""Bubble"" lyrics by Leda Mileva (1988)
",13,== Works ==
"""Our friend is laughter"" lyrics by Asen Bosev
",14,== Works ==
"""Two pacifiers""
",15,== Works ==
== References ==,16,== References ==
