paragraph,paragraphIndex,section
"John Lee Clayton Jr. (born August 20, 1952) is an American jazz musician, classical double bassist, arranger, and composer.
",0,N/A
"He is the brother of saxophonist Jeff Clayton, with whom he formed The Clayton Brothers; and The Clayton–Hamilton Jazz Orchestra with Jeff Hamilton.
",1,N/A
"== Music ==
",2,== Music ==
"Clayton began studying double bass at age 16 with Ray Brown. Three years later, he was bassist on the Henry Mancini's television series The Mancini Generation. In 1975, he graduated from Indiana University.
",3,== Music ==
"He went on to tour with the Monty Alexander Trio and the Count Basie Orchestra, before taking the position of principal bass in the Amsterdam Philharmonic Orchestra in Amsterdam, Netherlands. After five years he returned to the U.S. for a break from the classical genre and, in 1985, co-founded the Clayton-Hamilton Jazz Orchestra with his brother, saxophonist Jeff Clayton, and drummer Jeff Hamilton. He also performed in a duo as the Clayton Brothers with musicians such as Bill Cunliffe and Terell Stafford.
",4,== Music ==
"He has been Artistic Director for the Lionel Hampton Jazz Festival, Sarasota Jazz Festival, Santa Fe Jazz Party, Jazz Port Townsend Summer Workshop, Jazz at Centrum and Vail Jazz Workshop. From 1999 to 2001, he was the Artistic Director of Jazz for the Los Angeles Philharmonic program at the Hollywood Bowl. He conducted the All-Alaska Jazz Band. He has taught at the University of Southern California Thornton School of Music and has served as president of the International Society of Bassists.
",5,== Music ==
"He has composed and arranged for The Count Basie Orchestra, Diana Krall, Whitney Houston, Carmen McRae, Nancy Wilson, Joe Williams, Ernestine Anderson, Quincy Jones, Dee Dee Bridgewater, Natalie Cole, Till Bronner, and The Tonight Show Band.
",6,== Music ==
"In 2006, his son Gerald Clayton came in second at the Thelonious Monk International Jazz Piano Competition.
",7,== Music ==
"== Awards ==
",8,== Awards ==
"In 2007, Clayton won a Grammy Award for Instrumental Arrangement Accompanying Vocalist(s) for the song ""I'm Gonna Live Till I Die"" by Queen Latifah. In December 2009, Brother to Brother by the Clayton Brothers received a Grammy nomination for Best Jazz Instrumental Album, Individual or Group.
",9,== Awards ==
"== Discography ==
",10,== Discography ==
"=== As leader or co-leader ===
",11,== Discography == | === As leader or co-leader ===
"With The Clayton Brothers
",12,== Discography == | === As leader or co-leader ===
"1991 The Music
",13,== Discography == | === As leader or co-leader ===
"1997 Expressions
",14,== Discography == | === As leader or co-leader ===
"2000 Siblingity
",15,== Discography == | === As leader or co-leader ===
"2005 Back in the Swing of Things
",16,== Discography == | === As leader or co-leader ===
"2008 Brother to BrotherWith Clayton-Hamilton Jazz Orchestra
",17,== Discography == | === As leader or co-leader ===
"1990 Groove Shop
",18,== Discography == | === As leader or co-leader ===
"1991 Heart and Soul
",19,== Discography == | === As leader or co-leader ===
"1995 Absolutely!
",20,== Discography == | === As leader or co-leader ===
"1999 Explosive! with Milt Jackson
",21,== Discography == | === As leader or co-leader ===
"2000 Shout Me Out!
",22,== Discography == | === As leader or co-leader ===
"2005 Live at MCG
",23,== Discography == | === As leader or co-leader ===
"2009 Charles Aznavour & The Clayton-Hamilton Jazz Orchestra
",24,== Discography == | === As leader or co-leader ===
"2011 Sundays in New York with Trijntje Oosterhuis
",25,== Discography == | === As leader or co-leader ===
"=== As guest ===
",26,== Discography == | === As guest ===
"With Monty Alexander
",27,== Discography == | === As guest ===
"1976 Live! Montreux
",28,== Discography == | === As guest ===
"1983 Reunion in Europe
",29,== Discography == | === As guest ===
"1983 The Duke Ellington Songbook
",30,== Discography == | === As guest ===
"1985 The River Monty
",31,== Discography == | === As guest ===
"1986 Li'l DarlinWith Milt Jackson
",32,== Discography == | === As guest ===
"1977 Soul Fusion
",33,== Discography == | === As guest ===
"1993 Reverence and Compassion
",34,== Discography == | === As guest ===
"1988 Bebop
",35,== Discography == | === As guest ===
"1994 The Prophet SpeaksWith Diana Krall
",36,== Discography == | === As guest ===
"1993 Stepping Out
",37,== Discography == | === As guest ===
"1999 When I Look in Your Eyes
",38,== Discography == | === As guest ===
"2004 The Girl in the Other Room
",39,== Discography == | === As guest ===
"2005 Christmas Songs
",40,== Discography == | === As guest ===
"2006 From This Moment On
",41,== Discography == | === As guest ===
"2009 Quiet Nights
",42,== Discography == | === As guest ===
"2020 This Dream of YouWith others
",43,== Discography == | === As guest ===
"1978 Live in Japan '78, Count Basie
",44,== Discography == | === As guest ===
"1979 Get Together, Count Basie
",45,== Discography == | === As guest ===
"1982 Indiana, Jeff Hamilton
",46,== Discography == | === As guest ===
"1985 A Gentleman and His Music, Benny Carter
",47,== Discography == | === As guest ===
"1987 Spontaneous Combustion, Barney Kessel
",48,== Discography == | === As guest ===
"1988 Isn't It Romantic, Michael Feinstein
",49,== Discography == | === As guest ===
"1988 Rockin' L.A., Jimmy Witherspoon
",50,== Discography == | === As guest ===
"1988 Show Tunes, Rosemary Clooney
",51,== Discography == | === As guest ===
"1989 Boogie Down, Ernestine Anderson
",52,== Discography == | === As guest ===
"1989 Live at Town Hall N.Y.C., Gene Harris
",53,== Discography == | === As guest ===
"1989 Sings Rodgers Hart & Hammerstein, Rosemary Clooney
",54,== Discography == | === As guest ===
"1989 The Jiggs Up, Jiggs Whigham
",55,== Discography == | === As guest ===
"1990 Plays the Benny Carter Songbook, Marian McPartland
",56,== Discography == | === As guest ===
"1991 The Star-Spangled Banner, arr. Super Bowl XXV, Whitney Houston
",57,== Discography == | === As guest ===
"1991 Unforgettable... with Love, Natalie Cole
",58,== Discography == | === As guest ===
"1992 In Tribute, Diane Schuur
",59,== Discography == | === As guest ===
"1993 A Single Woman, Nina Simone
",60,== Discography == | === As guest ===
"1993 A Touch of Music in the Night, Michael Crawford
",61,== Discography == | === As guest ===
"1993 Take a Look, Natalie Cole
",62,== Discography == | === As guest ===
"1993 Dream Come True, Arturo Sandoval
",63,== Discography == | === As guest ===
"1994 Self Portrait, Carmen Lundy
",64,== Discography == | === As guest ===
"1994 Super, Ray Brown
",65,== Discography == | === As guest ===
"1995 Afterglow, Dr. John
",66,== Discography == | === As guest ===
"1995 New Gold, Bud Shank
",67,== Discography == | === As guest ===
"1995 Time After Time, Etta James
",68,== Discography == | === As guest ===
"1996 Bud Shank Sextet Plays Harold Arlen, Bud Shank
",69,== Discography == | === As guest ===
"1997 Dear Ella, Dee Dee Bridgewater
",70,== Discography == | === As guest ===
"1997 SuperBass, Ray Brown
",71,== Discography == | === As guest ===
"1997 Blue Moon Swamp, John Fogerty
",72,== Discography == | === As guest ===
"1998 This Christmas, Ann Hampton Callaway
",73,== Discography == | === As guest ===
"1998 Manilow Sings Sinatra, Barry Manilow
",74,== Discography == | === As guest ===
"1998 12 Songs of Christmas, Etta James
",75,== Discography == | === As guest ===
"2004 Renee Olstead, Renee Olstead
",76,== Discography == | === As guest ===
"2005 It's Time, Michael Bublé
",77,== Discography == | === As guest ===
"2006 Before Me, Gladys Knight
",78,== Discography == | === As guest ===
"2006 Dear Mr. Sinatra, John Pizzarelli
",79,== Discography == | === As guest ===
"2006 Easy to Love, Roberta Gambarini
",80,== Discography == | === As guest ===
"2012 Kisses on the Bottom, Paul McCartney
",81,== Discography == | === As guest ===
"2014 Life Journey, Leon Russell
",82,== Discography == | === As guest ===
"2014 The Last Southern Gentlemen, Delfeayo Marsalis
",83,== Discography == | === As guest ===
"2017 I Fall in Love Too Easily, Katharine McPhee
",84,== Discography == | === As guest ===
