paragraph,paragraphIndex,section
"Luis Enrique Mejía López (born September 28, 1962) is a Nicaraguan singer-songwriter. He is known as  ""El Príncipe de la Salsa"" (The Prince of Salsa). He achieved widespread success with the  single ""Yo No Sé Mañana"".
",0,N/A
"== Early life and education ==
",1,== Early life and education ==
"He attended La Serna High School in Whittier, California. 
",2,== Early life and education ==
"== Career ==
",3,== Career ==
"He started his career in the late 1980s and achieved success in the 1990s. He was one of the leading pioneers that led to the salsa romántica movement in the 1980s. Enrique has received two Grammy Award-nomination for ""Best Tropical Latin Performance"" for album Luces del Alma and his song ""Amiga"". He performed and recorded with salsa romántica group Sensation 85, which also included La Palabra and Nestor Torres. On May 19, 2009, his album Ciclos was nominated for numerous Latin Grammy Awards, his biggest breakthrough in over a decade. The album won the Grammy Award for Best Tropical Latin Album and also contained the hit single ""Yo No Sé Mañana"".
",4,== Career ==
"Luis Enrique hosted the first season of Objetivo Fama. He won two Latin Grammys and the Grammy for Best Tropical Latin Album in 2010.
",5,== Career ==
"== Personal life ==
",6,== Personal life ==
"His son Luis Enrique Henriquez resides in Allentown, Pennsylvania. He is the son of Francisco Luis Mejia Godoy and nephew of famous Nicaraguan singers Luis Enrique Mejia Godoy and Carlos Mejia Godoy. He mentioned in an interview with Billboard that his top five favorite salsa singers are Ruben Blades, Celia Cruz, Johnny Pacheco, Louie Ramirez, and Oscar D'Leon.
",7,== Personal life ==
"== Awards and nominations ==
",8,== Awards and nominations ==
"""Yo No Sé Mañana"" received a Latin Grammy Award for ""Best Tropical Song"" and a nomination for Song of the Year. The song was nominated at the 2010 Lo Nuestro Awards  for Tropical Song of the Year. The song was awarded a Billboard Latin Music award for ""Tropical Airplay – Song of the Year"".
",9,== Awards and nominations ==
"The Lo Nuestro Awards are awarded annually by American network Univision. Luis Enrique received one award in 1989.
",10,== Awards and nominations ==
"== Discography ==
",11,== Discography ==
"Studio albums
",12,== Discography ==
== References ==,13,== References ==
