paragraph,paragraphIndex,section
"Johanna Beisteiner (born 20 February 1976) is an Austrian classical guitarist.
",0,N/A
"== Life ==
",1,== Life ==
"Johanna Beisteiner received her first guitar lessons at the age of nine at the Josef Matthias Hauer music school in her hometown Wiener Neustadt. In 1992, when 
",2,== Life ==
"only sixteen years of age, she became a student at the University of Music and Performing Arts, Vienna, from where she graduated as a concert guitarist as well as a Doctor of philosophy with a PhD Thesis on Art music in figure skating, synchronized swimming and rhythmic gymnastics.
",3,== Life ==
"Johanna Beisteiner is an internationally active guitar soloist, her repertoire contains music from the 15th to the 20th century as well as contemporary classical music. Inter alia she played several world premieres of works by the composers Robert Gulya, Reuben Pace and Eduard Shafransky. Moreover, she worked with known orchestras such as the Budapest Symphony Orchestra, Malta Philharmonic Orchestra, Sochi Symphony Orchestra, Graz Chamber Philharmonic and Budapest Strings Chamber Orchestra, renowned conductors such as Michelle Castelletti, Béla Drahos, Achim Holub and Oleg Soldatov and the Argentine Tango dancer as well as choreographer Rafael Ramirez. In addition to her numerous recordings for Gramy Records, she also appeared in television and radio productions for RAI 3 (Italy), Channel 4 (Russia) and Bartok Radio (Hungary) and recorded soundtracks for movies.
",4,== Life ==
"In 2012 she composed her first own piece Zemlinsky's Night on themes by Alexander von Zemlinsky. With the Austrian actress Heidrun Samstag she presents since 2013 the literary-music evening Farkas discovers America dedicated to Karl Farkas.
",5,== Life ==
"In 2017 Beisteiner was invited by the Valletta International Baroque Festival to give concerts at Manoel Theatre as well as National Library of Malta with works by Reuben Pace and Johann Sebastian Bach. In 2018 she was selected by Reuben Pace as the interpreter for the world premiere of his Mdina Suite for guitar solo at the Wiener Musikverein. In the season 2018/19 she played her own arrangements of Renaissance works in a program on Pieter Bruegel the Elder at the Kunsthistorisches Museum in Vienna and sang in a duet with the actress and singer Katrin Stuflesser. As part of her solo concerts in recent times, Johanna Beisteiner interprets also art songs (e. g. by Schubert or Mozart) and accompanies herself with specially developed playing techniques. Beisteiner plays on classical Spanish guitars made by Paulino Bernabe Senior and Junior.
",6,== Life ==
"== Honours and awards ==
",7,== Honours and awards ==
"2008: Crystal trophy 200 Years Teatro della Concordia (Monte Castello di Vibio,  Italy)
",8,== Honours and awards ==
"2011: Honorary Membership in the Association Hohenschönhausen Castle (Berlin, Germany)
",9,== Honours and awards ==
"2016: Premio Teatro della Concordia 2016 for Beisteiner's own composition Don Quixote Fantasy on themes from a ballet by Minkus
",10,== Honours and awards ==
"== World premieres ==
",11,== World premieres ==
"=== Works by Robert Gulya ===
",12,== World premieres == | === Works by Robert Gulya ===
"2000: Fairy Dance for guitar solo
",13,== World premieres == | === Works by Robert Gulya ===
"2006: Capriccio for guitar and piano
",14,== World premieres == | === Works by Robert Gulya ===
"2007: Night Sky Preludes for guitar solo
",15,== World premieres == | === Works by Robert Gulya ===
