paragraph,paragraphIndex,section
"Sammy Shelor is an American banjoist in the bluegrass tradition. He is best known as leader of the Lonesome River Band and for his solo recordings, music instruction, and session work.
",0,N/A
"== Biography ==
",1,== Biography ==
"=== Early years ===
",2,== Biography == | === Early years ===
"The Shelor Family has a long banjo tradition. Charlie Poole taught Shelor’s grandfather the banjo, and Shelor’s grandfather in turn taught Shelor. When Shelor was four years old, growing up in southwestern Virginia, his grandfather fashioned a banjo for him from an old pressure cooker lid. His other grandfather promised to buy Shelor a real banjo if he learned to play two songs. Sam met the challenge, his grandfather bought him a Ventura banjo, and by age 10 Shelor was performing in local bands. Shelor patterned his playing and career after J. D. Crowe, Earl Scruggs, and Sonny Osborne of The Osborne Brothers. Shelor became a full time professional musician when he joined Richmond, Virginia-based The Heights Of Grass at age 19. That band eventually morphed into The Virginia Squires, featuring Rickie and Ronnie Simpkins. Shelor played six years with the band. The Virginia Squires reunited for one show in 2017.
",3,== Biography == | === Early years ===
"=== Lonesome River Band ===
",4,== Biography == | === Lonesome River Band ===
"Shelor joined the Lonesome River Band in 1990. When founder Tim Austin left in 1995, Shelor and Ronnie Bowman managed the band management. When Bowman left in 2000, Shelor became manager.
",5,== Biography == | === Lonesome River Band ===
"=== Solo recording ===
",6,== Biography == | === Solo recording ===
"In 1997, Shelor released a solo album Leading Roll on the Sugar Hill label. Guest artists included Tony Rice, Jerry Douglas, Sam Bush, and Alan O'Bryant.
",7,== Biography == | === Solo recording ===
"=== Awards ===
",8,== Biography == | === Awards ===
"Shelor has received the following recognition:
",9,== Biography == | === Awards ===
"2001: International Bluegrass Music Association (IBMA) Instrumental Album Of The Year award for his involvement in Knee Deep In Bluegrass on Rebel Records.
",10,== Biography == | === Awards ===
"2009: inducted in to the Virginia Country Music Hall of Fame.
",11,== Biography == | === Awards ===
"I995, 1996, 1997, 1998, and 2012: IBMA Banjo Performer of the Year award.
",12,== Biography == | === Awards ===
"1999, 2002, 2004, 2014: Society for the Preservation of Bluegrass Music of America (SPBGMA) Banjo Performer of the Year award.
",13,== Biography == | === Awards ===
"2011: Award for the Steve Martin Prize for Excellence in Banjo and Bluegrass.
",14,== Biography == | === Awards ===
"=== Music instruction ===
",15,== Biography == | === Music instruction ===
"Shelor and AcuTab have published tabular books and instructional DVDs.
",16,== Biography == | === Music instruction ===
"=== Instruments ===
",17,== Biography == | === Instruments ===
"Huber Banjos designed and produced a Sammy Shelor signature model banjo.
",18,== Biography == | === Instruments ===
"=== Personal life ===
",19,== Biography == | === Personal life ===
"Shelor and his wife Jordyn have two children.
",20,== Biography == | === Personal life ===
"== Discography ==
",21,== Discography ==
"=== Solo albums ===
",22,== Discography == | === Solo albums ===
"1997: Leading Roll (Sugar Hill)
",23,== Discography == | === Solo albums ===
"=== Linda Lay and Sammy Shelor ===
",24,== Discography == | === Linda Lay and Sammy Shelor ===
"Taking the Crooked Road Home (Virginia Folklife program, Crooked Road series)
",25,== Discography == | === Linda Lay and Sammy Shelor ===
"=== With the Virginia Squires ===
",26,== Discography == | === With the Virginia Squires ===
"1984: Bluegrass With a Touch of Class (self-released)
",27,== Discography == | === With the Virginia Squires ===
"1984: Mountains and Memories (Rebel)
",28,== Discography == | === With the Virginia Squires ===
"1985: I'm Working My Way (Rebel)
",29,== Discography == | === With the Virginia Squires ===
"1986: Hard Times and Heartaches (Rebel)
",30,== Discography == | === With the Virginia Squires ===
