paragraph,paragraphIndex,section
"Jack Reno (November 30, 1935 – November 1, 2008) was an American country singer.
",0,N/A
"== Career ==
",1,== Career ==
"Born in Bloomfield, Iowa, United States, Reno appeared at the Grand Ole Opry in the 1960s, and played with Waylon Jennings and Dolly Parton. He recorded seven albums and scored 12 hits on the American country music charts, including ""Hitchin' a Ride"", ""Repeat After Me"" and ""I Want One"". In addition, he was a long-time country music DJ, with stints in Cincinnati, Ohio and Omaha, Nebraska. He named as the Country Music Association's Disc Jockey of the Year in 1978.
",2,== Career ==
"== Death ==
",3,== Death ==
"Reno died of brain cancer on November 1, 2008 in Florence, Kentucky.
",4,== Death ==
"== Discography ==
",5,== Discography ==
"=== Albums ===
",6,== Discography == | === Albums ===
"=== Singles ===
",7,== Discography == | === Singles ===
"== References ==
",8,== References ==
"== External links ==
",9,== External links ==
Biography @ Hillbilly-Music.com,10,== External links ==
