paragraph,paragraphIndex,section
"Isobel Dixon (born 1969) is a South African poet.
",0,N/A
"== Life ==
",1,== Life ==
"Born and raised in South Africa and living now in Cambridge, England, Isobel Dixon works in London as a literary agent. She has published several poetry collections and contributed to many collaborative works and anthologies. Her poem ‘Plenty’ now features in the CIE GCSE English Language Course as part of the poetry anthology. In 2000 she won the South African SANLAM Award for Poetry. In 2004 she won the Olive Schreiner Prize and the Oxfam Poems for a Better Future competition. She was commissioned to write poems by the British Film Institute in 2007.
",2,== Life ==
"== Collections ==
",3,== Collections ==
"Weather Eye (Carapace, 2001)
",4,== Collections ==
"A Fold in the Map (Salt Publishing, 2007)
",5,== Collections ==
"The Tempest Prognosticator (Salt Publishing, 2011)
",6,== Collections ==
"The Debris Field, with Simon Barraclough and Chris McCabe (Sidekick Books, 2013)
",7,== Collections ==
"== References ==
",8,== References ==
"== External links ==
",9,== External links ==
"Isobel Dixon.com
",10,== External links ==
"Review of A Fold in the Map, The Sunday Independent",11,== External links ==
