paragraph,paragraphIndex,section
"Linda Spa (aka Mag. Gerlinde Spazierer, born 4 September 1968, in Vienna) is an Austrian composer.
",0,N/A
"Originally she learned fashion design in Vienna, but soon started with her musical training. She studied flute, clarinet, saxophone and composition. In addition, Linda Spa is a trained conductor and arranger.
",1,N/A
"In addition to many international artistic works, especially for theater and film music scores, actually in Austria in the field of stage- and acting music, she played for many years with Edgar Froese's band Tangerine Dream as saxophonist, keyboardist and conductor.  She also composed for this ensemble, and also toured occasionally with the band in Europe and overseas till 2015.
",2,N/A
"Linda Spa was Grammy nominated five times as a leading member of the band Tangerine Dream in the 1990s.
",3,N/A
"She performed live the song Sally`s Garden 2011 together with Queen guitar player Brian May as a duet on stage.
",4,N/A
"For some time, Linda Spa has been working with various guest musicians on the completion of her new CD with love songs composed by her.
",5,N/A
"== Discography ==
",6,== Discography ==
"=== with Tangerine Dream ===
",7,== Discography == | === with Tangerine Dream ===
"Major albums1992: 220 Volt Live (Live)
",8,== Discography == | === with Tangerine Dream ===
"1994: Turn of the Tides
",9,== Discography == | === with Tangerine Dream ===
"1995: Tyranny of Beauty
",10,== Discography == | === with Tangerine Dream ===
"1996: Goblins' Club
",11,== Discography == | === with Tangerine Dream ===
"2005: Jeanne d'Arc
",12,== Discography == | === with Tangerine Dream ===
"2007: Madcap's Flaming Duty
",13,== Discography == | === with Tangerine Dream ===
"2010: Under Cover
",14,== Discography == | === with Tangerine Dream ===
"2011: The Island of the Fay
",15,== Discography == | === with Tangerine Dream ===
"== References ==
",16,== References ==
"== External links ==
",17,== External links ==
"Official website of the artist
",18,== External links ==
Tangerine Dream Web for more details,19,== External links ==
