paragraph,paragraphIndex,section
"James Louis Chirillo (born May 2, 1953) is an American jazz guitarist, banjoist, composer, arranger, and band leader.
",0,N/A
"== Career ==
",1,== Career ==
"From 1977 to 1979, Chirillo performed regularly with singers Marilyn Maye, Vic Damone, Joey Heatherton, Lorna Luft, and pianist Roger Williams.  From 1979 to 1982, he was a member of The Jazz Knights at West Point, the jazz ensemble of the United States Military Academy Band, a premier band of the United States armed forces.
",2,== Career ==
"In 1982, he moved to New York City. He studied and performed with Tiny Grimes. From 1985 to 1986, he was a member of Benny Goodman's last band. From 1987 to 1991, he was a member of the Buck Clayton Orchestra and toured Europe in July 1991. He performed with Claude Williams in President Bill Clinton's inaugural festivities, with Bob Wilber and the Carnegie Hall Jazz Band, Benny Carter, and the Lincoln Center Jazz Orchestra directed by Wynton Marsalis. From 1992 to 1999 he was a charter member of the Smithsonian Jazz Masterworks Orchestra, directed by Gunther Schuller and David Baker.
",3,== Career ==
"== Education ==
",4,== Education ==
"Chirillo studied at the University of North Texas College of Music. During the 1976–1977 academic year, he was the guitarist for the One O'Clock Lab Band. His major concentration was composition and he studied guitar with Jack Petersen.
",5,== Education ==
"In 1976, with the One O'Clock Lab Band, Chirillo toured the Soviet Union (Moscow, Volgograd, and Yerevan), Portugal, and England — 5 cities, 25 concerts, 77 encores, 82,800 attendees. The tour was sponsored by the US Department of State as part of a US Bicentennial goodwill arts outreach. NBC broadcast the July 4 concert live from Moscow as part of its US Bicentennial commemorative. While on tour, members of the band held jam sessions with musicians from Moscow, Volgograd, and Yerevan. After college, Chirillo studied composition and arranging with John Carisi and Bill Finegan. He also studied guitar with Remo Palmier.
",6,== Education ==
"== Discography ==
",7,== Discography ==
"=== As leader ===
",8,== Discography == | === As leader ===
"Sultry Serenade (Nagel Heyer, 2000)
",9,== Discography == | === As leader ===
"=== As sideman ===
",10,== Discography == | === As sideman ===
"With Kenny Davern
",11,== Discography == | === As sideman ===
"At the Mill Hill Playhouse (Arbors, 2003)
",12,== Discography == | === As sideman ===
"In Concert at the Outpost Performance Space, Albuquerque 2004 (Arbors, 2005)
",13,== Discography == | === As sideman ===
"Dialogues (Arbors, 2007)With One O'Clock Lab Band
",14,== Discography == | === As sideman ===
"Lab '76 (NTSU Jazz, 1976)
",15,== Discography == | === As sideman ===
"Lab '77 (NTSU Jazz, 1977)
",16,== Discography == | === As sideman ===
"Jazz at Spoleto '77 Left Bank (Jazz Society 1978)
",17,== Discography == | === As sideman ===
"Lab '78 (NTSU Jazz, 1978)With Houston Person
",18,== Discography == | === As sideman ===
"Thinking of You (HighNote, 2007)
",19,== Discography == | === As sideman ===
"Mellow (HighNote, 2009)
",20,== Discography == | === As sideman ===
"Something Personal (HighNote, 2015)With others
",21,== Discography == | === As sideman ===
"Eddie Bert, Walk on the Roots (Mothlight Music, 1993)
",22,== Discography == | === As sideman ===
"Dan Block, Plays the Music of Duke Ellington (Miles High, 2010)
",23,== Discography == | === As sideman ===
"Carter Burwell, The Man Who Wasn't There (Decca, 2001)
",24,== Discography == | === As sideman ===
"Evan Christopher, The Remembering Song (Arbors, 2010)
",25,== Discography == | === As sideman ===
"Buck Clayton, Swings the Village (Nagel Heyer, 2002)
",26,== Discography == | === As sideman ===
"John Cocuzzi, Groove Merchant (Arbors, 2011)
",27,== Discography == | === As sideman ===
"Benny Goodman, Let's Dance: A Musical Tribute (MusicMasters, 1985)
",28,== Discography == | === As sideman ===
"Benny Goodman, Live, State University of New York (Jazz Heritage Society/MusicMasters, 1986)
",29,== Discography == | === As sideman ===
"Keith Ingham, Jazz It Up with Bayer (Bayer 1994)
",30,== Discography == | === As sideman ===
"Keith Ingham, A Star Dust Melody (Sackville, 1998)
",31,== Discography == | === As sideman ===
"Doug Lawrence, Doug Lawrence Trio with Dave Leone and James Chirillo (Do La Di Jazz, 1981)
",32,== Discography == | === As sideman ===
"Barbara Lea & Keith Ingham, Celebrate Vincent Youmans (A Records, 2004)
",33,== Discography == | === As sideman ===
