paragraph,paragraphIndex,section
"John Robert ""Johnny Hammond"" Smith (December 16, 1933 – June 4, 1997) was an American soul jazz and hard bop organist. Born in Louisville, Kentucky, he was a renowned player of the Hammond B-3 organ so earning ""Hammond"" as a nickname, which also avoided his being confused with jazz guitarist Johnny Smith.
",0,N/A
"== Biography ==
",1,== Biography ==
"Smith played with Paul Williams and Chris Columbo before forming his own group. His bands featured singers Etta Jones, Byrdie Green, saxophonists Houston Person, Earl Edwards, guitarists Eddie McFadden, Floyd Smith, James Clark, vibist Freddie McCoy. His career took off as he was serving as accompanist to singer Nancy Wilson. One of his last accomplishments also included Nancy Wilson. He wrote the song ""Quiet Fire"" for her Nancy Now! release in 1988.
",2,== Biography ==
"After a 10-year spell on Prestige Records throughout the 1960s resulting in a series of albums, he signed for soul/R&B influenced Kudu imprint of Creed Taylor's  well-regarded CTI Records jazz record label in 1971. His first album for Taylor, Break Out was chosen that year to launch Kudu. The album featured Grover Washington Jr. as a sideman prior to the launch of his career as a solo recording artist. Three further albums followed with Taylor on Kudu, as he decided to refer to himself as ""Johnny Hammond"", after deciding to drop ""Smith"" from his name.
",3,== Biography ==
"His style had become increasingly funky as he adapted to the style changes in music, culminating in two popular albums with the Mizell Brothers, Gambler's Life (1974) for the CTI offshoot, Salvation and then in 1975, Gears after switching to another jazz label, Milestone Records. He began using electric and acoustic pianos, starting with Gambler's Life, in addition to his signature instrument. Hammond's song ""Shifting Gears"" was featured on the breakbeat compilation Ultimate Breaks and Beats, and was also featured in the soundtrack of the 2006 video game Driver: Parallel Lines as well.
",4,== Biography ==
"Smith also taught at the Cal Poly Pomona music department for several years, beginning in January 1987.
",5,== Biography ==
"He died in Victorville, California of cancer at the age of 63.
",6,== Biography ==
"== Discography ==
",7,== Discography ==
"=== As leader ===
",8,== Discography == | === As leader ===
"Have You Heard (Arrow ALP-1200, 1958)
",9,== Discography == | === As leader ===
"Imagination (Warwick W-2003, 1959)
",10,== Discography == | === As leader ===
"All Soul (New Jazz NJ 8221, 1959)
",11,== Discography == | === As leader ===
"That Good Feelin' (New Jazz NJ 8229, 1959; reissued on BGP/Ace in 1993)
",12,== Discography == | === As leader ===
"Talk That Talk (New Jazz NJ 8241, 1960; reissued on BGP/Ace in 1993) -with Oliver Nelson
",13,== Discography == | === As leader ===
"Stimulation (Prestige PR 7203, 1961) -with Freddie McCoy
",14,== Discography == | === As leader ===
