paragraph,paragraphIndex,section
"Patrick Zimmerli (born July 23, 1968) is an American saxophonist, composer, arranger, and record producer. His work has been performed at Carnegie Hall and Town Hall in New York, Wigmore Hall in London and Salle Pleyel in Paris, as well as at the Guggenheim Museum and the Museum of Modern Art. His pieces have been featured in the Seattle Chamber Music Festival, the Colorado Music Festival, the Bravo! Vail Valley Music Festival and Festival Mozaic in San Luis Obispo, California. Notable musicians and ensembles who have commissioned or performed Zimmerli's music include Brooklyn Rider, the Knights Chamber Orchestra, the New York Classical Players, flutist Jasmine Choi, violinist Timothy Fain, pianist Anne-Marie McDermott, cellists Kristina Reiko Cooper and Brian Thornton, the Ying and Escher string quartets and the St. Paul Chamber Orchestra.
",0,N/A
"In addition to his work in the classical realm, Zimmerli has collaborated with dozens of jazz musicians over the course of his career, including Brad Mehldau, Kevin Hays, Joshua Redman, Brian Blade, Ben Monder, Larry Grenadier, Satoshi Takeishi, John Hollenbeck, Jeff Williams and Tom Rainey, as well as Ethan Iverson and Reid Anderson of The Bad Plus. In 1993, he won first prize in the first annual BMI/Thelonious Monk Composer's Competition,
",1,N/A
"== Selected works ==
",2,== Selected works ==
"Concerto No. 1 for piano, strings and percussion (1998–99)
",3,== Selected works ==
"Suite for solo saxophone (1999)
",4,== Selected works ==
"Piano Trio No. 1 for violin, cello and piano (2001–02)
",5,== Selected works ==
"Piano Trio No. 2 for violin, cello and piano (2003)
",6,== Selected works ==
"New York Overture for chamber orchestra (2003)
",7,== Selected works ==
"The Chase for soprano saxophone, string quartet, piano, bass and jazz percussion (2005)
",8,== Selected works ==
"The Call for viola, two violins, cello, piano, bass and jazz percussion (2005–06)
",9,== Selected works ==
"American Spiritual for string quartet (2005–06)
",10,== Selected works ==
"The Light Guitar for solo violin (2006)
",11,== Selected works ==
"Narratives for solo piano (2004–07)
",12,== Selected works ==
"Stone and Steel for cello, piano and jazz percussion (2007)
",13,== Selected works ==
"Three Romances for violin and piano (2008)
",14,== Selected works ==
"Spectres for solo viola (2008)
",15,== Selected works ==
"Chamber Symphony for chamber orchestra (2008)
",16,== Selected works ==
"Light, Color, Line, Symbol for orchestra and video (2009)
",17,== Selected works ==
"Trio for flute, viola and harp (2009)
",18,== Selected works ==
"Introduction and Allegro for piano four-hands (2010)
",19,== Selected works ==
"Festival Overture for orchestra (2011)
",20,== Selected works ==
"Quintet for violin, viola, cello, piano and jazz percussion (2011)
",21,== Selected works ==
"Sonata for solo cello (2012)
",22,== Selected works ==
"Parisian Memories/Parisian Dreams for saxophone, viola, violin, cello and piano (2012)
",23,== Selected works ==
"Aspects of Darkness and Light Part I for tenor saxophone, string quartet, bass and percussion (2012)
",24,== Selected works ==
"Aspects of Darkness and Light Part II for tenor saxophone, string quartet, bass and percussion (2013)
",25,== Selected works ==
"Signs of Life for marimba and jazz piano (2014)
",26,== Selected works ==
"Three Shakespeare Sonnets for bass voice and piano (2014)
",27,== Selected works ==
"Twelve Preludes for solo organ (2010–14)
",28,== Selected works ==
"Concerto No 2. for piano, jazz percussion and orchestra (revised) (2001–02, 2004, 2014)
",29,== Selected works ==
"Sonata for Clarinet and Piano “Tempting Fates” (2015)
",30,== Selected works ==
"Clockworks for tenor saxophone, piano, bass and drums (2016)
",31,== Selected works ==
"Gathering Pools for 12 percussion soloists (2016)
",32,== Selected works ==
"Waterfalls for 12 percussion soloists (2016)
",33,== Selected works ==
"This Comforting Earth for soprano saxophone, piano, fender rhodes and 2 percussionists (2016)
",34,== Selected works ==
"Anthems for full choir (SSAATTBB) (2017)
",35,== Selected works ==
"Alan Seeger: Instrument of Destiny for men's choir, tenor soloist, jazz piano and percussion (revised) (2017, 2019)
",36,== Selected works ==
"Piano Trio No. 3 (2019)
",37,== Selected works ==
"Nonet for Saxophones, brass, and rhythm (2019)
",38,== Selected works ==
"Messages for piano, classical saxophone quartet, bass and percussion (2019)
",39,== Selected works ==
"Concerto for flute, percussion and orchestra (2020)
",40,== Selected works ==
"== Discography ==
",41,== Discography ==
"Jazz Ambassadors, (Jazz City, 1995)
",42,== Discography ==
"Explosion, (Songlines, 1995)
",43,== Discography ==
"Twelve Sacred Dances, (Arabesque, 1998)
",44,== Discography ==
"Expansion, (Songlines, 2000)
",45,== Discography ==
"Book of Hours, Octurn (Songlines, 2002)
",46,== Discography ==
"Phoenix, (Songlines, 2003)
",47,== Discography ==
"Piano Trios Nos. 1 & 2, (Arabesque, 2004)
",48,== Discography ==
"Stone and Steel, Kristina Reiko Cooper (Koch, 2008)
",49,== Discography ==
"Modern Music, Brad Mehldau and Kevin Hays (Nonesuch, 2011)
",50,== Discography ==
"River of Light, Tim Fain (Naxos, 2011)
",51,== Discography ==
"Walking Shadows, Joshua Redman (arranger) (Nonesuch, 2013)
",52,== Discography ==
"Shores Against Silence (2016) 
",53,== Discography ==
"Clockworks, (Songlines, 2018) 
",54,== Discography ==
"Sun on Sand, Joshua Redman and Brooklyn Rider (Nonesuch, 2019) 
",55,== Discography ==
"== References ==
",56,== References ==
"== External links ==
",57,== External links ==
Official website,58,== External links ==
