paragraph,paragraphIndex,section
"Zhanna Vasil'yevna Pliyeva (born 10 February 1949) is an Ossetian composer and pianist.
",0,N/A
"== Life ==
",1,== Life ==
"Zhanna Vasil'yevna Pliyeva was born in Tskhinvali, Southern Ossetia. She studied music at the Rimsky-Korsakov State Conservatory, Leningrad, with D. Svetozarov for piano and with Orest Yevlakhov and A. Mnatsakanian for composition. In 1979 she worked as an assistant to Sergey Slonimsky, and later as an orchestra musician, researcher, teacher, and from 1979-85 as director of the Tskhinvali School of Music. After 1990 she became a full-time composer.
",2,== Life ==
"== Honors and awards ==
",3,== Honors and awards ==
"Prize-winner in the All-Union Composers 'Competition in 1977
",4,== Honors and awards ==
"Prize-winner in the Tokyo International Composers' Competition, 1993
",5,== Honors and awards ==
"Honoured Artist of Republic of Northern Ossetia-Alania, 1993
",6,== Honors and awards ==
"President of the Presidium of the Georgian Music Society, 1989-90
",7,== Honors and awards ==
"== Works ==
",8,== Works ==
"Pliyev's works are often based on the folklore of the Mountain People of the northern Caucasus. She has composed for stage, orchestra, and choral, instrumental and vocal solo performance. Selected works include:
",9,== Works ==
"Deti solntse [Children of the Sun] (children's opera, 2, G. Dzugayev), 1981
",10,== Works ==
"Fatima (ballet), 1982-4
",11,== Works ==
"Strasti po? Damu [The Passion of Adam] (passion play, 2), 1993
",12,== Works ==
"Symphony no.1, S, perc, str
",13,== Works ==
"Symphony no.2, 1976
",14,== Works ==
"Symphony no.3, 1978
",15,== Works ==
"Symphony no.4, 1990–91
",16,== Works ==
"Symphony no.5, 1994
",17,== Works ==
"Muzika dlya strunnïkh [Music for Strings], 1996
",18,== Works ==
"O Rodine [About My Homeland] (G. Dzugayev), chorus, pf, 1979 *Shutochnaya [Comic Song], 1979
",19,== Works ==
"Solovey poyot [A Nightingale Sings], female vv, 1979
",20,== Works ==
"Sospeso (nyedoskazannoye) [Sospeso (understated )], female vv, 2 prep pfs
",21,== Works ==
"Chenena (trans.), genre scene, 1987
",22,== Works ==
"Slïshu Umolklo ... [I'm Listening ... It's Gone Quiet ...] (trad.), 4 choruses for Children
",23,== Works ==
"Prelyudii for piano 1970-72
",24,== Works ==
"Poem, Tokkata, for piano 5 sarkazmov, 4 fugov, 1963–75
",25,== Works ==
"Minatyurï, for children, 1978,
",26,== Works ==
"Ritual'nïy [Ritual], 1978
",27,== Works ==
"Trezvuchiya [Triads] for piano, 1978
",28,== Works ==
"Tokkatina, for piano, 1979
",29,== Works ==
"Puteshestviye zoopark [A Trip to the Zoo], for Children, piano, 1980
",30,== Works ==
"Sonatas for piano: 1982, 1984, 1990, 1995
",31,== Works ==
"Iz osetinskogo? Poses [From Ossetian Epos] (trad.), song cycle, S, T, pf, 1977
",32,== Works ==
"Monolog Tsezarya [Caesar's Monologue] (G. Bestauti), 1988
",33,== Works ==
"Osennïye gryozï [Autumn Reveries] (L. Kotsta), S, pf, 1989
",34,== Works ==
== References ==,35,== References ==
