paragraph,paragraphIndex,section
"Vandana Srinivasan is an Indian playback singer, working mainly as an independent singer and for the South Indian film industry especially kollywood.
",0,N/A
"== Biography ==
",1,== Biography ==
"Vandana began training in the Carnatic Classical music at an early age from her Guru, Mrs. Seetha Krishnan till she finished high school. She moved to Madras, India, in 2006 to major in Psychology at Women's Christian College (University of Madras). Here, she trained in the Hindustani Classical music under her Guru, Mrs. Tanushree Saha. She moved to London in 2009 to pursue a postgraduate degree in Organizational & Social Psychology from the London School of Economics & Political Science. She was exposed to various musical influences in London and she particularly enjoyed exploring Bangla music. Following her return to Madras in early 2011, she established herself as an independent musician and playback singer.
",2,== Biography ==
"In 2017 she gave a TEDx talk on the Life of a Musician. She runs a collaboration initiative - Musicalorie Pruductions - and is actively involved in working with different artists. Vandana is married to Anand Pattathil, a business man, and is settled in Chennai. Vandana and Anand also run an online boutique called anastoriesonline on Instagram.
",3,== Biography ==
"== Discography ==
",4,== Discography ==
"Playback Singing
",5,== Discography ==
"== References ==
",6,== References ==
"http://www.thehindu.com/todays-paper/tp-features/tp-metroplus/groove-to-ghazals-and-more/article19152578.ece
",7,== References ==
"== External links ==
",8,== External links ==
"Official page on Facebook
",9,== External links ==
"Vandana's Sound Cloud Stream
",10,== External links ==
"Vandana's YouTube Channel
",11,== External links ==
Vandana's Twitter account,12,== External links ==
