paragraph,paragraphIndex,section
"Walter Blanding Jr. (born August 14, 1971, Cleveland) is an American jazz saxophonist and clarinetist.
",0,N/A
"Blanding grew up in a musical family in New York City; both his parents played in the house band at the New York jazz club Village Gate, and Blanding played with them as a teenager. He studied under Barry Harris and went to Fiorello H. LaGuardia High School. He was a member of the group Tough Young Tenors, who recorded an album in 1991, and lived for several years in Israel in the mid-1990s. After returning he became a member of the Lincoln Center Jazz Orchestra and was involved with live performances of Wynton Marsalis's Blood on the Fields. Blanding has performed or recorded with Farid Barron, the Count Basie Orchestra, Cab Calloway, Wycliffe Gordon, Rodney Green, Roy Hargrove, The Harper Brothers, Louis Hayes, Illinois Jacquet, Ryan Kisor, Odean Pope, Eric Reed, Marcus Roberts, and Rodney Whitaker.
",1,N/A
"== Discography ==
",2,== Discography ==
"The Olive Tree (Criss Cross Jazz, 1999)
",3,== Discography ==
"=== As sideman ===
",4,== Discography == | === As sideman ===
"With Wynton Marsalis
",5,== Discography == | === As sideman ===
"Big Train (Columbia/Sony Classical, 1999)
",6,== Discography == | === As sideman ===
"== Other work ==
",7,== Other work ==
"As a member of the Lincoln Center Jazz Orchestra, Blanding spent time at the orchestra's Shanghai branch, Jazz at Lincoln Center Shanghai.
",8,== Other work ==
"During his time in Shanghai, Blanding also worked with the student jazz band at Shanghai Community International School Pudong.
",9,== Other work ==
== References ==,10,== References ==
