paragraph,paragraphIndex,section
"Margaret Noble (born 1972) is an American conceptual artist, sound artist, installation artist, teacher and electronic music composer.
",0,N/A
"== Early life and education ==
",1,== Early life and education ==
"The daughter of artist Jill Hosmer, Noble was born in Waco, Texas, and grew up in the City Heights neighborhood of San Diego, moving there in 1982 at the age of 9. Her youth in City Heights has been described as ""dependent on welfare, captivated by hip-hop and dance music, among racially diverse neighbors."" She earned a BA in philosophy from the University of California at San Diego in 2002, and an MFA in sound art at the School of the Art Institute of Chicago in 2007.
",2,== Early life and education ==
"== Career ==
",3,== Career ==
"As a house music disc jockey, Noble performed at underground clubs internationally and in Chicago, Illinois, where she spent five years as a DJ. In 2007, she moved to San Diego to teach media production at High Tech High School in Point Loma while continuing her sound art practice. She collaborated in 2011 with math teacher David Stahnke in the ""Illuminated Mathematics"" project, winning second place in knowledge building and critical thinking, among twelve educators who represented the U.S. at Microsoft's Global Learning Forum. They went on to win first place in ""Knowledge Building and Critical Thinking"" category of the Global Forum Educator Awards.
",4,== Career ==
"=== Frakture (2009-10) ===
",5,== Career == | === Frakture (2009-10) ===
"Noble's Frakture, a remix of a 1953 vinyl recording of George Orwell's novel Nineteen Eighty-Four, is an ""eight-track audio collage of analog synthesizer, acoustic drums, recordings of healthcare protests, contemporary political propaganda, emergency alarms, the New York Stock Exchange, dice rolling"" and other sounds. On the recording, Noble reads excerpts from the text of the novel.
",6,== Career == | === Frakture (2009-10) ===
"=== Sound art and installations (2012-present) ===
",7,== Career == | === Sound art and installations (2012-present) ===
"Noble's installation 44th and Landis opened in 2012 at the Museum of Contemporary Art San Diego. The large-scale multimedia art piece combined Victorian-style paper dolls with 1980s urban influences based on her upbringing in San Diego's City Heights neighborhood, and included a performance by Noble. The show's visual centerpiece was a hanging series of 100 paper dolls, along with paper-doll clothing, objects and architecture. 
",8,== Career == | === Sound art and installations (2012-present) ===
"In her 2016 interactive piece ""What Lies Beneath"", she worked in sound sculpture, creating a tall wooden box with instructions next to it to raise the lid, which caused sounds of organ pipes, truck brakes and other dissonance to emit. The person interacting with it controlled the sound with the lid, with a ""storm"" inside the box.
",9,== Career == | === Sound art and installations (2012-present) ===
"Her ""Head in the Sand"" is a wooden box sitting on four legs with a head-sized hole in the top and instructions to visitors to place their heads in the hole and wait. Inside is a chambered light and sound show with soft pastoral sounds, the hole serving as a sanctuary from the art exhibit itself. ""Head in the Sand"" was included in her 2016 exhibition Resonating Object, an interactive mixture of sound, sculpture and videos, at South Puget Sound Community College in Olympia, Washington. The exhibition also included ""I Long to Be Free From Longing"" and ""Material Shrine for the New Class"", featuring dangling objects the visitor could squeeze to activate different sounds. Her 2014 interactive sound installation ""I Long to Be Free From Longing"" won first place in the 23rd annual Juried Exhibition at the Athenaeum Music & Arts Library in San Diego. Noble's 2016 sound art installation Time Strata, a public art commission for the Port of San Diego at the Cesar Chavez Park pier, consisted of three sound sculptures made of materials including vintage buoys, hunks of bamboo, bells, stainless steel and harp strings, along with sounds of creatures like snapping shrimp in the water under the pier. Microphones placed around the pier fed the sound into a mixer and then into four digital consoles where participants could sample and alter the sounds.
",10,== Career == | === Sound art and installations (2012-present) ===
"For The Collector, Noble worked with puppeteers Animal Cracker Conspiracy and visual directors Bridget Rountree and Iain Gunn, creating a multi-layered soundscape that used animated video, live video projection and puppetry to tell a story of a debt collector. Righteous Exploits, a 2013 experimental performance created with Justin Hudnall, used a combination of live audio and video multimedia and performance art. Her 2018 installations of Resonating Objects included ""lawn sprinklers sitting on grass-covered pedestals, playing their percussive, shimmering, water-spraying sounds"", entitled ""I Have Arrived"", which explores the use of expendable resources on lawns, or status symbols.
",11,== Career == | === Sound art and installations (2012-present) ===
"Two other pieces are ""Scaled Discords, 2015"", with spinning tops representing ""power structures, resource allocation and racial inequality in America"", and ""A Shit Pile of Lights and Sounds for Your Pleasure"" consisting of ""mash-up of Lite Brite, a Ouija board, and an early Akai sampler"".
",12,== Career == | === Sound art and installations (2012-present) ===
"== Critical reception ==
",13,== Critical reception ==
