paragraph,paragraphIndex,section
"Janet Lee Weiss (born September 24, 1965) is an American rock drummer, best known as a former member of Sleater-Kinney and a current member of Quasi. She was the drummer for Stephen Malkmus and the Jicks, leaving after the album Mirror Traffic, and contributed to the Shins' fourth studio album, Port of Morrow (2012). She was also the drummer for the supergroup Wild Flag.
",0,N/A
"Weiss is highly regarded as a drummer; Stylus Magazine listed her in 2007 as number 48 of rock's 50 greatest drummers, while in 2014 LA Weekly placed her at number 12 in the top 20. In 2016, Rolling Stone listed her as number 90 out of 100 top rock and pop drummers, and in 2018, New Musical Express ranked her as number 25 of the top 32 rock drummers.
",1,N/A
"== Early life ==
",2,== Early life ==
"Weiss was born in Hollywood, Los Angeles, California to a Jewish family, and began playing guitar at the age of 16. According to her interviews, her two elder sisters introduced her ""to good music"". She left Hollywood at age of 17. She attended San Francisco State University and graduated with a degree in photography.
",3,== Early life ==
"== Career ==
",4,== Career ==
"=== The Furies ===
",5,== Career == | === The Furies ===
"While in college in San Francisco, Weiss became involved in the local club scene, following local bands such as Camper Van Beethoven and the Donner Party, and absorbing their punky/DIY ethos. When she was 22, Weiss was invited to learn the drums to join an all-girl trio called the Furies as their replacement drummer for a West Coast tour. The Furies' guitarist found Weiss a drum kit at a local pawn shop, and with one drum lesson and about two weeks practice under her belt, she became the Furies' second drummer. Self-taught as a drummer, Weiss learned her technique by watching the drummers at innumerable live shows, and by studying rock and punk greats like John Bonham and Topper Headon. She moved to Portland, Oregon in 1989 and soon after began playing with former Donner Party leader, Sam Coomes, in a band called Motorgoat. (Motorgoat disbanded and reformed as Quasi in 1993; Coomes is Weiss's ex-husband.)
",6,== Career == | === The Furies ===
"=== Sleater-Kinney ===
",7,== Career == | === Sleater-Kinney ===
"Weiss started playing with Corin Tucker and Carrie Brownstein in Sleater-Kinney in 1996, after seeing them play a show. Tucker and Brownstein then played her a new song they were working on at the time, ""Dig Me Out."" Her bandmates later said that she made up a beat so solid ""you could practically bang your head against it."" Weiss eventually became the band's drummer; she was the fourth in the band's history. Brownstein has described Weiss as ""one of the most musically intelligent people I know"" and ""certainly the most musically gifted member of the band, the one with the largest musical lexicon and sphere from which to draw influence and reference.""On July 1, 2019, Sleater-Kinney announced via social media that Weiss would be leaving the group and would not be joining their upcoming fall tour. Weiss said that the band was taking a ""new direction"" and that it was time for her to exit.
",8,== Career == | === Sleater-Kinney ===
"=== Quasi ===
",9,== Career == | === Quasi ===
"Weiss and Sam Coomes formed Quasi in 1993, and the band has remained active both as a duo and a trio, featuring Joanna Bolme from 2007-2011, for the past 20 years.
",10,== Career == | === Quasi ===
"=== The Jicks ===
",11,== Career == | === The Jicks ===
"Upon the dissolution of Sleater-Kinney in 2006, Weiss joined Quasi bandmate Joanna Bolme in Stephen Malkmus and the Jicks.  She performed on two albums, Real Emotional Trash (2008) and Mirror Traffic (2011). She left the band prior to its tour in support of the latter album.
",12,== Career == | === The Jicks ===
"=== Wild Flag ===
",13,== Career == | === Wild Flag ===
"Beginning in September 2010, she drummed in Wild Flag, with Carrie Brownstein (Sleater-Kinney), Mary Timony (Helium), and Rebecca Cole (the Minders). By December 2013, Wild Flag had disbanded.
",14,== Career == | === Wild Flag ===
"=== Other work ===
",15,== Career == | === Other work ===
"She has also played for Bright Eyes, Junior High, the Shadow Mortons, the Go Betweens, Sarah Dougher, Elliott Smith, and one Goldcard song. She occasionally performs in the duo Slang, with Drew Grow of Modern Kin.
",16,== Career == | === Other work ===
"On June 4, 2007, she performed with Bright Eyes on the Late Show with David Letterman before joining the band for their summer European tour.
",17,== Career == | === Other work ===
"=== Portlandia ===
",18,== Career == | === Portlandia ===
"Weiss was part of the production team on the TV show, Portlandia, working as the permit manager; bandmate Carrie Brownstein was one of the show's creators and lead actors.
",19,== Career == | === Portlandia ===
"== Equipment ==
",20,== Equipment ==
"Weiss plays a vintage Ludwig kit (ca. 1973) in natural maple finish. Specs. as follows:
",21,== Equipment ==
"6.5x14"" Craviotto Snare
",22,== Equipment ==
"9x13 rack tom
",23,== Equipment ==
"16x16 floor tom
",24,== Equipment ==
"14x22 bass drumShe played a similar kit at Coachella in April 2008, except the Ludwigs were the Blue Oyster 'Bowling Ball' finish. The Craviotto snare was still natural maple. Cymbals: Zildjian
",25,== Equipment ==
"14"" Quick Beat hi-hats
",26,== Equipment ==
"20"" crash
",27,== Equipment ==
"22"" ride
",28,== Equipment ==
"20"" A Custom crashHardware: DW
",29,== Equipment ==
"Heads:
",30,== Equipment ==
"Remo coated Ambassadors on snare and toms, Powerstroke 3 on bass drum batter. Sticks:
",31,== Equipment ==
"Silverfox MR
",32,== Equipment ==
"== Album appearances ==
",33,== Album appearances ==
"Quasi – Early Recordings (1996, Key Op)
",34,== Album appearances ==
"Sleater-Kinney - Dig Me Out (1997, Kill Rock Stars)
",35,== Album appearances ==
