paragraph,paragraphIndex,section
"Steve Hare is an American musician, who sings CCM, praise & worship and pop rock, and is currently signed to Dream Records. His debut studio album Heart Like Your Own was released on May 7, 2013, and Me in Motion's Seth Mosley produced the album. The album charted at No. 92 on the Billboard 200 chart and fourth on the Christian Albums chart, for the week of May 25, 2013.
",0,N/A
"== Background ==
",1,== Background ==
"Hare is the senior pastor of Faith City Family Church located near Christiana Mall between Newark and Wilmington, Delaware. His father Bert started the church, and was the first pastor. In addition, Hare is the founder and CEO of Reach Radio Networks.
",2,== Background ==
"== Music ==
",3,== Music ==
"Hare was signed to Dream Records in 2013. His first studio album was produced by Seth Mosley, and is entitled Heart Like Your Own, which was released on May 7, 2013.
",4,== Music ==
"== Discography ==
",5,== Discography ==
"=== Studio albums ===
",6,== Discography == | === Studio albums ===
"== References ==
",7,== References ==
"== External links ==
",8,== External links ==
Official website,9,== External links ==
